   n        time         Cl         Cd
  447600    72.10732   0.5154406   0.2785484
  448000    72.17240   0.5162146   0.2787797
  448400    72.23748   0.5168948   0.2790745
  448800    72.30257   0.5165730   0.2788319
  449200    72.36767   0.5169424   0.2787460
  449600    72.43276   0.5164341   0.2785055
  450000    72.49785   0.5182718   0.2789432
  450400    72.56295   0.5179819   0.2791634
  450800    72.62805   0.5188916   0.2793819
  451200    72.69313   0.5210224   0.2804327
  451600    72.75822   0.5188359   0.2801722
  452000    72.82334   0.5200242   0.2804807
  452400    72.88846   0.5209114   0.2810982
  452800    72.95357   0.5220249   0.2820794
  453200    73.01869   0.5219988   0.2824813
  453600    73.08385   0.5215330   0.2824996
  454000    73.14902   0.5235076   0.2828842
  454400    73.21419   0.5253891   0.2836108
  454800    73.27935   0.5257743   0.2841044
  455200    73.34453   0.5275658   0.2848155
  455600    73.40973   0.5290361   0.2851597
  456000    73.47493   0.5307170   0.2854027
  456400    73.54012   0.5326925   0.2858568
  456800    73.60529   0.5336226   0.2862176
  457200    73.67047   0.5353818   0.2871968
  457600    73.73564   0.5361427   0.2878029
  458000    73.80083   0.5381194   0.2884801
  458400    73.86602   0.5393475   0.2891818
  458800    73.93122   0.5409759   0.2899054
  459200    73.99642   0.5426774   0.2904129
  459600    74.06162   0.5457145   0.2913036
  460000    74.12681   0.5471188   0.2920809
  460400    74.19196   0.5482277   0.2925052
  460800    74.25713   0.5491765   0.2926651
  461200    74.32231   0.5522593   0.2931974
  461600    74.38744   0.5525283   0.2931445
  462000    74.45253   0.5534087   0.2927111
  462400    74.51761   0.5517308   0.2916282
  462800    74.58269   0.5513081   0.2912237
  463200    74.64774   0.5525658   0.2913356
  463600    74.71278   0.5520768   0.2911119
  464000    74.77781   0.5528429   0.2910556
  464400    74.84283   0.5529137   0.2906699
  464800    74.90785   0.5524406   0.2906454
  465200    74.97284   0.5534946   0.2911903
  465600    75.03780   0.5537289   0.2913176
  466000    75.10276   0.5542637   0.2915832
  466400    75.16772   0.5551795   0.2920526
  466800    75.23265   0.5543189   0.2919909
  467200    75.29755   0.5521885   0.2918105
  467600    75.36245   0.5508832   0.2917177
  468000    75.42738   0.5493477   0.2909100
  468400    75.49232   0.5474604   0.2897425
  468800    75.55724   0.5433273   0.2882602
  469200    75.62214   0.5406329   0.2870691
  469600    75.68706   0.5408085   0.2868592
  470000    75.75198   0.5387826   0.2863713
  470400    75.81690   0.5361639   0.2857662
