x0	Cl	
82.79834 	 0.00000 	 
82.82056 	 0.00000 	 
82.84278 	 0.00000 	 
82.86501 	 0.00000 	 
82.88723 	 0.00000 	 
82.90945 	 0.00000 	 
82.93167 	 0.00000 	 
82.95389 	 0.00000 	 
82.97612 	 0.00000 	 
82.99834 	 0.00000 	 
83.02056 	 0.00000 	 
83.04278 	 0.00000 	 
83.06500 	 0.00000 	 
83.08722 	 0.00000 	 
83.10945 	 0.00000 	 
83.13167 	 0.00000 	 
83.15389 	 0.00000 	 
83.17611 	 0.00000 	 
83.19833 	 0.00000 	 
83.22055 	 0.00000 	 
83.24278 	 0.00000 	 
83.26500 	 0.00000 	 
83.28722 	 0.00000 	 
83.30944 	 0.00000 	 
83.33166 	 0.00000 	 
83.35389 	 0.00000 	 
83.37611 	 0.00000 	 
83.39833 	 0.00000 	 
83.42055 	 0.00000 	 
83.44277 	 0.00000 	 
83.46499 	 0.00000 	 
83.48722 	 0.00000 	 
83.50944 	 0.00000 	 
83.53166 	 0.00000 	 
83.55388 	 0.00000 	 
83.57610 	 0.00000 	 
83.59832 	 0.00000 	 
83.62055 	 0.00000 	 
83.64277 	 0.00000 	 
83.66499 	 0.00000 	 
83.68721 	 0.00000 	 
83.70943 	 0.00000 	 
83.73166 	 0.00000 	 
83.75388 	 0.00000 	 
83.77610 	 0.00000 	 
83.79832 	 0.00000 	 
83.82054 	 0.00000 	 
83.84276 	 0.00000 	 
83.86499 	 0.00000 	 
83.88721 	 0.00000 	 
83.90943 	 0.00000 	 
83.93165 	 0.00000 	 
83.95387 	 0.00000 	 
83.97610 	 0.00000 	 
83.99832 	 0.00000 	 
84.02054 	 0.00000 	 
84.04276 	 0.00000 	 
84.06498 	 0.00000 	 
84.08720 	 0.00000 	 
84.10943 	 0.00000 	 
84.13165 	 0.00000 	 
84.15387 	 0.00000 	 
84.17609 	 0.00000 	 
84.19831 	 0.00000 	 
84.22053 	 0.00000 	 
84.24276 	 0.00000 	 
84.26498 	 0.00000 	 
84.28720 	 0.00000 	 
84.30942 	 0.00000 	 
84.33164 	 0.00000 	 
84.35387 	 0.00000 	 
84.37609 	 0.00000 	 
84.39831 	 0.00000 	 
84.42053 	 0.00000 	 
84.44275 	 0.00000 	 
84.46497 	 0.00000 	 
84.48720 	 0.00000 	 
84.50942 	 0.00000 	 
84.53164 	 0.00000 	 
84.55386 	 0.00000 	 
84.57608 	 0.00000 	 
84.59830 	 0.00000 	 
84.62053 	 0.00000 	 
84.64275 	 0.00000 	 
84.66497 	 0.00000 	 
84.68719 	 0.00000 	 
84.70941 	 0.00000 	 
84.73164 	 0.00000 	 
84.75386 	 0.00000 	 
84.77608 	 0.00000 	 
84.79830 	 0.00000 	 
84.82052 	 0.00000 	 
84.84274 	 0.00000 	 
84.86497 	 0.00000 	 
84.88719 	 0.00000 	 
84.90941 	 0.00000 	 
84.93163 	 0.00000 	 
84.95385 	 0.00000 	 
84.97608 	 0.00000 	 
84.99830 	 0.00000 	 
85.02052 	 0.00000 	 
85.04274 	 0.00000 	 
85.06496 	 0.00000 	 
85.08718 	 0.00000 	 
85.10941 	 0.00000 	 
85.13163 	 0.00000 	 
85.15385 	 0.00000 	 
85.17607 	 0.00000 	 
85.19829 	 0.00000 	 
85.22051 	 0.00000 	 
85.24274 	 0.00000 	 
85.26496 	 0.00000 	 
85.28718 	 0.00000 	 
85.30940 	 0.00000 	 
85.33162 	 0.00000 	 
85.35385 	 0.00000 	 
85.37607 	 0.00000 	 
85.39829 	 0.00000 	 
85.42051 	 0.00000 	 
85.44273 	 0.00000 	 
85.46495 	 0.00000 	 
85.48718 	 0.00000 	 
85.50940 	 0.00000 	 
85.53162 	 0.00000 	 
85.55384 	 0.00000 	 
85.57606 	 0.00000 	 
85.59828 	 0.00000 	 
85.62051 	 0.00000 	 
85.64273 	 0.00000 	 
85.66495 	 0.00000 	 
85.68717 	 0.00000 	 
85.70939 	 0.00000 	 
85.73162 	 0.00000 	 
85.75384 	 0.00000 	 
85.77606 	 0.00000 	 
85.79828 	 0.00000 	 
85.82050 	 0.00000 	 
85.84272 	 0.00000 	 
85.86495 	 0.00000 	 
85.88717 	 0.00000 	 
85.90939 	 0.00000 	 
85.93161 	 0.00000 	 
85.95383 	 0.00000 	 
85.97606 	 0.00000 	 
85.99828 	 0.00000 	 
86.02050 	 0.00000 	 
86.04272 	 0.00000 	 
86.06494 	 0.00000 	 
86.08716 	 0.00000 	 
86.10939 	 0.00000 	 
86.13161 	 0.00000 	 
86.15383 	 0.00000 	 
86.17605 	 0.00000 	 
86.19827 	 0.00000 	 
86.22049 	 0.00000 	 
86.24272 	 0.00000 	 
86.26494 	 0.00000 	 
86.28716 	 0.00000 	 
86.30938 	 0.00000 	 
86.33160 	 0.00000 	 
86.35383 	 0.00000 	 
86.37605 	 0.00000 	 
86.39827 	 0.00000 	 
86.42049 	 0.00000 	 
86.44271 	 0.00000 	 
86.46493 	 0.00000 	 
86.48716 	 0.00000 	 
86.50938 	 0.00000 	 
86.53160 	 0.00000 	 
86.55382 	 0.00000 	 
86.57604 	 0.00000 	 
86.59826 	 0.00000 	 
86.62049 	 0.00000 	 
86.64271 	 0.00000 	 
86.66493 	 0.00000 	 
86.68715 	 0.00000 	 
86.70937 	 0.00000 	 
86.73160 	 0.00000 	 
86.75382 	 0.00000 	 
86.77604 	 0.00000 	 
86.79826 	 0.00000 	 
86.82048 	 0.00000 	 
86.84270 	 0.00000 	 
86.86493 	 0.00000 	 
86.88715 	 0.00000 	 
86.90937 	 0.00000 	 
86.93159 	 0.00000 	 
86.95381 	 0.00000 	 
86.97604 	 0.00000 	 
86.99826 	 0.00000 	 
87.02048 	 0.00000 	 
87.04270 	 0.00000 	 
87.06492 	 0.00000 	 
87.08714 	 0.00000 	 
87.10937 	 0.00000 	 
87.13159 	 0.00000 	 
87.15381 	 0.00000 	 
87.17603 	 0.00000 	 
87.19825 	 0.00000 	 
87.22047 	 0.00000 	 
87.24270 	 0.00000 	 
87.26492 	 0.00000 	 
87.28714 	 0.00000 	 
87.30936 	 0.00000 	 
87.33158 	 0.00000 	 
87.35381 	 0.00000 	 
87.37603 	 0.00000 	 
87.39825 	 0.00000 	 
87.42047 	 0.00000 	 
87.44269 	 0.00000 	 
87.46491 	 0.00000 	 
87.48714 	 0.00000 	 
87.50936 	 0.00000 	 
87.53158 	 0.00000 	 
87.55380 	 0.00000 	 
87.57602 	 0.00000 	 
87.59824 	 0.00000 	 
87.62047 	 0.00000 	 
87.64269 	 0.00000 	 
87.66491 	 0.00000 	 
87.68713 	 0.00000 	 
87.70935 	 0.00000 	 
87.73158 	 0.00000 	 
87.75380 	 0.00000 	 
87.77602 	 0.00000 	 
87.79824 	 0.00000 	 
87.82046 	 0.00000 	 
87.84268 	 0.00000 	 
87.86491 	 0.00000 	 
87.88713 	 0.00000 	 
87.90935 	 0.00000 	 
87.93157 	 0.00000 	 
87.95379 	 0.00000 	 
87.97602 	 0.00000 	 
87.99824 	 0.00000 	 
88.02046 	 0.00000 	 
88.04268 	 0.00000 	 
88.06490 	 0.00000 	 
88.08712 	 0.00000 	 
88.10935 	 0.00000 	 
88.13157 	 0.00000 	 
88.15379 	 0.00000 	 
88.17601 	 0.00000 	 
88.19823 	 0.00000 	 
88.22045 	 0.00000 	 
88.24268 	 0.00000 	 
88.26490 	 0.00000 	 
88.28712 	 0.00000 	 
88.30934 	 0.00000 	 
88.33156 	 0.00000 	 
88.35379 	 0.00000 	 
88.37601 	 0.00000 	 
88.39823 	 0.00000 	 
88.42045 	 0.00000 	 
88.44267 	 0.00000 	 
88.46489 	 0.00000 	 
88.48712 	 0.00000 	 
88.50934 	 0.00000 	 
88.53156 	 0.00000 	 
88.55378 	 0.00000 	 
88.57600 	 0.00000 	 
88.59822 	 0.00000 	 
88.62045 	 0.00000 	 
88.64267 	 0.00000 	 
88.66489 	 0.00000 	 
88.68711 	 0.00000 	 
88.70933 	 0.00000 	 
88.73156 	 0.00000 	 
88.75378 	 0.00000 	 
88.77600 	 0.00000 	 
88.79822 	 0.00000 	 
88.82044 	 0.00000 	 
88.84266 	 0.00000 	 
88.86489 	 0.00000 	 
88.88711 	 0.00000 	 
88.90933 	 0.00000 	 
88.93155 	 0.00000 	 
88.95377 	 0.00000 	 
88.97600 	 0.00000 	 
88.99822 	 0.00000 	 
89.02044 	 0.00000 	 
89.04266 	 0.00000 	 
89.06488 	 0.00000 	 
89.08710 	 0.00000 	 
89.10933 	 0.00000 	 
89.13155 	 0.00000 	 
89.15377 	 0.00000 	 
89.17599 	 0.00000 	 
89.19821 	 0.00000 	 
89.22043 	 0.00000 	 
89.24266 	 0.00000 	 
89.26488 	 0.00000 	 
89.28710 	 0.00000 	 
89.30932 	 0.00000 	 
89.33154 	 0.00000 	 
89.35377 	 0.00000 	 
89.37599 	 0.00000 	 
89.39821 	 0.00000 	 
89.42043 	 0.00000 	 
89.44265 	 0.00000 	 
89.46487 	 0.00000 	 
89.48710 	 0.00000 	 
89.50932 	 0.00000 	 
89.53154 	 0.00000 	 
89.55376 	 0.00000 	 
89.57598 	 0.00000 	 
89.59820 	 0.00000 	 
89.62043 	 0.00000 	 
89.64265 	 0.00000 	 
89.66487 	 0.00000 	 
89.68709 	 0.00000 	 
89.70931 	 0.00000 	 
89.73154 	 0.00000 	 
89.75376 	 0.00000 	 
89.77598 	 0.00000 	 
89.79820 	 0.00000 	 
89.82042 	 0.00000 	 
89.84264 	 0.00000 	 
89.86487 	 0.00000 	 
89.88709 	 0.00000 	 
89.90931 	 0.00000 	 
89.93153 	 0.00000 	 
89.95375 	 0.00000 	 
89.97597 	 0.00000 	 
89.99820 	 0.00000 	 
90.02042 	 0.00000 	 
90.04264 	 0.00000 	 
90.06486 	 0.00000 	 
90.08708 	 0.00000 	 
90.10931 	 0.00000 	 
90.13153 	 0.00000 	 
90.15375 	 0.00000 	 
90.17597 	 0.00000 	 
90.19819 	 0.00000 	 
90.22041 	 0.00000 	 
90.24264 	 0.00000 	 
90.26486 	 0.00000 	 
90.28708 	 0.00000 	 
90.30930 	 0.00000 	 
90.33152 	 0.00000 	 
90.35375 	 0.00000 	 
90.37597 	 0.00000 	 
90.39819 	 0.00000 	 
90.42041 	 0.00000 	 
90.44263 	 0.00000 	 
90.46485 	 0.00000 	 
90.48708 	 0.00000 	 
90.50930 	 0.00000 	 
90.53152 	 0.00000 	 
90.55374 	 0.00000 	 
90.57596 	 0.00000 	 
90.59818 	 0.00000 	 
90.62041 	 0.00000 	 
90.64263 	 0.00000 	 
90.66485 	 0.00000 	 
90.68707 	 0.00000 	 
90.70929 	 0.00000 	 
90.73152 	 0.00000 	 
90.75374 	 0.00000 	 
90.77596 	 0.00000 	 
90.79818 	 0.00000 	 
90.82040 	 0.00000 	 
90.84262 	 0.00000 	 
90.86485 	 0.00000 	 
90.88707 	 0.00000 	 
90.90929 	 0.00000 	 
90.93151 	 0.00000 	 
90.95373 	 0.00000 	 
90.97595 	 0.00000 	 
90.99818 	 0.00000 	 
91.02040 	 0.00000 	 
