   n        time         Cl         Cd
  328000    52.76419   0.5794208   0.2916973
  328800    52.89327   0.5728023   0.2902984
  329600    53.02243   0.5670131   0.2894731
  330400    53.15167   0.5644725   0.2897360
  331200    53.28099   0.5567866   0.2876893
  332000    53.41038   0.5509889   0.2858774
  332800    53.53982   0.5453950   0.2834780
  333600    53.66929   0.5425751   0.2818593
  334400    53.79882   0.5410889   0.2808305
  335200    53.92833   0.5382562   0.2799614
  336000    54.05782   0.5343574   0.2783889
  336800    54.18741   0.5331305   0.2773136
  337600    54.31700   0.5311695   0.2764685
  338400    54.44658   0.5326353   0.2773754
  339200    54.57625   0.5326613   0.2771306
  340000    54.70592   0.5295893   0.2766838
  340800    54.83559   0.5305590   0.2770621
  341600    54.96532   0.5290694   0.2767717
  342400    55.09510   0.5279357   0.2752797
  343200    55.22490   0.5282358   0.2744114
  344000    55.35467   0.5263724   0.2725562
  344800    55.48443   0.5246087   0.2711122
  345600    55.61425   0.5217022   0.2687740
  346400    55.74407   0.5193613   0.2676048
  347200    55.87393   0.5163219   0.2667442
  348000    56.00388   0.5102159   0.2639336
  348800    56.13383   0.5051641   0.2609376
  349600    56.26375   0.5018400   0.2596746
  350400    56.39370   0.4990448   0.2579463
  351200    56.52371   0.4982517   0.2572368
  352000    56.65377   0.4958694   0.2551901
  352800    56.78389   0.4926093   0.2517779
  353600    56.91397   0.4920423   0.2495267
  354400    57.04402   0.4943113   0.2483214
  355200    57.17404   0.4926424   0.2457485
  356000    57.30398   0.4921547   0.2445702
  356800    57.43389   0.4931511   0.2444553
  357600    57.56386   0.4968149   0.2455078
  358400    57.69393   0.4987299   0.2450886
  359200    57.82404   0.5012037   0.2444332
  360000    57.95414   0.5071533   0.2466444
  360800    58.08427   0.5125338   0.2482584
  361600    58.21432   0.5141931   0.2482851
  362400    58.34433   0.5187838   0.2495927
  363200    58.47433   0.5233344   0.2516750
  364000    58.60429   0.5294861   0.2539383
  364800    58.73426   0.5364797   0.2566842
  365600    58.86423   0.5441119   0.2596304
  366400    58.99415   0.5506919   0.2617734
  367200    59.12403   0.5530712   0.2624008
  368000    59.25395   0.5554752   0.2634969
  368800    59.38388   0.5582759   0.2644449
  369600    59.51383   0.5625233   0.2655973
  370400    59.64372   0.5630113   0.2654547
  371200    59.77353   0.5667945   0.2668334
  372000    59.90324   0.5672133   0.2669169
  372800    60.03293   0.5697359   0.2678410
  373600    60.16256   0.5675639   0.2673996
  374400    60.29217   0.5661984   0.2664985
  375200    60.42172   0.5652288   0.2663376
  376000    60.55109   0.5653624   0.2660844
  376800    60.68040   0.5648185   0.2661313
  377600    60.80966   0.5634038   0.2660325
  378400    60.93902   0.5613944   0.2646501
  379200    61.06839   0.5581306   0.2627191
  380000    61.19779   0.5564595   0.2614993
  380800    61.32715   0.5556995   0.2615584
  381600    61.45657   0.5556179   0.2626938
  382400    61.58612   0.5614492   0.2659442
  383200    61.71573   0.5635794   0.2684419
  384000    61.84544   0.5629881   0.2701927
  384800    61.97531   0.5650851   0.2729082
  385600    62.10532   0.5679181   0.2758662
  386400    62.23546   0.5735770   0.2804898
  387200    62.36567   0.5771346   0.2832164
  388000    62.49588   0.5805720   0.2857725
  388800    62.62611   0.5833611   0.2877080
  389600    62.75632   0.5868277   0.2899301
  390400    62.88658   0.5919048   0.2920301
  391200    63.01679   0.5944455   0.2926083
  392000    63.14696   0.5948734   0.2923664
  392800    63.27704   0.5937118   0.2913302
  393600    63.40704   0.5947978   0.2916188
  394400    63.53696   0.5964969   0.2916527
  395200    63.66682   0.5971567   0.2919763
  396000    63.79660   0.5962462   0.2917779
  396800    63.92637   0.5972139   0.2921747
  397600    64.05615   0.5965821   0.2922714
  398400    64.18588   0.5943625   0.2919159
  399200    64.31565   0.5915366   0.2906147
  400000    64.44535   0.5907817   0.2905300
  400800    64.57500   0.5891113   0.2897497
  401600    64.70467   0.5852527   0.2883429
  402400    64.83431   0.5809184   0.2865686
  403200    64.96391   0.5802050   0.2864613
  404000    65.09343   0.5799657   0.2879076
  404800    65.22291   0.5804831   0.2895629
  405600    65.35243   0.5816841   0.2912460
  406400    65.48197   0.5804269   0.2912554
  407200    65.61159   0.5797248   0.2910952
  408000    65.74123   0.5751945   0.2889170
  408800    65.87087   0.5708709   0.2853988
  409600    66.00047   0.5668153   0.2818036
  410400    66.12999   0.5639449   0.2794059
  411200    66.25946   0.5615185   0.2766976
  412000    66.38892   0.5599548   0.2748497
  412800    66.51832   0.5576434   0.2728511
  413600    66.64773   0.5548604   0.2706061
  414400    66.77712   0.5520707   0.2686773
  415200    66.90644   0.5515846   0.2685239
  416000    67.03570   0.5499563   0.2680166
