   n        time         Cl         Cd
  357640    60.07424   0.4587414   0.0999618
  357660    60.07766   0.4587206   0.0999496
  357680    60.08108   0.4587150   0.0999378
  357700    60.08450   0.4587201   0.0999267
  357720    60.08792   0.4587335   0.0999196
  357740    60.09134   0.4587572   0.0999195
  357760    60.09476   0.4587950   0.0999251
  357780    60.09818   0.4588460   0.0999339
  357800    60.10160   0.4589067   0.0999440
  357820    60.10502   0.4589843   0.0999550
  357840    60.10844   0.4590931   0.0999675
  357860    60.11187   0.4592244   0.0999798
  357880    60.11529   0.4593640   0.0999887
  357900    60.11871   0.4595250   0.0999935
  357920    60.12213   0.4597150   0.0999950
  357940    60.12555   0.4599307   0.0999918
  357960    60.12897   0.4601649   0.0999850
  357980    60.13240   0.4604287   0.0999793
  358000    60.13582   0.4607392   0.0999770
  358020    60.13924   0.4610628   0.0999775
  358040    60.14266   0.4613795   0.0999787
  358060    60.14608   0.4616840   0.0999801
  358080    60.14950   0.4619764   0.0999812
  358100    60.15292   0.4622518   0.0999828
  358120    60.15635   0.4624986   0.0999864
  358140    60.15977   0.4627164   0.0999918
  358160    60.16319   0.4628987   0.0999965
  358180    60.16661   0.4630519   0.0999987
  358200    60.17003   0.4632167   0.1000003
  358220    60.17345   0.4634150   0.1000015
  358240    60.17687   0.4636170   0.0999998
  358260    60.18029   0.4637984   0.0999935
  358280    60.18371   0.4639699   0.0999843
  358300    60.18713   0.4641503   0.0999743
  358320    60.19055   0.4643441   0.0999650
  358340    60.19397   0.4645428   0.0999572
  358360    60.19739   0.4647348   0.0999500
  358380    60.20081   0.4649146   0.0999427
  358400    60.20423   0.4651080   0.0999367
  358420    60.20765   0.4653406   0.0999349
  358440    60.21107   0.4656148   0.0999375
  358460    60.21449   0.4658971   0.0999433
  358480    60.21791   0.4661535   0.0999520
  358500    60.22133   0.4663711   0.0999629
  358520    60.22475   0.4665578   0.0999751
  358540    60.22817   0.4667202   0.0999886
  358560    60.23159   0.4668686   0.1000041
  358580    60.23501   0.4670152   0.1000220
  358600    60.23843   0.4671612   0.1000408
  358620    60.24185   0.4673034   0.1000560
  358640    60.24527   0.4674266   0.1000649
  358660    60.24869   0.4675104   0.1000681
  358680    60.25211   0.4675666   0.1000659
  358700    60.25553   0.4676310   0.1000577
  358720    60.25895   0.4676843   0.1000445
  358740    60.26237   0.4677024   0.1000280
  358760    60.26579   0.4677096   0.1000092
  358780    60.26921   0.4677333   0.0999895
  358800    60.27263   0.4677516   0.0999709
  358820    60.27605   0.4677408   0.0999529
  358840    60.27947   0.4676887   0.0999325
  358860    60.28289   0.4676037   0.0999092
  358880    60.28631   0.4675272   0.0998855
  358900    60.28973   0.4674917   0.0998645
  358920    60.29315   0.4674914   0.0998478
  358940    60.29657   0.4675206   0.0998345
  358960    60.29999   0.4675880   0.0998233
  358980    60.30341   0.4676766   0.0998109
  359000    60.30683   0.4677660   0.0997952
  359020    60.31025   0.4678634   0.0997766
  359040    60.31367   0.4679928   0.0997558
  359060    60.31709   0.4681430   0.0997347
  359080    60.32051   0.4682825   0.0997150
  359100    60.32393   0.4683971   0.0996968
  359120    60.32735   0.4684963   0.0996799
  359140    60.33077   0.4685859   0.0996647
  359160    60.33419   0.4686439   0.0996505
  359180    60.33761   0.4686385   0.0996357
  359200    60.34103   0.4685700   0.0996195
  359220    60.34445   0.4684640   0.0996031
  359240    60.34787   0.4683592   0.0995862
  359260    60.35130   0.4682691   0.0995693
  359280    60.35472   0.4682051   0.0995540
  359300    60.35814   0.4681762   0.0995422
  359320    60.36156   0.4681690   0.0995337
  359340    60.36498   0.4681659   0.0995249
  359360    60.36840   0.4681527   0.0995121
  359380    60.37182   0.4681148   0.0994958
  359400    60.37525   0.4680558   0.0994792
  359420    60.37867   0.4680244   0.0994628
  359440    60.38209   0.4680406   0.0994442
  359460    60.38551   0.4680275   0.0994199
  359480    60.38893   0.4679705   0.0993884
  359500    60.39235   0.4679618   0.0993502
  359520    60.39577   0.4679685   0.0993087
  359540    60.39919   0.4678991   0.0992663
  359560    60.40261   0.4678053   0.0992244
  359580    60.40603   0.4677433   0.0991836
  359600    60.40945   0.4676493   0.0991427
  359620    60.41287   0.4674933   0.0991022
  359640    60.41629   0.4673571   0.0990654
  359660    60.41971   0.4672810   0.0990344
  359680    60.42313   0.4672314   0.0990095
  359700    60.42655   0.4672155   0.0989909
  359720    60.42997   0.4672616   0.0989771
  359740    60.43338   0.4673416   0.0989676
  359760    60.43680   0.4674140   0.0989635
  359780    60.44022   0.4674812   0.0989637
  359800    60.44364   0.4675573   0.0989652
  359820    60.44706   0.4676381   0.0989669
  359840    60.45048   0.4676933   0.0989689
  359860    60.45389   0.4677013   0.0989710
  359880    60.45731   0.4676809   0.0989732
  359900    60.46073   0.4676554   0.0989752
  359920    60.46415   0.4676447   0.0989757
  359940    60.46756   0.4676458   0.0989742
  359960    60.47098   0.4676442   0.0989716
  359980    60.47440   0.4676472   0.0989702
  360000    60.47782   0.4676684   0.0989712
  360020    60.48123   0.4677021   0.0989747
  360040    60.48465   0.4677503   0.0989812
  360060    60.48807   0.4678213   0.0989911
  360080    60.49148   0.4679052   0.0990030
  360100    60.49490   0.4679782   0.0990136
  360120    60.49832   0.4680295   0.0990212
  360140    60.50174   0.4680772   0.0990265
  360160    60.50515   0.4681358   0.0990319
  360180    60.50857   0.4682032   0.0990398
  360200    60.51199   0.4682727   0.0990509
  360220    60.51541   0.4683408   0.0990656
  360240    60.51882   0.4684256   0.0990843
  360260    60.52224   0.4685219   0.0991060
  360280    60.52566   0.4686171   0.0991295
  360300    60.52907   0.4687205   0.0991558
  360320    60.53249   0.4688405   0.0991869
  360340    60.53591   0.4689597   0.0992224
  360360    60.53933   0.4690677   0.0992602
  360380    60.54274   0.4691949   0.0992991
  360400    60.54616   0.4693514   0.0993388
  360420    60.54958   0.4695245   0.0993803
  360440    60.55300   0.4697013   0.0994246
  360460    60.55641   0.4698688   0.0994729
  360480    60.55983   0.4700231   0.0995236
  360500    60.56325   0.4701533   0.0995731
  360520    60.56667   0.4702637   0.0996192
  360540    60.57008   0.4703869   0.0996634
  360560    60.57350   0.4705475   0.0997065
  360580    60.57692   0.4707543   0.0997493
  360600    60.58034   0.4710063   0.0997930
  360620    60.58375   0.4712818   0.0998366
  360640    60.58717   0.4715538   0.0998794
  360660    60.59059   0.4718151   0.0999220
  360680    60.59401   0.4720633   0.0999655
  360700    60.59743   0.4722911   0.1000096
  360720    60.60084   0.4724756   0.1000504
  360740    60.60426   0.4726604   0.1000891
  360760    60.60768   0.4728471   0.1001253
  360780    60.61110   0.4730164   0.1001585
  360800    60.61452   0.4732144   0.1001938
  360820    60.61794   0.4734033   0.1002295
  360840    60.62135   0.4735483   0.1002634
  360860    60.62477   0.4736788   0.1002982
  360880    60.62819   0.4737921   0.1003332
  360900    60.63161   0.4738953   0.1003677
  360920    60.63503   0.4739936   0.1004015
  360940    60.63845   0.4740942   0.1004346
  360960    60.64186   0.4741998   0.1004671
  360980    60.64528   0.4742737   0.1004967
  361000    60.64870   0.4742983   0.1005230
  361020    60.65212   0.4743228   0.1005509
  361040    60.65554   0.4743578   0.1005815
  361060    60.65896   0.4743592   0.1006107
  361080    60.66237   0.4743271   0.1006385
  361100    60.66579   0.4742956   0.1006660
  361120    60.66921   0.4742908   0.1006934
  361140    60.67263   0.4743276   0.1007216
  361160    60.67605   0.4744000   0.1007508
  361180    60.67946   0.4744764   0.1007788
  361200    60.68288   0.4745321   0.1008052
  361220    60.68630   0.4745964   0.1008327
  361240    60.68971   0.4746873   0.1008627
  361260    60.69313   0.4747930   0.1008943
  361280    60.69655   0.4749248   0.1009301
  361300    60.69996   0.4751028   0.1009719
  361320    60.70338   0.4753260   0.1010188
  361340    60.70680   0.4755909   0.1010703
  361360    60.71021   0.4758756   0.1011235
  361380    60.71363   0.4761612   0.1011758
  361400    60.71704   0.4764399   0.1012271
  361420    60.72046   0.4767132   0.1012786
  361440    60.72388   0.4769828   0.1013321
  361460    60.72729   0.4772220   0.1013833
  361480    60.73071   0.4774176   0.1014303
