"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.12799e-01	-3.96545e-18	1.98253e-18	0.00000e+00	6.52002e-01	2.60801e-01	9.22868e-05	-2.26653e-01	1.03866e-01	5.50000e-02
9.12794e-01	-7.93011e-18	-1.98253e-18	0.00000e+00	6.51992e-01	2.60797e-01	-8.88748e-04	-2.22475e-01	1.03942e-01	5.50000e-02
9.14021e-01	1.18952e-17	9.91263e-23	0.00000e+00	6.52876e-01	2.61150e-01	-1.76708e-03	-2.18273e-01	1.04003e-01	5.50000e-02
9.15703e-01	-5.94778e-18	9.91462e-19	0.00000e+00	6.54073e-01	2.61629e-01	-1.05455e-03	-2.14047e-01	1.04049e-01	5.50000e-02
9.15876e-01	-3.96505e-18	1.98253e-18	0.00000e+00	6.54200e-01	2.61680e-01	-7.26520e-05	-2.09798e-01	1.04081e-01	5.50000e-02
9.15372e-01	1.98273e-18	1.98253e-18	0.00000e+00	6.53837e-01	2.61535e-01	-6.80738e-04	-2.05525e-01	1.04098e-01	5.50000e-02
9.15739e-01	-7.93050e-18	0.00000e+00	0.00000e+00	6.54100e-01	2.61640e-01	-1.69795e-03	-2.01230e-01	1.04100e-01	5.50000e-02
9.16309e-01	7.93031e-18	0.00000e+00	0.00000e+00	6.54511e-01	2.61804e-01	-1.43413e-03	-1.96913e-01	1.04087e-01	5.50000e-02
9.16460e-01	5.94778e-18	1.98253e-18	0.00000e+00	6.54617e-01	2.61847e-01	-6.71479e-04	-1.92573e-01	1.04059e-01	5.50000e-02
9.16979e-01	1.18952e-17	-1.98253e-18	0.00000e+00	6.54990e-01	2.61996e-01	-4.04114e-04	-1.88213e-01	1.04017e-01	5.50000e-02
9.17751e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.55537e-01	2.62215e-01	-3.91458e-04	-1.83832e-01	1.03960e-01	5.50000e-02
9.17621e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.55447e-01	2.62179e-01	-8.42283e-04	-1.79431e-01	1.03889e-01	5.50000e-02
9.17445e-01	-3.96505e-18	1.98253e-18	0.00000e+00	6.55321e-01	2.62129e-01	-1.96326e-03	-1.75010e-01	1.03804e-01	5.50000e-02
