x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	
2.934360e+01 	1.964454e-01 	1.769244e-01 	8.972107e-02 	1.150785e-01 	1.651612e-01 	1.401066e-01 	1.090410e-02 	-3.816981e-03 	1.135954e-01 	2.143029e-01 	8.765761e-02 	8.636167e-02 	1.463853e-01 	4.130458e-02 	3.300248e-02 	5.681353e-02 	1.156656e-01 	 
2.935933e+01 	1.969178e-01 	1.777391e-01 	9.203415e-02 	1.242032e-01 	2.111847e-01 	1.112761e-01 	3.627209e-02 	4.190911e-02 	1.087393e-01 	2.130936e-01 	6.752414e-02 	6.743280e-02 	1.827152e-01 	4.109287e-02 	1.836187e-02 	5.873189e-02 	9.692980e-02 	 
2.937491e+01 	1.973817e-01 	1.783329e-01 	8.583146e-02 	1.282649e-01 	2.237205e-01 	8.634853e-02 	6.311765e-02 	8.912998e-02 	1.048715e-01 	2.104900e-01 	9.322209e-02 	5.617777e-02 	2.053814e-01 	3.972356e-02 	2.144396e-03 	6.256168e-02 	8.591962e-02 	 
2.939047e+01 	1.978125e-01 	1.786299e-01 	7.463361e-02 	1.167605e-01 	2.050007e-01 	6.407249e-02 	8.187447e-02 	1.239771e-01 	1.038766e-01 	2.084631e-01 	1.290826e-01 	5.583831e-02 	2.086694e-01 	3.772293e-02 	-1.275071e-02 	6.784659e-02 	8.036191e-02 	 
2.940620e+01 	1.981589e-01 	1.786096e-01 	6.258930e-02 	9.396557e-02 	1.707635e-01 	6.313294e-02 	9.676524e-02 	1.351695e-01 	1.059170e-01 	2.071879e-01 	1.432800e-01 	6.755570e-02 	1.962126e-01 	3.528067e-02 	-2.316462e-02 	7.350102e-02 	7.851227e-02 	 
2.942178e+01 	1.983306e-01 	1.784145e-01 	5.498742e-02 	7.860395e-02 	1.340256e-01 	1.019414e-01 	9.804688e-02 	1.163863e-01 	1.086061e-01 	2.052139e-01 	1.315461e-01 	9.211017e-02 	1.790451e-01 	3.219725e-02 	-2.706304e-02 	7.743832e-02 	7.971493e-02 	 
2.943735e+01 	1.983158e-01 	1.782851e-01 	5.544839e-02 	7.660712e-02 	1.021953e-01 	1.597026e-01 	9.811707e-02 	7.294977e-02 	1.090007e-01 	2.012264e-01 	1.049142e-01 	1.294250e-01 	1.661559e-01 	2.894563e-02 	-2.472801e-02 	7.715538e-02 	8.324900e-02 	 
2.945309e+01 	1.981574e-01 	1.783865e-01 	6.351726e-02 	7.788907e-02 	8.153498e-02 	1.987089e-01 	1.101371e-01 	3.058319e-02 	1.056440e-01 	1.958525e-01 	7.738005e-02 	1.696815e-01 	1.593722e-01 	2.833294e-02 	-1.761119e-02 	7.051049e-02 	8.773278e-02 	 
2.946867e+01 	1.978994e-01 	1.787473e-01 	7.353313e-02 	7.592075e-02 	7.294820e-02 	2.086465e-01 	1.208957e-01 	4.668607e-03 	9.935968e-02 	1.909207e-01 	6.645814e-02 	1.921732e-01 	1.548103e-01 	3.390718e-02 	-7.932734e-03 	5.765143e-02 	9.129388e-02 	 
2.948425e+01 	1.975914e-01 	1.792473e-01 	7.950015e-02 	7.372449e-02 	6.960737e-02 	2.031211e-01 	1.170232e-01 	-7.829634e-03 	9.216581e-02 	1.866744e-01 	8.472439e-02 	1.842514e-01 	1.476939e-01 	4.483739e-02 	2.590785e-03 	4.092454e-02 	9.269094e-02 	 
2.949983e+01 	1.972708e-01 	1.796532e-01 	7.903246e-02 	7.491753e-02 	6.597289e-02 	1.912451e-01 	9.730465e-02 	1.579985e-03 	8.576331e-02 	1.820801e-01 	1.277678e-01 	1.506895e-01 	1.365352e-01 	5.382107e-02 	1.273086e-02 	2.361594e-02 	9.163203e-02 	 
2.951558e+01 	1.969454e-01 	1.797482e-01 	7.320127e-02 	7.693166e-02 	6.539797e-02 	1.760202e-01 	6.708281e-02 	3.827251e-02 	8.005951e-02 	1.766203e-01 	1.725039e-01 	1.113213e-01 	1.232090e-01 	5.268707e-02 	2.178823e-02 	7.750180e-03 	8.887982e-02 	 
2.953116e+01 	1.966274e-01 	1.793997e-01 	6.500372e-02 	7.350718e-02 	7.759234e-02 	1.651994e-01 	3.990009e-02 	7.388031e-02 	7.272506e-02 	1.708222e-01 	1.949537e-01 	9.506606e-02 	1.112492e-01 	4.129510e-02 	2.902791e-02 	-5.937274e-03 	8.581096e-02 	 
2.954675e+01 	1.963063e-01 	1.786674e-01 	5.799879e-02 	6.487248e-02 	1.022600e-01 	1.741499e-01 	2.941852e-02 	8.518033e-02 	5.981497e-02 	1.651099e-01 	1.923691e-01 	1.265498e-01 	1.027767e-01 	2.889055e-02 	3.434000e-02 	-1.809718e-02 	8.310369e-02 	 
2.956233e+01 	1.960235e-01 	1.777927e-01 	5.569699e-02 	5.916982e-02 	1.229886e-01 	2.183142e-01 	3.652420e-02 	7.671987e-02 	3.898888e-02 	1.597210e-01 	1.759768e-01 	1.974832e-01 	9.908226e-02 	2.690474e-02 	3.797749e-02 	-2.883211e-02 	8.042377e-02 	 
2.957809e+01 	1.958556e-01 	1.770675e-01 	5.985735e-02 	5.972932e-02 	1.282144e-01 	2.886460e-01 	4.771085e-02 	6.941922e-02 	1.080552e-02 	1.548224e-01 	1.566665e-01 	2.525403e-01 	1.009039e-01 	4.217429e-02 	4.072803e-02 	-3.756045e-02 	7.702102e-02 	 
2.959367e+01 	1.958595e-01 	1.767262e-01 	6.849308e-02 	6.097167e-02 	1.250200e-01 	3.418736e-01 	4.848566e-02 	8.193660e-02 	-1.957466e-02 	1.507334e-01 	1.426779e-01 	2.482448e-01 	1.057631e-01 	7.323288e-02 	4.375441e-02 	-4.310080e-02 	7.277281e-02 	 
2.960927e+01 	1.960130e-01 	1.768430e-01 	7.690077e-02 	5.884433e-02 	1.247834e-01 	3.410660e-01 	3.252358e-02 	1.076535e-01 	-5.274590e-02 	1.472754e-01 	1.413362e-01 	2.011258e-01 	1.059650e-01 	1.106223e-01 	4.841925e-02 	-4.483509e-02 	6.826825e-02 	 
2.962485e+01 	1.962628e-01 	1.773084e-01 	8.089814e-02 	5.488979e-02 	1.285410e-01 	2.952010e-01 	-1.816575e-03 	1.311001e-01 	-8.858851e-02 	1.440452e-01 	1.561943e-01 	1.511861e-01 	9.525746e-02 	1.393140e-01 	5.530601e-02 	-4.257312e-02 	6.435843e-02 	 
2.964059e+01 	1.965494e-01 	1.778800e-01 	7.909209e-02 	5.119877e-02 	1.294787e-01 	2.517746e-01 	-4.806679e-02 	1.447676e-01 	-1.142857e-01 	1.405230e-01 	1.815785e-01 	1.206257e-01 	7.648230e-02 	1.478576e-01 	6.355456e-02 	-3.656027e-02 	6.122335e-02 	 
2.965617e+01 	1.968124e-01 	1.782613e-01 	7.261929e-02 	4.749035e-02 	1.222241e-01 	2.328484e-01 	-6.738571e-02 	1.482038e-01 	-1.143923e-01 	1.362386e-01 	2.052912e-01 	1.092971e-01 	5.594020e-02 	1.365620e-01 	7.095639e-02 	-2.770372e-02 	5.823614e-02 	 
2.967175e+01 	1.970201e-01 	1.782759e-01 	6.390267e-02 	4.492829e-02 	1.074736e-01 	2.249057e-01 	-3.035428e-02 	1.447650e-01 	-8.809480e-02 	1.309979e-01 	2.185775e-01 	1.064786e-01 	3.368348e-02 	1.157255e-01 	7.597401e-02 	-1.708133e-02 	5.445338e-02 	 
