x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
1.499878e+00 	1.367358e-01 	1.540592e-01 	2.215318e-01 	1.445870e-01 	7.892537e-02 	6.110141e-02 	8.398473e-02 	1.102965e-01 	-6.112804e-02 	6.165480e-02 	 
1.515625e+00 	1.348214e-01 	1.338934e-01 	2.146261e-01 	1.487737e-01 	1.614148e-01 	1.056333e-01 	6.973208e-02 	5.144488e-02 	-3.216869e-02 	5.420662e-02 	 
1.531189e+00 	1.335355e-01 	1.451472e-01 	1.790374e-01 	1.908109e-01 	2.333558e-01 	1.547100e-01 	2.428802e-02 	6.031915e-02 	-4.726704e-02 	3.374824e-02 	 
1.546753e+00 	1.358195e-01 	1.797252e-01 	1.777664e-01 	2.395067e-01 	2.085751e-01 	1.744533e-01 	-1.152126e-02 	8.528946e-02 	-6.255254e-02 	2.325868e-02 	 
1.562500e+00 	1.408965e-01 	1.980397e-01 	1.846991e-01 	2.454343e-01 	1.396569e-01 	1.573666e-01 	9.875989e-02 	8.119446e-02 	-4.725239e-02 	1.609872e-02 	 
1.578064e+00 	1.457864e-01 	1.972436e-01 	1.782518e-01 	2.477585e-01 	8.274513e-02 	1.210968e-01 	2.337304e-01 	5.815630e-02 	-5.871151e-03 	-1.442591e-02 	 
1.593628e+00 	1.486098e-01 	1.802463e-01 	1.791259e-01 	2.216668e-01 	7.757319e-02 	8.457719e-02 	1.866944e-01 	3.837245e-02 	3.285073e-02 	-3.724131e-02 	 
1.609360e+00 	1.491807e-01 	1.569095e-01 	1.982020e-01 	1.713115e-01 	1.631605e-01 	8.259273e-02 	1.969339e-01 	-3.927629e-03 	5.946330e-02 	-2.588849e-02 	 
1.624939e+00 	1.483008e-01 	1.453553e-01 	2.118511e-01 	1.271769e-01 	2.372514e-01 	1.205742e-01 	2.970962e-01 	-7.340617e-02 	7.937475e-02 	-4.863091e-03 	 
1.640503e+00 	1.470162e-01 	1.522475e-01 	2.022986e-01 	1.107666e-01 	2.800157e-01 	1.423656e-01 	2.988443e-01 	-1.122514e-01 	9.863196e-02 	7.444329e-03 	 
1.656235e+00 	1.459659e-01 	1.684100e-01 	1.990207e-01 	1.209778e-01 	2.735553e-01 	9.632665e-02 	2.587554e-01 	-8.085670e-02 	1.223163e-01 	9.120403e-03 	 
1.671814e+00 	1.451325e-01 	1.803654e-01 	2.092582e-01 	1.312791e-01 	2.425970e-01 	3.514778e-02 	2.335246e-01 	-6.013370e-03 	1.350621e-01 	-7.182235e-03 	 
1.687378e+00 	1.440249e-01 	1.831884e-01 	2.199134e-01 	1.341041e-01 	2.063978e-01 	1.134011e-01 	2.308777e-01 	5.980185e-02 	1.147058e-01 	-3.815674e-02 	 
1.702957e+00 	1.421683e-01 	1.764971e-01 	2.285468e-01 	1.200339e-01 	1.726428e-01 	1.942491e-01 	2.360853e-01 	8.425863e-02 	6.952947e-02 	-6.032953e-02 	 
1.718689e+00 	1.391807e-01 	1.623794e-01 	2.389769e-01 	9.553105e-02 	1.539535e-01 	1.741840e-01 	2.322542e-01 	1.112385e-01 	2.734485e-02 	-5.644318e-02 	 
1.734268e+00 	1.350057e-01 	1.461923e-01 	2.440141e-01 	9.218743e-02 	1.802840e-01 	1.410325e-01 	2.274638e-01 	1.346279e-01 	-9.296960e-03 	-2.327703e-02 	 
1.749832e+00 	1.297073e-01 	1.330210e-01 	2.322080e-01 	1.124720e-01 	2.265593e-01 	1.009272e-01 	2.061364e-01 	1.375199e-01 	-7.215341e-02 	5.008879e-02 	 
1.765579e+00 	1.235421e-01 	1.253632e-01 	2.060457e-01 	1.559991e-01 	2.476949e-01 	5.639910e-02 	1.803278e-01 	1.257048e-01 	-9.071679e-02 	1.559280e-01 	 
1.781143e+00 	1.169336e-01 	1.223884e-01 	1.739389e-01 	2.047103e-01 	2.372438e-01 	2.015632e-02 	1.811343e-01 	1.119765e-01 	-3.602862e-02 	2.320436e-01 	 
1.796722e+00 	1.099907e-01 	1.206083e-01 	1.415436e-01 	2.316149e-01 	2.106356e-01 	7.418049e-03 	1.831502e-01 	1.048701e-01 	1.241865e-02 	2.451595e-01 	 
1.812469e+00 	1.027326e-01 	1.158659e-01 	1.145531e-01 	2.343996e-01 	1.870021e-01 	1.104563e-02 	1.574966e-01 	1.192838e-01 	4.316084e-02 	2.101480e-01 	 
1.828033e+00 	9.529272e-02 	1.048869e-01 	9.748463e-02 	2.299574e-01 	1.691799e-01 	7.092856e-03 	1.085056e-01 	1.588847e-01 	6.504932e-02 	1.627894e-01 	 
1.843613e+00 	8.749636e-02 	8.622012e-02 	9.028436e-02 	2.299118e-01 	1.494822e-01 	3.435057e-03 	5.692803e-02 	1.933094e-01 	7.264385e-02 	1.199156e-01 	 
1.859360e+00 	7.922064e-02 	6.138147e-02 	9.197644e-02 	2.300442e-01 	1.285257e-01 	4.409319e-03 	9.706766e-03 	2.017443e-01 	7.272875e-02 	8.728173e-02 	 
1.874939e+00 	7.071646e-02 	3.603163e-02 	9.816805e-02 	2.316215e-01 	1.200071e-01 	2.757966e-02 	-2.307336e-02 	1.891581e-01 	7.152823e-02 	8.062795e-02 	 
1.890533e+00 	6.187830e-02 	1.623090e-02 	9.991628e-02 	2.495229e-01 	1.278078e-01 	8.641089e-02 	-5.261362e-03 	1.619224e-01 	6.734178e-02 	8.234563e-02 	 
1.906113e+00 	5.258995e-02 	5.953871e-03 	8.990723e-02 	2.684613e-01 	1.473195e-01 	1.725348e-01 	4.729242e-02 	1.287755e-01 	5.929228e-02 	5.349127e-02 	 
1.921860e+00 	4.292794e-02 	3.810004e-03 	6.764525e-02 	2.699758e-01 	1.525620e-01 	2.458782e-01 	8.576166e-02 	9.719408e-02 	5.804083e-02 	7.294578e-03 	 
1.937454e+00 	3.375853e-02 	2.981010e-03 	4.373129e-02 	2.475161e-01 	1.437482e-01 	2.905303e-01 	8.629543e-02 	6.997839e-02 	9.029885e-02 	8.079208e-04 	 
1.953049e+00 	2.555583e-02 	-3.012010e-03 	3.169582e-02 	2.092058e-01 	1.428666e-01 	2.909712e-01 	8.257771e-02 	4.098304e-02 	1.599471e-01 	2.473269e-02 	 
1.968628e+00 	1.831060e-02 	-1.381509e-02 	2.918096e-02 	1.702831e-01 	1.424541e-01 	2.267196e-01 	9.155735e-02 	-5.879759e-03 	2.228387e-01 	2.840647e-02 	 
1.984222e+00 	1.153038e-02 	-2.394454e-02 	1.895293e-02 	1.104793e-01 	1.476372e-01 	1.713409e-01 	8.048562e-02 	-5.433511e-02 	2.462728e-01 	2.658480e-02 	 
2.000000e+00 	4.773637e-03 	-3.072724e-02 	9.689678e-03 	3.551089e-02 	1.613749e-01 	1.469867e-01 	7.489968e-02 	-7.899912e-02 	2.395404e-01 	4.160317e-02 	 
2.015594e+00 	-1.528251e-03 	-3.540302e-02 	2.149535e-02 	-1.582972e-02 	1.618353e-01 	1.183206e-01 	8.371664e-02 	-7.188290e-02 	2.090606e-01 	5.433919e-02 	 
2.031189e+00 	-6.550957e-03 	-3.564778e-02 	3.641121e-02 	-1.656548e-02 	1.732838e-01 	9.641606e-02 	8.454686e-02 	-3.894461e-02 	1.522322e-01 	5.092561e-02 	 
2.046799e+00 	-9.278003e-03 	-2.765147e-02 	4.562236e-02 	2.729113e-02 	2.101933e-01 	1.027112e-01 	2.045135e-01 	-1.123745e-02 	7.878798e-02 	2.770871e-02 	 
2.062393e+00 	-9.449609e-03 	-1.734013e-02 	6.990001e-02 	7.627592e-02 	2.346532e-01 	1.294114e-01 	2.858634e-01 	4.237521e-03 	1.615271e-02 	-7.110844e-03 	 
2.077988e+00 	-8.143892e-03 	-1.432214e-02 	1.050126e-01 	1.002456e-01 	2.357956e-01 	1.577735e-01 	2.881960e-01 	1.992748e-02 	-6.215579e-03 	-1.815055e-02 	 
2.093597e+00 	-7.038687e-03 	-1.869881e-02 	1.154119e-01 	8.335719e-02 	2.175401e-01 	1.530702e-01 	2.534691e-01 	3.672304e-02 	5.620180e-03 	2.202985e-02 	 
