x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	
2.498474e-01 	1.280833e-01 	1.142317e-01 	9.345050e-02 	7.382864e-02 	4.374446e-02 	1.005189e-01 	4.883221e-02 	1.351241e-01 	1.347939e-02 	 
2.655640e-01 	1.279965e-01 	1.140547e-01 	9.324215e-02 	7.353072e-02 	4.059929e-02 	8.449764e-02 	4.778748e-02 	1.240320e-01 	5.257848e-02 	 
2.810974e-01 	1.279379e-01 	1.138952e-01 	9.302901e-02 	7.319095e-02 	3.648913e-02 	6.000482e-02 	4.693813e-02 	1.120667e-01 	7.492238e-02 	 
2.968140e-01 	1.278965e-01 	1.137499e-01 	9.280485e-02 	7.281479e-02 	3.184910e-02 	3.456814e-02 	4.591490e-02 	9.691721e-02 	8.055696e-02 	 
3.123474e-01 	1.278666e-01 	1.136253e-01 	9.257438e-02 	7.244613e-02 	2.749760e-02 	1.700462e-02 	4.439470e-02 	7.795784e-02 	7.620961e-02 	 
3.280640e-01 	1.278435e-01 	1.135195e-01 	9.233918e-02 	7.212496e-02 	2.413565e-02 	1.063925e-02 	4.413915e-02 	5.598643e-02 	6.760986e-02 	 
3.436279e-01 	1.278263e-01 	1.134382e-01 	9.211837e-02 	7.189685e-02 	2.255482e-02 	1.296952e-02 	4.804596e-02 	3.525156e-02 	5.937243e-02 	 
3.593445e-01 	1.278170e-01 	1.133885e-01 	9.192390e-02 	7.177286e-02 	2.316926e-02 	1.822162e-02 	5.663863e-02 	1.912739e-02 	5.522695e-02 	 
3.748779e-01 	1.278233e-01 	1.133788e-01 	9.177755e-02 	7.174452e-02 	2.597944e-02 	2.360885e-02 	6.922510e-02 	8.096574e-03 	5.778513e-02 	 
3.905945e-01 	1.278537e-01 	1.134134e-01 	9.169283e-02 	7.177915e-02 	3.058089e-02 	3.272643e-02 	8.748759e-02 	-2.246549e-03 	6.765127e-02 	 
4.061584e-01 	1.279119e-01 	1.134955e-01 	9.168543e-02 	7.183116e-02 	3.601964e-02 	5.054115e-02 	1.111366e-01 	-1.424410e-02 	8.244520e-02 	 
4.216919e-01 	1.280000e-01 	1.136255e-01 	9.175493e-02 	7.185906e-02 	4.132888e-02 	7.686520e-02 	1.352302e-01 	-2.200501e-02 	9.850237e-02 	 
4.374084e-01 	1.281185e-01 	1.137989e-01 	9.189209e-02 	7.184012e-02 	4.557496e-02 	1.065483e-01 	1.513643e-01 	-1.625439e-02 	1.118229e-01 	 
4.529724e-01 	1.282575e-01 	1.140003e-01 	9.207748e-02 	7.177320e-02 	4.786967e-02 	1.360339e-01 	1.509482e-01 	3.672448e-03 	1.182667e-01 	 
4.686890e-01 	1.284090e-01 	1.142161e-01 	9.229681e-02 	7.166620e-02 	4.781247e-02 	1.667676e-01 	1.337787e-01 	2.938715e-02 	1.162755e-01 	 
4.842529e-01 	1.285489e-01 	1.144259e-01 	9.252910e-02 	7.154656e-02 	4.542378e-02 	1.928003e-01 	1.104259e-01 	5.222385e-02 	1.077257e-01 	 
4.999695e-01 	1.286654e-01 	1.146306e-01 	9.276929e-02 	7.145470e-02 	4.115402e-02 	2.017058e-01 	9.003199e-02 	7.028014e-02 	9.612858e-02 	 
5.155334e-01 	1.287574e-01 	1.148218e-01 	9.300772e-02 	7.143768e-02 	3.597878e-02 	1.851634e-01 	7.445810e-02 	9.316425e-02 	8.233274e-02 	 
5.310669e-01 	1.288278e-01 	1.150000e-01 	9.324791e-02 	7.153009e-02 	3.090264e-02 	1.485493e-01 	5.894461e-02 	1.257291e-01 	6.472723e-02 	 
5.468140e-01 	1.288797e-01 	1.151699e-01 	9.349808e-02 	7.175435e-02 	2.686809e-02 	1.050251e-01 	4.072030e-02 	1.399262e-01 	4.553565e-02 	 
5.623779e-01 	1.289218e-01 	1.153304e-01 	9.375737e-02 	7.210050e-02 	2.467867e-02 	6.813427e-02 	2.365540e-02 	1.275313e-01 	3.241374e-02 	 
5.780945e-01 	1.289606e-01 	1.154892e-01 	9.403707e-02 	7.254510e-02 	2.460124e-02 	4.274609e-02 	1.278775e-02 	1.119679e-01 	3.648796e-02 	 
5.936584e-01 	1.290057e-01 	1.156484e-01 	9.432772e-02 	7.302470e-02 	2.654344e-02 	2.913458e-02 	1.181298e-02 	1.185229e-01 	5.659228e-02 	 
6.092224e-01 	1.290649e-01 	1.158054e-01 	9.462395e-02 	7.348960e-02 	3.003614e-02 	2.427170e-02 	2.046152e-02 	1.419949e-01 	7.232091e-02 	 
