x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	
1.578064e+00 	6.441814e-02 	1.125947e-01 	5.106389e-02 	2.447535e-01 	2.822029e-01 	-2.867719e-02 	1.686334e-02 	3.302355e-01 	3.321992e-03 	3.246620e-01 	 
1.593628e+00 	6.340557e-02 	6.957060e-02 	7.624312e-02 	2.645259e-01 	1.832530e-01 	-1.966628e-02 	6.511906e-02 	3.444435e-01 	-5.368776e-03 	3.152964e-01 	 
1.609360e+00 	6.140662e-02 	5.340621e-02 	1.276230e-01 	2.182422e-01 	1.121119e-01 	2.558510e-02 	7.013227e-02 	3.529939e-01 	1.056790e-02 	3.044657e-01 	 
1.624939e+00 	5.964728e-02 	6.582942e-02 	1.915195e-01 	1.121924e-01 	2.015480e-01 	1.030201e-01 	5.973938e-02 	4.066516e-01 	6.254501e-02 	2.831816e-01 	 
1.640503e+00 	5.863993e-02 	8.899185e-02 	2.366046e-01 	1.681532e-02 	2.995564e-01 	1.862612e-01 	7.057147e-02 	4.747683e-01 	1.354208e-01 	2.421739e-01 	 
1.656235e+00 	5.824597e-02 	1.089396e-01 	2.258853e-01 	-2.495952e-03 	3.567739e-01 	2.547857e-01 	9.406914e-02 	4.480144e-01 	2.033482e-01 	1.933222e-01 	 
1.671814e+00 	5.792914e-02 	1.166911e-01 	1.742784e-01 	2.207891e-02 	3.586563e-01 	2.858195e-01 	1.173002e-01 	3.369765e-01 	2.470969e-01 	1.696382e-01 	 
1.687378e+00 	5.717869e-02 	1.097546e-01 	1.329311e-01 	3.868712e-02 	3.028984e-01 	2.855224e-01 	1.223825e-01 	2.335058e-01 	2.690617e-01 	1.863823e-01 	 
1.702957e+00 	5.575198e-02 	9.243163e-02 	1.266567e-01 	6.389177e-02 	1.592980e-01 	3.250996e-01 	1.064250e-01 	1.869973e-01 	2.714257e-01 	2.110844e-01 	 
1.718689e+00 	5.358268e-02 	7.377540e-02 	1.417744e-01 	1.256260e-01 	-6.062736e-02 	3.793656e-01 	9.185001e-02 	1.468807e-01 	2.818045e-01 	1.984195e-01 	 
1.734268e+00 	5.087985e-02 	6.195474e-02 	1.495442e-01 	2.095120e-01 	-1.606967e-01 	4.155612e-01 	1.148122e-01 	1.110638e-01 	3.206629e-01 	1.339912e-01 	 
1.749832e+00 	4.788913e-02 	5.877233e-02 	1.455703e-01 	2.786217e-01 	-6.821295e-02 	4.261741e-01 	1.805657e-01 	8.716837e-02 	3.464675e-01 	3.501935e-02 	 
1.765579e+00 	4.487532e-02 	6.157748e-02 	1.333327e-01 	3.178889e-01 	-4.053129e-03 	4.046992e-01 	2.424023e-01 	6.589926e-02 	3.385144e-01 	-4.201335e-02 	 
1.781143e+00 	4.196118e-02 	6.584558e-02 	1.153224e-01 	3.335964e-01 	3.566779e-02 	3.581412e-01 	2.819818e-01 	4.738893e-02 	3.946589e-01 	-3.312138e-02 	 
1.796722e+00 	3.905976e-02 	6.711719e-02 	9.389038e-02 	3.279832e-01 	6.829505e-02 	2.742984e-01 	3.093170e-01 	5.235152e-02 	4.407851e-01 	3.935728e-02 	 
1.812469e+00 	3.602969e-02 	6.166572e-02 	7.199476e-02 	3.102013e-01 	9.372529e-02 	1.678425e-01 	3.214484e-01 	1.061024e-01 	3.984973e-01 	1.130326e-01 	 
1.828033e+00 	3.275145e-02 	4.816166e-02 	5.401173e-02 	2.930272e-01 	1.308056e-01 	8.421285e-02 	3.236671e-01 	2.078302e-01 	3.189477e-01 	1.620593e-01 	 
1.843613e+00 	2.901617e-02 	2.878093e-02 	4.646586e-02 	2.658947e-01 	1.787815e-01 	4.929242e-02 	3.248591e-01 	3.115214e-01 	2.404185e-01 	1.921036e-01 	 
1.859360e+00 	2.484816e-02 	9.280849e-03 	5.440773e-02 	2.222013e-01 	2.333415e-01 	6.648675e-02 	3.211955e-01 	3.674530e-01 	1.560847e-01 	1.985976e-01 	 
1.874939e+00 	2.070156e-02 	-2.943875e-03 	7.270605e-02 	1.968394e-01 	2.887292e-01 	8.842686e-02 	2.825837e-01 	3.735070e-01 	7.539113e-02 	1.948154e-01 	 
1.890533e+00 	1.694436e-02 	-5.137582e-03 	8.760576e-02 	1.760515e-01 	3.381026e-01 	7.876977e-02 	2.043864e-01 	3.525069e-01 	2.529746e-02 	2.078822e-01 	 
1.906113e+00 	1.379826e-02 	-8.342986e-04 	8.140348e-02 	1.431717e-01 	3.668019e-01 	5.378142e-02 	1.426866e-01 	3.253573e-01 	1.910767e-02 	2.536124e-01 	 
1.921860e+00 	1.119438e-02 	2.349211e-03 	4.151653e-02 	9.890481e-02 	3.708118e-01 	4.384081e-02 	1.352400e-01 	3.093987e-01 	3.592485e-02 	3.325813e-01 	 
1.937454e+00 	8.858052e-03 	-2.985114e-03 	-1.970338e-02 	4.363290e-02 	3.483072e-01 	2.654239e-02 	1.518694e-01 	3.021336e-01 	3.744696e-02 	4.243663e-01 	 
1.953049e+00 	6.255380e-03 	-1.916354e-02 	-6.549440e-02 	9.546030e-04 	3.005600e-01 	3.244121e-02 	1.573068e-01 	2.921855e-01 	2.080972e-02 	5.063316e-01 	 
1.968628e+00 	3.065035e-03 	-3.919060e-02 	-6.689067e-02 	-2.587739e-02 	2.656270e-01 	1.050946e-01 	1.764309e-01 	2.791974e-01 	2.712233e-02 	5.385809e-01 	 
1.984222e+00 	-5.907231e-04 	-4.886080e-02 	-2.682471e-02 	-6.682439e-02 	2.691678e-01 	1.819434e-01 	2.232235e-01 	2.566452e-01 	6.471280e-02 	4.780685e-01 	 
2.000000e+00 	-4.048942e-03 	-4.048527e-02 	3.292518e-02 	-1.185411e-01 	2.912309e-01 	2.363508e-01 	2.702264e-01 	2.286886e-01 	9.240685e-02 	3.658918e-01 	 
2.015594e+00 	-6.207771e-03 	-2.144730e-02 	8.436336e-02 	-1.606932e-01 	2.943499e-01 	2.940777e-01 	2.980205e-01 	2.075457e-01 	9.686743e-02 	2.931060e-01 	 
2.031189e+00 	-6.459013e-03 	-4.087652e-03 	1.045702e-01 	-1.837238e-01 	2.331991e-01 	3.330831e-01 	2.762915e-01 	1.996712e-01 	1.118581e-01 	2.731978e-01 	 
2.046799e+00 	-5.167603e-03 	2.706683e-03 	7.603936e-02 	-1.747355e-01 	1.330693e-01 	3.351213e-01 	2.348627e-01 	2.018922e-01 	1.618677e-01 	2.715265e-01 	 
2.062393e+00 	-3.670943e-03 	-6.097788e-03 	1.284755e-02 	-1.340526e-01 	9.415979e-02 	3.230306e-01 	1.971661e-01 	1.977779e-01 	2.296507e-01 	2.531767e-01 	 
2.077988e+00 	-3.386018e-03 	-2.907536e-02 	-4.927309e-02 	-9.281004e-02 	7.910480e-02 	3.143632e-01 	1.766670e-01 	1.865287e-01 	2.793605e-01 	1.958177e-01 	 
2.093597e+00 	-4.684317e-03 	-5.264126e-02 	-8.507202e-02 	-3.892525e-02 	5.838788e-02 	3.031221e-01 	2.095128e-01 	2.089335e-01 	3.016938e-01 	1.107369e-01 	 
