x0	LES	x1	Jones2008	
6.188739e+03 	 8.207662e-17 	nan          	nan          	 
6.188914e+03 	 1.079937e-16 	nan          	nan          	 
6.189089e+03 	 1.668112e-16 	nan          	nan          	 
6.189264e+03 	 1.982895e-16 	nan          	nan          	 
6.189439e+03 	 1.472611e-16 	nan          	nan          	 
6.189614e+03 	 8.319244e-17 	nan          	nan          	 
6.189789e+03 	 9.393187e-17 	nan          	nan          	 
6.189964e+03 	 1.319850e-16 	nan          	nan          	 
6.190139e+03 	 2.282184e-16 	nan          	nan          	 
6.190314e+03 	 1.222720e-16 	nan          	nan          	 
6.190489e+03 	 1.279436e-16 	nan          	nan          	 
6.190664e+03 	 1.615711e-16 	nan          	nan          	 
6.190839e+03 	 1.331938e-16 	nan          	nan          	 
6.191014e+03 	 7.729021e-17 	nan          	nan          	 
6.191189e+03 	 9.124756e-17 	nan          	nan          	 
6.191364e+03 	 6.250790e-17 	nan          	nan          	 
6.191539e+03 	 1.081935e-16 	nan          	nan          	 
6.191714e+03 	 1.256523e-16 	nan          	nan          	 
6.191889e+03 	 1.520183e-16 	nan          	nan          	 
6.192064e+03 	 1.600956e-16 	nan          	nan          	 
6.192239e+03 	 1.866325e-16 	nan          	nan          	 
6.192414e+03 	 1.294371e-16 	nan          	nan          	 
6.192589e+03 	 1.138056e-16 	nan          	nan          	 
6.192764e+03 	 2.471965e-16 	nan          	nan          	 
6.192939e+03 	 2.847404e-16 	nan          	nan          	 
6.193114e+03 	 1.771911e-16 	nan          	nan          	 
6.193289e+03 	 2.687267e-16 	nan          	nan          	 
6.193464e+03 	 3.225375e-16 	nan          	nan          	 
6.193639e+03 	 2.638820e-16 	nan          	nan          	 
6.193814e+03 	 1.644437e-16 	nan          	nan          	 
6.193989e+03 	 1.089277e-16 	nan          	nan          	 
6.194164e+03 	 2.912276e-16 	nan          	nan          	 
6.194339e+03 	 1.542220e-16 	nan          	nan          	 
6.194514e+03 	 7.960851e-17 	nan          	nan          	 
6.194689e+03 	 1.531497e-16 	nan          	nan          	 
6.194864e+03 	 2.247006e-16 	nan          	nan          	 
6.195039e+03 	 2.218447e-16 	nan          	nan          	 
6.195214e+03 	 1.077310e-16 	nan          	nan          	 
6.195389e+03 	 1.498070e-16 	nan          	nan          	 
6.195564e+03 	 1.892781e-16 	nan          	nan          	 
6.195739e+03 	 1.543737e-16 	nan          	nan          	 
6.195914e+03 	 2.713423e-16 	nan          	nan          	 
6.196089e+03 	 1.666313e-16 	nan          	nan          	 
6.196264e+03 	 1.587571e-16 	nan          	nan          	 
6.196439e+03 	 9.231580e-17 	nan          	nan          	 
6.196614e+03 	 1.072933e-16 	nan          	nan          	 
6.196789e+03 	 2.208249e-16 	nan          	nan          	 
6.196964e+03 	 2.600874e-16 	nan          	nan          	 
6.197139e+03 	 1.747241e-16 	nan          	nan          	 
6.197314e+03 	 2.178469e-16 	nan          	nan          	 
6.197489e+03 	 1.444947e-16 	nan          	nan          	 
6.197664e+03 	 9.437375e-17 	nan          	nan          	 
6.197839e+03 	 1.529035e-16 	nan          	nan          	 
6.198014e+03 	 2.095607e-16 	nan          	nan          	 
6.198189e+03 	 7.094973e-17 	nan          	nan          	 
6.198364e+03 	 2.032112e-16 	nan          	nan          	 
6.198539e+03 	 1.968312e-16 	nan          	nan          	 
6.198714e+03 	 1.228624e-16 	nan          	nan          	 
6.198889e+03 	 1.181656e-16 	nan          	nan          	 
6.199064e+03 	 7.497766e-17 	nan          	nan          	 
6.199239e+03 	 1.324689e-16 	nan          	nan          	 
6.199414e+03 	 1.619261e-16 	nan          	nan          	 
6.199589e+03 	 1.484258e-16 	nan          	nan          	 
6.199764e+03 	 1.237054e-16 	nan          	nan          	 
6.199939e+03 	 5.598172e-17 	nan          	nan          	 
6.200114e+03 	 6.700371e-17 	nan          	nan          	 
6.200289e+03 	 2.061080e-16 	nan          	nan          	 
6.200464e+03 	 2.108269e-16 	nan          	nan          	 
6.200639e+03 	 8.833367e-17 	nan          	nan          	 
6.200814e+03 	 5.334435e-17 	nan          	nan          	 
6.200989e+03 	 8.406199e-17 	nan          	nan          	 
6.201164e+03 	 1.487151e-16 	nan          	nan          	 
6.201339e+03 	 1.067791e-16 	nan          	nan          	 
6.201514e+03 	 8.822096e-17 	nan          	nan          	 
6.201689e+03 	 1.160494e-16 	nan          	nan          	 
6.201864e+03 	 1.114799e-16 	nan          	nan          	 
6.202039e+03 	 2.146000e-16 	nan          	nan          	 
6.202214e+03 	 2.409787e-16 	nan          	nan          	 
6.202389e+03 	 1.404139e-16 	nan          	nan          	 
6.202564e+03 	 1.080016e-16 	nan          	nan          	 
6.202739e+03 	 9.702245e-17 	nan          	nan          	 
6.202914e+03 	 1.007980e-16 	nan          	nan          	 
6.203089e+03 	 8.931760e-17 	nan          	nan          	 
6.203264e+03 	 8.514101e-17 	nan          	nan          	 
6.203439e+03 	 1.039280e-16 	nan          	nan          	 
6.203614e+03 	 9.412221e-17 	nan          	nan          	 
6.203789e+03 	 1.799431e-16 	nan          	nan          	 
6.203964e+03 	 1.356970e-16 	nan          	nan          	 
6.204139e+03 	 9.659422e-17 	nan          	nan          	 
6.204314e+03 	 1.243558e-16 	nan          	nan          	 
6.204489e+03 	 5.696535e-17 	nan          	nan          	 
6.204664e+03 	 8.991291e-17 	nan          	nan          	 
6.204839e+03 	 8.476884e-17 	nan          	nan          	 
6.205014e+03 	 1.129811e-16 	nan          	nan          	 
6.205189e+03 	 1.012529e-16 	nan          	nan          	 
6.205364e+03 	 1.009159e-16 	nan          	nan          	 
6.205539e+03 	 1.084904e-16 	nan          	nan          	 
6.205714e+03 	 2.016332e-16 	nan          	nan          	 
6.205889e+03 	 1.161781e-16 	nan          	nan          	 
6.206064e+03 	 3.262670e-16 	nan          	nan          	 
6.206238e+03 	 3.128397e-16 	nan          	nan          	 
6.206413e+03 	 1.689735e-16 	nan          	nan          	 
6.206588e+03 	 1.019568e-16 	nan          	nan          	 
6.206763e+03 	 8.792151e-17 	nan          	nan          	 
6.206938e+03 	 4.751511e-17 	nan          	nan          	 
6.207113e+03 	 2.355590e-16 	nan          	nan          	 
6.207288e+03 	 1.490637e-16 	nan          	nan          	 
6.207463e+03 	 7.520311e-17 	nan          	nan          	 
6.207638e+03 	 9.486575e-17 	nan          	nan          	 
6.207813e+03 	 1.330802e-16 	nan          	nan          	 
6.207988e+03 	 1.333886e-16 	nan          	nan          	 
6.208163e+03 	 1.100316e-16 	nan          	nan          	 
6.208338e+03 	 1.687118e-16 	nan          	nan          	 
6.208513e+03 	 1.133725e-16 	nan          	nan          	 
6.208688e+03 	 8.307290e-17 	nan          	nan          	 
6.208863e+03 	 2.594680e-16 	nan          	nan          	 
6.209038e+03 	 1.881459e-16 	nan          	nan          	 
6.209213e+03 	 8.889003e-17 	nan          	nan          	 
6.209388e+03 	 5.368348e-17 	nan          	nan          	 
6.209563e+03 	 6.060681e-17 	nan          	nan          	 
6.209738e+03 	 9.442439e-17 	nan          	nan          	 
6.209913e+03 	 1.794956e-16 	nan          	nan          	 
6.210088e+03 	 1.639694e-16 	nan          	nan          	 
6.210263e+03 	 1.211221e-16 	nan          	nan          	 
6.210438e+03 	 1.122928e-16 	nan          	nan          	 
6.210613e+03 	 1.328483e-16 	nan          	nan          	 
6.210788e+03 	 1.330075e-16 	nan          	nan          	 
6.210963e+03 	 1.110792e-16 	nan          	nan          	 
6.211138e+03 	 2.282032e-16 	nan          	nan          	 
6.211313e+03 	 1.963079e-16 	nan          	nan          	 
6.211488e+03 	 1.624415e-16 	nan          	nan          	 
6.211663e+03 	 1.709111e-16 	nan          	nan          	 
6.211838e+03 	 1.814590e-16 	nan          	nan          	 
6.212013e+03 	 2.421869e-16 	nan          	nan          	 
6.212188e+03 	 1.587909e-16 	nan          	nan          	 
6.212363e+03 	 9.315277e-17 	nan          	nan          	 
6.212538e+03 	 1.094544e-16 	nan          	nan          	 
6.212713e+03 	 7.798098e-17 	nan          	nan          	 
6.212888e+03 	 1.608916e-16 	nan          	nan          	 
6.213063e+03 	 1.054006e-16 	nan          	nan          	 
6.213238e+03 	 5.215714e-17 	nan          	nan          	 
6.213413e+03 	 1.712789e-16 	nan          	nan          	 
6.213588e+03 	 1.110309e-16 	nan          	nan          	 
6.213763e+03 	 7.592369e-17 	nan          	nan          	 
6.213938e+03 	 1.161082e-16 	nan          	nan          	 
6.214113e+03 	 1.015183e-16 	nan          	nan          	 
6.214288e+03 	 1.450058e-16 	nan          	nan          	 
6.214463e+03 	 1.839262e-16 	nan          	nan          	 
6.214638e+03 	 2.271354e-16 	nan          	nan          	 
6.214813e+03 	 1.643855e-16 	nan          	nan          	 
6.214988e+03 	 1.005496e-16 	nan          	nan          	 
6.215163e+03 	 6.616516e-17 	nan          	nan          	 
6.215338e+03 	 7.988402e-17 	nan          	nan          	 
6.215513e+03 	 8.772847e-17 	nan          	nan          	 
6.215688e+03 	 1.284421e-16 	nan          	nan          	 
6.215863e+03 	 1.805992e-16 	nan          	nan          	 
6.216038e+03 	 1.195215e-16 	nan          	nan          	 
6.216213e+03 	 1.005208e-16 	nan          	nan          	 
6.216388e+03 	 1.421660e-16 	nan          	nan          	 
6.216563e+03 	 1.200700e-16 	nan          	nan          	 
6.216738e+03 	 1.455804e-16 	nan          	nan          	 
6.216913e+03 	 2.048032e-16 	nan          	nan          	 
6.217088e+03 	 1.191353e-16 	nan          	nan          	 
6.217263e+03 	 1.067310e-16 	nan          	nan          	 
6.217438e+03 	 1.659532e-16 	nan          	nan          	 
6.217613e+03 	 8.875223e-17 	nan          	nan          	 
6.217788e+03 	 8.681433e-17 	nan          	nan          	 
6.217963e+03 	 8.063080e-17 	nan          	nan          	 
6.218138e+03 	 9.445724e-17 	nan          	nan          	 
6.218313e+03 	 1.036929e-16 	nan          	nan          	 
6.218488e+03 	 1.214115e-16 	nan          	nan          	 
6.218663e+03 	 1.494083e-16 	nan          	nan          	 
6.218838e+03 	 1.008461e-16 	nan          	nan          	 
6.219013e+03 	 8.793440e-17 	nan          	nan          	 
6.219188e+03 	 6.359455e-17 	nan          	nan          	 
6.219363e+03 	 5.902485e-17 	nan          	nan          	 
6.219538e+03 	 5.496988e-17 	nan          	nan          	 
6.219713e+03 	 7.766644e-17 	nan          	nan          	 
6.219888e+03 	 1.621210e-16 	nan          	nan          	 
6.220063e+03 	 9.059895e-17 	nan          	nan          	 
6.220238e+03 	 9.775411e-17 	nan          	nan          	 
6.220413e+03 	 1.073948e-16 	nan          	nan          	 
6.220588e+03 	 1.598222e-16 	nan          	nan          	 
6.220763e+03 	 2.185579e-16 	nan          	nan          	 
6.220938e+03 	 1.199932e-16 	nan          	nan          	 
6.221113e+03 	 5.546228e-17 	nan          	nan          	 
6.221288e+03 	 6.741074e-17 	nan          	nan          	 
6.221463e+03 	 1.225672e-16 	nan          	nan          	 
6.221638e+03 	 4.514968e-17 	nan          	nan          	 
6.221813e+03 	 5.092190e-17 	nan          	nan          	 
6.221988e+03 	 1.089451e-16 	nan          	nan          	 
6.222163e+03 	 1.549713e-16 	nan          	nan          	 
6.222338e+03 	 8.744136e-17 	nan          	nan          	 
6.222513e+03 	 1.103997e-16 	nan          	nan          	 
6.222688e+03 	 2.308617e-16 	nan          	nan          	 
6.222863e+03 	 2.102477e-16 	nan          	nan          	 
6.223038e+03 	 2.008094e-16 	nan          	nan          	 
6.223213e+03 	 1.795170e-16 	nan          	nan          	 
6.223388e+03 	 1.462845e-16 	nan          	nan          	 
6.223563e+03 	 9.989831e-17 	nan          	nan          	 
6.223738e+03 	 7.482384e-17 	nan          	nan          	 
6.223913e+03 	 9.758251e-17 	nan          	nan          	 
6.224088e+03 	 8.484972e-17 	nan          	nan          	 
6.224263e+03 	 9.669714e-17 	nan          	nan          	 
6.224438e+03 	 2.002390e-16 	nan          	nan          	 
6.224613e+03 	 9.961134e-17 	nan          	nan          	 
6.224788e+03 	 5.320460e-17 	nan          	nan          	 
6.224963e+03 	 5.088862e-17 	nan          	nan          	 
6.225138e+03 	 1.036668e-16 	nan          	nan          	 
6.225313e+03 	 1.701849e-16 	nan          	nan          	 
6.225488e+03 	 9.939087e-17 	nan          	nan          	 
6.225663e+03 	 1.190679e-16 	nan          	nan          	 
6.225838e+03 	 6.386325e-17 	nan          	nan          	 
6.226013e+03 	 1.187810e-16 	nan          	nan          	 
6.226187e+03 	 1.958155e-16 	nan          	nan          	 
6.226362e+03 	 1.500174e-16 	nan          	nan          	 
6.226537e+03 	 1.649005e-16 	nan          	nan          	 
6.226712e+03 	 1.231476e-16 	nan          	nan          	 
6.226887e+03 	 5.781515e-17 	nan          	nan          	 
6.227062e+03 	 9.439116e-17 	nan          	nan          	 
6.227237e+03 	 1.572697e-16 	nan          	nan          	 
6.227412e+03 	 1.539792e-16 	nan          	nan          	 
6.227587e+03 	 9.264014e-17 	nan          	nan          	 
6.227762e+03 	 1.196157e-16 	nan          	nan          	 
6.227937e+03 	 1.156857e-16 	nan          	nan          	 
6.228112e+03 	 7.340505e-17 	nan          	nan          	 
6.228287e+03 	 5.794238e-17 	nan          	nan          	 
6.228462e+03 	 9.917461e-17 	nan          	nan          	 
6.228637e+03 	 1.659690e-16 	nan          	nan          	 
6.228812e+03 	 1.814287e-16 	nan          	nan          	 
6.228987e+03 	 1.559830e-16 	nan          	nan          	 
6.229162e+03 	 5.954370e-17 	nan          	nan          	 
6.229337e+03 	 1.396783e-16 	nan          	nan          	 
6.229512e+03 	 1.551018e-16 	nan          	nan          	 
6.229687e+03 	 1.878443e-16 	nan          	nan          	 
6.229862e+03 	 8.017541e-17 	nan          	nan          	 
6.230037e+03 	 2.487750e-16 	nan          	nan          	 
6.230212e+03 	 2.487078e-16 	nan          	nan          	 
6.230387e+03 	 1.777589e-16 	nan          	nan          	 
6.230562e+03 	 9.375865e-17 	nan          	nan          	 
6.230737e+03 	 7.218882e-17 	nan          	nan          	 
6.230912e+03 	 9.606137e-17 	nan          	nan          	 
6.231087e+03 	 1.540685e-16 	nan          	nan          	 
6.231262e+03 	 1.069722e-16 	nan          	nan          	 
6.231437e+03 	 8.291731e-17 	nan          	nan          	 
6.231612e+03 	 1.031067e-16 	nan          	nan          	 
6.231787e+03 	 1.176463e-16 	nan          	nan          	 
6.231962e+03 	 1.535088e-16 	nan          	nan          	 
6.232137e+03 	 1.221081e-16 	nan          	nan          	 
6.232312e+03 	 1.299633e-16 	nan          	nan          	 
6.232487e+03 	 8.717048e-17 	nan          	nan          	 
6.232662e+03 	 1.161478e-16 	nan          	nan          	 
6.232837e+03 	 1.800773e-16 	nan          	nan          	 
6.233012e+03 	 1.093935e-16 	nan          	nan          	 
6.233187e+03 	 1.400186e-16 	nan          	nan          	 
6.233362e+03 	 1.800423e-16 	nan          	nan          	 
6.233537e+03 	 2.236935e-16 	nan          	nan          	 
6.233712e+03 	 1.305659e-16 	nan          	nan          	 
6.233887e+03 	 1.039694e-16 	nan          	nan          	 
6.234062e+03 	 7.070211e-17 	nan          	nan          	 
6.234237e+03 	 1.068353e-16 	nan          	nan          	 
6.234412e+03 	 6.168784e-17 	nan          	nan          	 
6.234587e+03 	 9.543309e-17 	nan          	nan          	 
6.234762e+03 	 1.126120e-16 	nan          	nan          	 
6.234937e+03 	 1.545723e-16 	nan          	nan          	 
6.235112e+03 	 1.705126e-16 	nan          	nan          	 
6.235287e+03 	 7.278717e-17 	nan          	nan          	 
6.235462e+03 	 1.396620e-16 	nan          	nan          	 
6.235637e+03 	 1.665020e-16 	nan          	nan          	 
6.235812e+03 	 9.485108e-17 	nan          	nan          	 
6.235987e+03 	 1.337689e-16 	nan          	nan          	 
6.236162e+03 	 1.550513e-16 	nan          	nan          	 
6.236337e+03 	 1.237478e-16 	nan          	nan          	 
6.236512e+03 	 1.917210e-16 	nan          	nan          	 
6.236687e+03 	 8.953289e-17 	nan          	nan          	 
6.236862e+03 	 1.191861e-16 	nan          	nan          	 
6.237037e+03 	 1.302927e-16 	nan          	nan          	 
6.237212e+03 	 2.487701e-16 	nan          	nan          	 
6.237387e+03 	 5.442388e-16 	nan          	nan          	 
6.237562e+03 	 2.625394e-16 	nan          	nan          	 
6.237737e+03 	 1.085341e-16 	nan          	nan          	 
6.237912e+03 	 1.043981e-16 	nan          	nan          	 
6.238087e+03 	 9.967272e-17 	nan          	nan          	 
6.238262e+03 	 1.088064e-16 	nan          	nan          	 
6.238437e+03 	 1.188634e-16 	nan          	nan          	 
6.238612e+03 	 1.833270e-16 	nan          	nan          	 
6.238787e+03 	 2.243913e-16 	nan          	nan          	 
6.238962e+03 	 1.510123e-16 	nan          	nan          	 
6.239137e+03 	 1.389472e-16 	nan          	nan          	 
6.239312e+03 	 7.121622e-17 	nan          	nan          	 
6.239487e+03 	 4.207005e-17 	nan          	nan          	 
6.239662e+03 	 1.704464e-16 	nan          	nan          	 
6.239837e+03 	 9.736683e-17 	nan          	nan          	 
6.240012e+03 	 2.407271e-16 	nan          	nan          	 
6.240187e+03 	 2.844477e-16 	nan          	nan          	 
6.240362e+03 	 1.879888e-16 	nan          	nan          	 
6.240537e+03 	 1.474757e-16 	nan          	nan          	 
6.240712e+03 	 1.439578e-16 	nan          	nan          	 
6.240887e+03 	 1.053820e-16 	nan          	nan          	 
6.241062e+03 	 6.174028e-17 	nan          	nan          	 
6.241237e+03 	 7.271072e-17 	nan          	nan          	 
6.241412e+03 	 1.172651e-16 	nan          	nan          	 
6.241587e+03 	 1.285220e-16 	nan          	nan          	 
6.241762e+03 	 6.720712e-17 	nan          	nan          	 
6.241937e+03 	 5.167799e-17 	nan          	nan          	 
6.242112e+03 	 4.526301e-17 	nan          	nan          	 
6.242287e+03 	 7.161671e-17 	nan          	nan          	 
6.242462e+03 	 8.187131e-17 	nan          	nan          	 
6.242637e+03 	 2.131856e-16 	nan          	nan          	 
6.242812e+03 	 1.829766e-16 	nan          	nan          	 
6.242987e+03 	 1.938302e-16 	nan          	nan          	 
6.243162e+03 	 2.788684e-16 	nan          	nan          	 
6.243337e+03 	 1.013085e-16 	nan          	nan          	 
6.243512e+03 	 1.756128e-16 	nan          	nan          	 
6.243687e+03 	 2.200159e-16 	nan          	nan          	 
6.243862e+03 	 7.669528e-17 	nan          	nan          	 
6.244037e+03 	 6.216582e-17 	nan          	nan          	 
6.244212e+03 	 7.129683e-17 	nan          	nan          	 
6.244387e+03 	 8.125081e-17 	nan          	nan          	 
6.244562e+03 	 1.416857e-16 	nan          	nan          	 
6.244737e+03 	 2.010673e-16 	nan          	nan          	 
6.244912e+03 	 1.745647e-16 	nan          	nan          	 
6.245087e+03 	 1.634592e-16 	nan          	nan          	 
6.245262e+03 	 1.668938e-16 	nan          	nan          	 
6.245437e+03 	 1.271981e-16 	nan          	nan          	 
6.245612e+03 	 6.361087e-17 	nan          	nan          	 
6.245787e+03 	 1.754411e-16 	nan          	nan          	 
6.245962e+03 	 1.854572e-16 	nan          	nan          	 
6.246136e+03 	 1.554907e-16 	nan          	nan          	 
6.246311e+03 	 2.365285e-16 	nan          	nan          	 
6.246486e+03 	 1.574908e-16 	nan          	nan          	 
6.246661e+03 	 6.035889e-17 	nan          	nan          	 
6.246836e+03 	 7.239592e-17 	nan          	nan          	 
6.247011e+03 	 2.441217e-17 	nan          	nan          	 
6.247186e+03 	 1.107122e-16 	nan          	nan          	 
6.247361e+03 	 1.034375e-16 	nan          	nan          	 
6.247536e+03 	 1.047447e-16 	nan          	nan          	 
6.247711e+03 	 1.083538e-16 	nan          	nan          	 
6.247886e+03 	 6.167761e-17 	nan          	nan          	 
6.248061e+03 	 7.378043e-17 	nan          	nan          	 
6.248236e+03 	 6.795734e-17 	nan          	nan          	 
6.248411e+03 	 8.344477e-17 	nan          	nan          	 
6.248586e+03 	 6.236835e-17 	nan          	nan          	 
6.248761e+03 	 7.724981e-17 	nan          	nan          	 
6.248936e+03 	 1.410805e-16 	nan          	nan          	 
6.249111e+03 	 1.820589e-16 	nan          	nan          	 
6.249286e+03 	 1.141821e-16 	nan          	nan          	 
6.249461e+03 	 1.256653e-16 	nan          	nan          	 
6.249636e+03 	 1.007135e-16 	nan          	nan          	 
6.249811e+03 	 1.153648e-16 	nan          	nan          	 
6.249986e+03 	 1.484312e-16 	nan          	nan          	 
6.250161e+03 	 1.037740e-16 	nan          	nan          	 
6.250336e+03 	 7.410974e-17 	nan          	nan          	 
6.250511e+03 	 5.789150e-17 	nan          	nan          	 
6.250686e+03 	 1.282273e-16 	nan          	nan          	 
6.250861e+03 	 1.502155e-16 	nan          	nan          	 
6.251036e+03 	 1.446286e-16 	nan          	nan          	 
6.251211e+03 	 1.551989e-16 	nan          	nan          	 
6.251386e+03 	 1.540375e-16 	nan          	nan          	 
6.251561e+03 	 1.443519e-16 	nan          	nan          	 
6.251736e+03 	 1.229506e-16 	nan          	nan          	 
6.251911e+03 	 1.467602e-16 	nan          	nan          	 
6.252086e+03 	 1.003123e-16 	nan          	nan          	 
6.252261e+03 	 1.325071e-16 	nan          	nan          	 
6.252436e+03 	 2.271454e-16 	nan          	nan          	 
6.252611e+03 	 2.332938e-16 	nan          	nan          	 
6.252786e+03 	 1.400398e-16 	nan          	nan          	 
6.252961e+03 	 1.200912e-16 	nan          	nan          	 
6.253136e+03 	 7.115351e-17 	nan          	nan          	 
6.253311e+03 	 9.377488e-17 	nan          	nan          	 
6.253486e+03 	 6.439472e-17 	nan          	nan          	 
6.253661e+03 	 1.259604e-16 	nan          	nan          	 
6.253836e+03 	 1.234512e-16 	nan          	nan          	 
6.254011e+03 	 8.616509e-17 	nan          	nan          	 
6.254186e+03 	 6.939287e-17 	nan          	nan          	 
6.254361e+03 	 9.274441e-17 	nan          	nan          	 
6.254536e+03 	 9.820880e-17 	nan          	nan          	 
6.254711e+03 	 9.861740e-17 	nan          	nan          	 
6.254886e+03 	 1.108025e-16 	nan          	nan          	 
6.255061e+03 	 8.659882e-17 	nan          	nan          	 
6.255236e+03 	 1.533503e-16 	nan          	nan          	 
6.255411e+03 	 1.779291e-16 	nan          	nan          	 
6.255586e+03 	 1.390062e-16 	nan          	nan          	 
6.255761e+03 	 1.849925e-16 	nan          	nan          	 
6.255936e+03 	 1.234175e-16 	nan          	nan          	 
6.256111e+03 	 1.297762e-16 	nan          	nan          	 
6.256286e+03 	 1.117507e-16 	nan          	nan          	 
6.256461e+03 	 1.171870e-16 	nan          	nan          	 
6.256636e+03 	 1.460064e-16 	nan          	nan          	 
6.256811e+03 	 1.181092e-16 	nan          	nan          	 
6.256986e+03 	 2.641548e-16 	nan          	nan          	 
6.257161e+03 	 2.050545e-16 	nan          	nan          	 
6.257336e+03 	 7.317812e-17 	nan          	nan          	 
6.257511e+03 	 6.407567e-17 	nan          	nan          	 
6.257686e+03 	 6.473282e-17 	nan          	nan          	 
6.257861e+03 	 1.276549e-16 	nan          	nan          	 
6.258036e+03 	 1.092005e-16 	nan          	nan          	 
6.258211e+03 	 6.367524e-17 	nan          	nan          	 
6.258386e+03 	 8.127007e-17 	nan          	nan          	 
6.258561e+03 	 1.764853e-16 	nan          	nan          	 
6.258736e+03 	 1.338097e-16 	nan          	nan          	 
6.258911e+03 	 8.124903e-17 	nan          	nan          	 
6.259086e+03 	 6.094598e-17 	nan          	nan          	 
6.259261e+03 	 9.814279e-17 	nan          	nan          	 
6.259436e+03 	 1.584213e-16 	nan          	nan          	 
6.259611e+03 	 7.554406e-17 	nan          	nan          	 
6.259786e+03 	 6.802600e-17 	nan          	nan          	 
6.259961e+03 	 6.941975e-17 	nan          	nan          	 
6.260136e+03 	 1.188610e-16 	nan          	nan          	 
6.260311e+03 	 1.100361e-16 	nan          	nan          	 
6.260486e+03 	 1.233592e-16 	nan          	nan          	 
6.260661e+03 	 1.976869e-16 	nan          	nan          	 
6.260836e+03 	 1.696240e-16 	nan          	nan          	 
6.261011e+03 	 1.461873e-16 	nan          	nan          	 
6.261186e+03 	 1.129520e-16 	nan          	nan          	 
6.261361e+03 	 2.747720e-16 	nan          	nan          	 
6.261536e+03 	 1.708823e-16 	nan          	nan          	 
6.261711e+03 	 2.411016e-16 	nan          	nan          	 
6.261886e+03 	 1.953264e-16 	nan          	nan          	 
6.262061e+03 	 7.861839e-17 	nan          	nan          	 
6.262236e+03 	 5.038427e-17 	nan          	nan          	 
6.262411e+03 	 4.639114e-17 	nan          	nan          	 
6.262586e+03 	 1.242009e-16 	nan          	nan          	 
6.262761e+03 	 1.091280e-16 	nan          	nan          	 
6.262936e+03 	 6.599497e-17 	nan          	nan          	 
6.263111e+03 	 1.569995e-16 	nan          	nan          	 
6.263286e+03 	 9.769862e-17 	nan          	nan          	 
6.263461e+03 	 4.564366e-17 	nan          	nan          	 
6.263636e+03 	 1.115811e-16 	nan          	nan          	 
6.263811e+03 	 1.820492e-16 	nan          	nan          	 
6.263986e+03 	 1.299619e-16 	nan          	nan          	 
6.264161e+03 	 5.496780e-17 	nan          	nan          	 
6.264336e+03 	 2.084983e-17 	nan          	nan          	 
6.264511e+03 	 3.804429e-17 	nan          	nan          	 
6.264686e+03 	 9.161629e-17 	nan          	nan          	 
6.264861e+03 	 1.238795e-16 	nan          	nan          	 
6.265036e+03 	 8.833438e-17 	nan          	nan          	 
6.265211e+03 	 1.626201e-16 	nan          	nan          	 
6.265386e+03 	 2.196989e-16 	nan          	nan          	 
6.265561e+03 	 2.289032e-16 	nan          	nan          	 
6.265736e+03 	 1.109239e-16 	nan          	nan          	 
6.265911e+03 	 2.512981e-17 	nan          	nan          	 
6.266085e+03 	 4.588638e-17 	nan          	nan          	 
6.266260e+03 	 1.216003e-16 	nan          	nan          	 
6.266435e+03 	 1.511942e-16 	nan          	nan          	 
6.266610e+03 	 1.454707e-16 	nan          	nan          	 
6.266785e+03 	 1.509789e-16 	nan          	nan          	 
6.266960e+03 	 1.456432e-16 	nan          	nan          	 
6.267135e+03 	 8.989757e-17 	nan          	nan          	 
6.267310e+03 	 1.007532e-16 	nan          	nan          	 
6.267485e+03 	 7.798962e-17 	nan          	nan          	 
6.267660e+03 	 6.800128e-17 	nan          	nan          	 
6.267835e+03 	 7.651147e-17 	nan          	nan          	 
6.268010e+03 	 1.689087e-16 	nan          	nan          	 
6.268185e+03 	 1.467400e-16 	nan          	nan          	 
6.268360e+03 	 1.695672e-16 	nan          	nan          	 
6.268535e+03 	 1.140661e-16 	nan          	nan          	 
6.268710e+03 	 1.673189e-16 	nan          	nan          	 
6.268885e+03 	 8.555914e-17 	nan          	nan          	 
6.269060e+03 	 1.196842e-16 	nan          	nan          	 
6.269235e+03 	 1.046765e-16 	nan          	nan          	 
6.269410e+03 	 5.338869e-17 	nan          	nan          	 
6.269585e+03 	 1.019754e-16 	nan          	nan          	 
6.269760e+03 	 1.689570e-16 	nan          	nan          	 
6.269935e+03 	 9.938835e-17 	nan          	nan          	 
6.270110e+03 	 1.086463e-16 	nan          	nan          	 
6.270285e+03 	 1.308921e-16 	nan          	nan          	 
6.270460e+03 	 2.237005e-16 	nan          	nan          	 
6.270635e+03 	 1.488985e-16 	nan          	nan          	 
6.270810e+03 	 1.142045e-16 	nan          	nan          	 
6.270985e+03 	 1.383584e-16 	nan          	nan          	 
6.271160e+03 	 1.896213e-16 	nan          	nan          	 
6.271335e+03 	 1.193535e-16 	nan          	nan          	 
6.271510e+03 	 7.228616e-17 	nan          	nan          	 
6.271685e+03 	 6.823830e-17 	nan          	nan          	 
6.271860e+03 	 1.566799e-16 	nan          	nan          	 
6.272035e+03 	 2.017905e-16 	nan          	nan          	 
6.272210e+03 	 1.499286e-16 	nan          	nan          	 
6.272385e+03 	 2.425250e-16 	nan          	nan          	 
6.272560e+03 	 3.109682e-16 	nan          	nan          	 
6.272735e+03 	 1.786090e-16 	nan          	nan          	 
6.272910e+03 	 7.490888e-17 	nan          	nan          	 
