x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	
0.000000e+00 	6.745541e-01 	6.799701e-01 	6.809126e-01 	6.808799e-01 	6.790679e-01 	6.609633e-01 	6.772377e-01 	6.569169e-01 	6.924663e-01 	 
1.550293e-02 	6.745841e-01 	6.799735e-01 	6.809034e-01 	6.808885e-01 	6.796364e-01 	6.709459e-01 	6.785903e-01 	6.564821e-01 	6.940325e-01 	 
3.121948e-02 	6.746093e-01 	6.799748e-01 	6.809002e-01 	6.809043e-01 	6.803379e-01 	6.808567e-01 	6.820758e-01 	6.534439e-01 	6.951815e-01 	 
4.672241e-02 	6.746260e-01 	6.799730e-01 	6.809014e-01 	6.809269e-01 	6.810400e-01 	6.887711e-01 	6.871793e-01 	6.466275e-01 	6.961706e-01 	 
6.240845e-02 	6.746359e-01 	6.799735e-01 	6.809150e-01 	6.809673e-01 	6.816251e-01 	6.940437e-01 	6.926963e-01 	6.380443e-01 	6.967313e-01 	 
7.794189e-02 	6.746475e-01 	6.799833e-01 	6.809474e-01 	6.810371e-01 	6.819793e-01 	6.965855e-01 	6.972028e-01 	6.345542e-01 	6.961705e-01 	 
9.362793e-02 	6.746614e-01 	6.800076e-01 	6.810077e-01 	6.811474e-01 	6.820551e-01 	6.966358e-01 	6.994705e-01 	6.387411e-01 	6.942885e-01 	 
1.093445e-01 	6.746825e-01 	6.800568e-01 	6.811035e-01 	6.812939e-01 	6.818456e-01 	6.940675e-01 	6.980924e-01 	6.440677e-01 	6.918314e-01 	 
1.248779e-01 	6.747275e-01 	6.801431e-01 	6.812289e-01 	6.814580e-01 	6.814135e-01 	6.888585e-01 	6.924698e-01 	6.489104e-01 	6.892847e-01 	 
1.405640e-01 	6.748048e-01 	6.802571e-01 	6.813665e-01 	6.816189e-01 	6.808434e-01 	6.812361e-01 	6.832996e-01 	6.539497e-01 	6.871691e-01 	 
1.560974e-01 	6.749005e-01 	6.803795e-01 	6.814961e-01 	6.817572e-01 	6.802618e-01 	6.724777e-01 	6.729326e-01 	6.595804e-01 	6.850233e-01 	 
1.718140e-01 	6.750139e-01 	6.805042e-01 	6.816104e-01 	6.818699e-01 	6.797427e-01 	6.643630e-01 	6.633849e-01 	6.666960e-01 	6.769911e-01 	 
1.873474e-01 	6.751354e-01 	6.806132e-01 	6.817027e-01 	6.819341e-01 	6.793739e-01 	6.594206e-01 	6.565997e-01 	6.751422e-01 	6.675579e-01 	 
2.030640e-01 	6.752494e-01 	6.807017e-01 	6.817704e-01 	6.819450e-01 	6.792311e-01 	6.592224e-01 	6.532168e-01 	6.831391e-01 	6.653046e-01 	 
2.185974e-01 	6.753483e-01 	6.807727e-01 	6.818075e-01 	6.819199e-01 	6.793760e-01 	6.638810e-01 	6.528969e-01 	6.879925e-01 	6.676821e-01 	 
2.343140e-01 	6.754365e-01 	6.808184e-01 	6.818149e-01 	6.818850e-01 	6.798213e-01 	6.721763e-01 	6.546868e-01 	6.887352e-01 	6.670996e-01 	 
2.498474e-01 	6.754978e-01 	6.808343e-01 	6.818110e-01 	6.818717e-01 	6.805179e-01 	6.818330e-01 	6.578630e-01 	6.867452e-01 	6.642921e-01 	 
2.655640e-01 	6.755349e-01 	6.808454e-01 	6.818175e-01 	6.818911e-01 	6.813839e-01 	6.907715e-01 	6.617566e-01 	6.849350e-01 	6.640784e-01 	 
2.810974e-01 	6.755664e-01 	6.808663e-01 	6.818317e-01 	6.819310e-01 	6.822487e-01 	6.971633e-01 	6.652399e-01 	6.854706e-01 	6.662547e-01 	 
2.968140e-01 	6.755958e-01 	6.808898e-01 	6.818422e-01 	6.819768e-01 	6.829555e-01 	7.006866e-01 	6.676413e-01 	6.884252e-01 	6.681454e-01 	 
3.123474e-01 	6.756184e-01 	6.809081e-01 	6.818461e-01 	6.820009e-01 	6.833340e-01 	7.013584e-01 	6.685886e-01 	6.921532e-01 	6.684162e-01 	 
3.280640e-01 	6.756343e-01 	6.809211e-01 	6.818383e-01 	6.819888e-01 	6.832827e-01 	6.991110e-01 	6.679514e-01 	6.946770e-01 	6.676962e-01 	 
3.436279e-01 	6.756485e-01 	6.809282e-01 	6.818186e-01 	6.819341e-01 	6.827484e-01 	6.937384e-01 	6.661355e-01 	6.947295e-01 	6.669300e-01 	 
3.593445e-01 	6.756544e-01 	6.809163e-01 	6.817786e-01 	6.818290e-01 	6.817491e-01 	6.851018e-01 	6.642271e-01 	6.922756e-01 	6.664472e-01 	 
3.748779e-01 	6.756425e-01 	6.808804e-01 	6.817197e-01 	6.816844e-01 	6.804540e-01 	6.739174e-01 	6.634934e-01 	6.877981e-01 	6.667102e-01 	 
3.905945e-01 	6.756117e-01 	6.808228e-01 	6.816430e-01 	6.815150e-01 	6.790872e-01 	6.612759e-01 	6.647335e-01 	6.815935e-01 	6.683687e-01 	 
4.061584e-01 	6.755627e-01 	6.807468e-01 	6.815559e-01 	6.813564e-01 	6.779787e-01 	6.498528e-01 	6.686208e-01 	6.743748e-01 	6.713941e-01 	 
4.216919e-01 	6.754994e-01 	6.806615e-01 	6.814756e-01 	6.812373e-01 	6.773579e-01 	6.420847e-01 	6.755073e-01 	6.672714e-01 	6.751695e-01 	 
4.374084e-01 	6.754292e-01 	6.805812e-01 	6.814163e-01 	6.811693e-01 	6.773673e-01 	6.390933e-01 	6.843604e-01 	6.614678e-01 	6.790689e-01 	 
4.529724e-01 	6.753617e-01 	6.805181e-01 	6.813859e-01 	6.811629e-01 	6.780058e-01 	6.405510e-01 	6.927265e-01 	6.570820e-01 	6.820894e-01 	 
4.686890e-01 	6.753026e-01 	6.804843e-01 	6.813905e-01 	6.812266e-01 	6.791006e-01 	6.464534e-01 	6.989600e-01 	6.536441e-01 	6.833656e-01 	 
4.842529e-01 	6.752701e-01 	6.804875e-01 	6.814269e-01 	6.813338e-01 	6.803525e-01 	6.569173e-01 	7.027832e-01 	6.514804e-01 	6.827535e-01 	 
4.999695e-01 	6.752682e-01 	6.805157e-01 	6.814811e-01 	6.814558e-01 	6.815216e-01 	6.703550e-01 	7.051397e-01 	6.494119e-01 	6.812853e-01 	 
5.155334e-01 	6.752856e-01 	6.805580e-01 	6.815406e-01 	6.815719e-01 	6.823624e-01 	6.827123e-01 	7.064139e-01 	6.464068e-01 	6.807263e-01 	 
5.310669e-01 	6.753179e-01 	6.806090e-01 	6.816014e-01 	6.816678e-01 	6.827535e-01 	6.913426e-01 	7.064128e-01 	6.474291e-01 	6.820427e-01 	 
5.468140e-01 	6.753625e-01 	6.806601e-01 	6.816574e-01 	6.817290e-01 	6.826561e-01 	6.957749e-01 	7.042876e-01 	6.548394e-01 	6.846773e-01 	 
5.623779e-01 	6.754062e-01 	6.807035e-01 	6.817024e-01 	6.817540e-01 	6.821342e-01 	6.966738e-01 	6.993705e-01 	6.605344e-01 	6.866735e-01 	 
5.780945e-01 	6.754488e-01 	6.807370e-01 	6.817347e-01 	6.817505e-01 	6.813194e-01 	6.947300e-01 	6.919247e-01 	6.621857e-01 	6.862600e-01 	 
5.936584e-01 	6.754802e-01 	6.807543e-01 	6.817563e-01 	6.817378e-01 	6.804260e-01 	6.902561e-01 	6.836006e-01 	6.649018e-01 	6.829698e-01 	 
6.092224e-01 	6.754968e-01 	6.807648e-01 	6.817738e-01 	6.817320e-01 	6.796552e-01 	6.835020e-01 	6.756922e-01 	6.729831e-01 	6.775503e-01 	 
6.249390e-01 	6.755042e-01 	6.807715e-01 	6.817880e-01 	6.817462e-01 	6.791758e-01 	6.750046e-01 	6.687090e-01 	6.823978e-01 	6.711174e-01 	 
6.405029e-01 	6.755084e-01 	6.807812e-01 	6.818020e-01 	6.817891e-01 	6.790890e-01 	6.663019e-01 	6.631633e-01 	6.888170e-01 	6.640155e-01 	 
6.562500e-01 	6.755145e-01 	6.807951e-01 	6.818178e-01 	6.818578e-01 	6.793669e-01 	6.596123e-01 	6.594221e-01 	6.924970e-01 	6.605980e-01 	 
6.718140e-01 	6.755229e-01 	6.808130e-01 	6.818380e-01 	6.819334e-01 	6.798996e-01 	6.584366e-01 	6.575392e-01 	6.944593e-01 	6.607311e-01 	 
6.873474e-01 	6.755342e-01 	6.808379e-01 	6.818615e-01 	6.820056e-01 	6.805467e-01 	6.648729e-01 	6.567579e-01 	6.957316e-01 	6.618460e-01 	 
7.030945e-01 	6.755548e-01 	6.808705e-01 	6.818921e-01 	6.820591e-01 	6.811615e-01 	6.767607e-01 	6.564667e-01 	6.969333e-01 	6.616077e-01 	 
7.186584e-01 	6.755849e-01 	6.809079e-01 	6.819217e-01 	6.820736e-01 	6.816271e-01 	6.879927e-01 	6.564484e-01 	6.980587e-01 	6.546896e-01 	 
7.342224e-01 	6.756166e-01 	6.809379e-01 	6.819385e-01 	6.820514e-01 	6.819246e-01 	6.953682e-01 	6.566863e-01 	6.988970e-01 	6.493778e-01 	 
7.499695e-01 	6.756399e-01 	6.809541e-01 	6.819493e-01 	6.820084e-01 	6.820751e-01 	6.992889e-01 	6.568884e-01 	6.993017e-01 	6.526306e-01 	 
7.655029e-01 	6.756538e-01 	6.809631e-01 	6.819605e-01 	6.819660e-01 	6.821124e-01 	7.005062e-01 	6.562768e-01 	6.989477e-01 	6.588273e-01 	 
7.810669e-01 	6.756612e-01 	6.809695e-01 	6.819778e-01 	6.819412e-01 	6.820735e-01 	6.993347e-01 	6.542896e-01 	6.975285e-01 	6.658733e-01 	 
7.968140e-01 	6.756638e-01 	6.809810e-01 	6.820077e-01 	6.819346e-01 	6.819782e-01 	6.955554e-01 	6.516359e-01 	6.950840e-01 	6.728400e-01 	 
8.123779e-01 	6.756706e-01 	6.810046e-01 	6.820431e-01 	6.819410e-01 	6.818401e-01 	6.888143e-01 	6.510717e-01 	6.921388e-01 	6.785215e-01 	 
8.279419e-01 	6.756892e-01 	6.810392e-01 	6.820720e-01 	6.819577e-01 	6.816315e-01 	6.790810e-01 	6.553263e-01 	6.892065e-01 	6.825006e-01 	 
8.436890e-01 	6.757177e-01 	6.810711e-01 	6.820858e-01 	6.819758e-01 	6.813086e-01 	6.669762e-01 	6.633413e-01 	6.863022e-01 	6.844091e-01 	 
8.592529e-01 	6.757471e-01 	6.810939e-01 	6.820862e-01 	6.819858e-01 	6.808624e-01 	6.541266e-01 	6.719565e-01 	6.831404e-01 	6.846247e-01 	 
8.748474e-01 	6.757760e-01 	6.811086e-01 	6.820707e-01 	6.819806e-01 	6.803154e-01 	6.424377e-01 	6.804239e-01 	6.792333e-01 	6.847724e-01 	 
8.905945e-01 	6.757969e-01 	6.811047e-01 	6.820381e-01 	6.819641e-01 	6.797247e-01 	6.357127e-01 	6.875680e-01 	6.739184e-01 	6.856419e-01 	 
9.061584e-01 	6.758003e-01 	6.810810e-01 	6.820006e-01 	6.819454e-01 	6.792069e-01 	6.395333e-01 	6.934016e-01 	6.665305e-01 	6.864838e-01 	 
9.217224e-01 	6.757844e-01 	6.810452e-01 	6.819721e-01 	6.819252e-01 	6.789025e-01 	6.542059e-01 	6.978526e-01 	6.579525e-01 	6.868442e-01 	 
9.374695e-01 	6.757521e-01 	6.810116e-01 	6.819595e-01 	6.819032e-01 	6.789798e-01 	6.720547e-01 	7.008068e-01 	6.518561e-01 	6.867885e-01 	 
9.530334e-01 	6.757190e-01 	6.809919e-01 	6.819571e-01 	6.818959e-01 	6.795224e-01 	6.850687e-01 	7.025699e-01 	6.494758e-01 	6.864843e-01 	 
9.685974e-01 	6.756943e-01 	6.809795e-01 	6.819612e-01 	6.819142e-01 	6.804850e-01 	6.919128e-01 	7.033606e-01 	6.535270e-01 	6.860832e-01 	 
9.843445e-01 	6.756689e-01 	6.809659e-01 	6.819770e-01 	6.819562e-01 	6.817305e-01 	6.947067e-01 	7.027125e-01 	6.578749e-01 	6.857530e-01 	 
9.999084e-01 	6.756411e-01 	6.809639e-01 	6.820076e-01 	6.820149e-01 	6.829933e-01 	6.954505e-01 	6.995191e-01 	6.596622e-01 	6.854383e-01 	 
1.015503e+00 	6.756239e-01 	6.809754e-01 	6.820424e-01 	6.820791e-01 	6.840373e-01 	6.947746e-01 	6.927180e-01 	6.617144e-01 	6.848126e-01 	 
1.031067e+00 	6.756140e-01 	6.809944e-01 	6.820811e-01 	6.821422e-01 	6.846679e-01 	6.922437e-01 	6.845088e-01 	6.633875e-01 	6.839991e-01 	 
1.046814e+00 	6.756230e-01 	6.810262e-01 	6.821210e-01 	6.822058e-01 	6.847271e-01 	6.872456e-01 	6.782607e-01 	6.642723e-01 	6.832924e-01 	 
1.062378e+00 	6.756426e-01 	6.810527e-01 	6.821539e-01 	6.822641e-01 	6.841334e-01 	6.799260e-01 	6.741896e-01 	6.650214e-01 	6.812756e-01 	 
1.077972e+00 	6.756569e-01 	6.810725e-01 	6.821879e-01 	6.823065e-01 	6.829435e-01 	6.710494e-01 	6.712177e-01 	6.669654e-01 	6.771858e-01 	 
1.093719e+00 	6.756710e-01 	6.810957e-01 	6.822211e-01 	6.823259e-01 	6.813204e-01 	6.621724e-01 	6.691767e-01 	6.697527e-01 	6.738429e-01 	 
1.109283e+00 	6.756888e-01 	6.811171e-01 	6.822437e-01 	6.823233e-01 	6.796008e-01 	6.561487e-01 	6.685755e-01 	6.721351e-01 	6.732190e-01 	 
1.124847e+00 	6.757016e-01 	6.811322e-01 	6.822535e-01 	6.823053e-01 	6.781369e-01 	6.561433e-01 	6.694917e-01 	6.746951e-01 	6.738407e-01 	 
1.140625e+00 	6.757127e-01 	6.811464e-01 	6.822549e-01 	6.822807e-01 	6.772735e-01 	6.639095e-01 	6.713952e-01 	6.785342e-01 	6.738000e-01 	 
1.156189e+00 	6.757306e-01 	6.811591e-01 	6.822466e-01 	6.822542e-01 	6.772715e-01 	6.762561e-01 	6.734150e-01 	6.832455e-01 	6.710635e-01 	 
1.171753e+00 	6.757466e-01 	6.811611e-01 	6.822231e-01 	6.822294e-01 	6.781791e-01 	6.877424e-01 	6.749072e-01 	6.870622e-01 	6.660248e-01 	 
1.187347e+00 	6.757520e-01 	6.811538e-01 	6.821946e-01 	6.822193e-01 	6.798187e-01 	6.954877e-01 	6.753022e-01 	6.888851e-01 	6.624758e-01 	 
1.203094e+00 	6.757570e-01 	6.811484e-01 	6.821741e-01 	6.822122e-01 	6.818251e-01 	6.998591e-01 	6.739147e-01 	6.893701e-01 	6.627751e-01 	 
1.218658e+00 	6.757617e-01 	6.811421e-01 	6.821574e-01 	6.821728e-01 	6.836801e-01 	7.017472e-01 	6.702294e-01 	6.897060e-01 	6.656807e-01 	 
1.234253e+00 	6.757568e-01 	6.811339e-01 	6.821313e-01 	6.820848e-01 	6.850092e-01 	7.016614e-01 	6.644069e-01 	6.902895e-01 	6.684308e-01 	 
1.249817e+00 	6.757497e-01 	6.811228e-01 	6.820901e-01 	6.819642e-01 	6.855517e-01 	6.991745e-01 	6.580804e-01 	6.908111e-01 	6.684900e-01 	 
1.265564e+00 	6.757440e-01 	6.810997e-01 	6.820346e-01 	6.818300e-01 	6.851690e-01 	6.934271e-01 	6.534610e-01 	6.913273e-01 	6.653212e-01 	 
1.281158e+00 	6.757278e-01 	6.810603e-01 	6.819714e-01 	6.816921e-01 	6.839038e-01 	6.844071e-01 	6.524754e-01 	6.917844e-01 	6.612240e-01 	 
1.296722e+00 	6.756957e-01 	6.810090e-01 	6.818983e-01 	6.815597e-01 	6.819690e-01 	6.726152e-01 	6.567398e-01 	6.913873e-01 	6.580649e-01 	 
1.312469e+00 	6.756492e-01 	6.809453e-01 	6.818143e-01 	6.814528e-01 	6.796995e-01 	6.596615e-01 	6.654946e-01 	6.897223e-01 	6.559434e-01 	 
1.328064e+00 	6.755917e-01 	6.808726e-01 	6.817364e-01 	6.813927e-01 	6.776027e-01 	6.490087e-01 	6.748551e-01 	6.872786e-01 	6.557432e-01 	 
1.343628e+00 	6.755285e-01 	6.808010e-01 	6.816822e-01 	6.813816e-01 	6.761122e-01 	6.429332e-01 	6.835398e-01 	6.841970e-01 	6.582211e-01 	 
1.359192e+00 	6.754636e-01 	6.807471e-01 	6.816611e-01 	6.814084e-01 	6.755655e-01 	6.425203e-01 	6.914572e-01 	6.800582e-01 	6.621636e-01 	 
1.374969e+00 	6.754100e-01 	6.807209e-01 	6.816709e-01 	6.814526e-01 	6.761139e-01 	6.490847e-01 	6.980400e-01 	6.746598e-01 	6.664325e-01 	 
1.390533e+00 	6.753807e-01 	6.807201e-01 	6.816974e-01 	6.815042e-01 	6.776302e-01 	6.611805e-01 	7.026218e-01 	6.684554e-01 	6.707784e-01 	 
1.406097e+00 	6.753747e-01 	6.807361e-01 	6.817363e-01 	6.815595e-01 	6.797514e-01 	6.743167e-01 	7.055885e-01 	6.621912e-01 	6.745410e-01 	 
1.421875e+00 	6.753844e-01 	6.807646e-01 	6.817815e-01 	6.816114e-01 	6.819922e-01 	6.841830e-01 	7.072803e-01 	6.569320e-01 	6.772267e-01 	 
1.437439e+00 	6.754054e-01 	6.807948e-01 	6.818200e-01 	6.816586e-01 	6.838093e-01 	6.896889e-01 	7.073660e-01 	6.552693e-01 	6.791648e-01 	 
1.453003e+00 	6.754288e-01 	6.808168e-01 	6.818532e-01 	6.817042e-01 	6.849106e-01 	6.922509e-01 	7.047925e-01 	6.568291e-01 	6.808346e-01 	 
1.468597e+00 	6.754417e-01 	6.808305e-01 	6.818816e-01 	6.817523e-01 	6.851723e-01 	6.923926e-01 	6.993208e-01 	6.590438e-01 	6.825241e-01 	 
1.484344e+00 	6.754445e-01 	6.808421e-01 	6.819045e-01 	6.818123e-01 	6.845874e-01 	6.894620e-01 	6.933842e-01 	6.609932e-01 	6.836244e-01 	 
1.499939e+00 	6.754531e-01 	6.808569e-01 	6.819277e-01 	6.818740e-01 	6.832856e-01 	6.827126e-01 	6.892214e-01 	6.633338e-01 	6.839777e-01 	 
1.515503e+00 	6.754640e-01 	6.808668e-01 	6.819415e-01 	6.819178e-01 	6.815018e-01 	6.723727e-01 	6.865026e-01 	6.673026e-01 	6.833221e-01 	 
1.531097e+00 	6.754614e-01 	6.808684e-01 	6.819436e-01 	6.819379e-01 	6.795802e-01 	6.615318e-01 	6.842544e-01 	6.714518e-01 	6.820353e-01 	 
1.546844e+00 	6.754585e-01 	6.808702e-01 	6.819341e-01 	6.819271e-01 	6.779232e-01 	6.559055e-01 	6.819604e-01 	6.746393e-01 	6.808561e-01 	 
1.562439e+00 	6.754574e-01 	6.808636e-01 	6.819053e-01 	6.818859e-01 	6.769837e-01 	6.590973e-01 	6.795766e-01 	6.777201e-01 	6.796278e-01 	 
1.578003e+00 	6.754443e-01 	6.808420e-01 	6.818568e-01 	6.818239e-01 	6.770082e-01 	6.690178e-01 	6.769516e-01 	6.814776e-01 	6.786985e-01 	 
1.593597e+00 	6.754216e-01 	6.808062e-01 	6.817976e-01 	6.817483e-01 	6.780097e-01 	6.809755e-01 	6.740644e-01 	6.856372e-01 	6.780010e-01 	 
1.609344e+00 	6.753909e-01 	6.807585e-01 	6.817316e-01 	6.816620e-01 	6.797325e-01 	6.910230e-01 	6.708075e-01 	6.894226e-01 	6.767221e-01 	 
1.624939e+00 	6.753472e-01 	6.807036e-01 	6.816648e-01 	6.815686e-01 	6.816402e-01 	6.974672e-01 	6.664512e-01 	6.922280e-01 	6.731292e-01 	 
1.640503e+00 	6.752961e-01 	6.806476e-01 	6.815997e-01 	6.814635e-01 	6.832305e-01 	7.010504e-01 	6.599833e-01 	6.938581e-01 	6.685032e-01 	 
1.656097e+00 	6.752469e-01 	6.805918e-01 	6.815312e-01 	6.813437e-01 	6.841337e-01 	7.022568e-01 	6.523100e-01 	6.942780e-01 	6.661874e-01 	 
1.671875e+00 	6.751936e-01 	6.805276e-01 	6.814532e-01 	6.812180e-01 	6.841769e-01 	7.005489e-01 	6.465020e-01 	6.939116e-01 	6.665402e-01 	 
1.687439e+00 	6.751332e-01 	6.804595e-01 	6.813765e-01 	6.811041e-01 	6.833687e-01 	6.953401e-01 	6.449587e-01 	6.936591e-01 	6.695859e-01 	 
1.703033e+00 	6.750718e-01 	6.803912e-01 	6.813018e-01 	6.810066e-01 	6.818815e-01 	6.861687e-01 	6.478230e-01 	6.942206e-01 	6.739983e-01 	 
1.718597e+00 	6.750041e-01 	6.803205e-01 	6.812279e-01 	6.809358e-01 	6.800390e-01 	6.730961e-01 	6.535659e-01 	6.956507e-01 	6.779433e-01 	 
1.734192e+00 	6.749381e-01 	6.802540e-01 	6.811627e-01 	6.808997e-01 	6.782663e-01 	6.590587e-01 	6.593401e-01 	6.972153e-01 	6.808344e-01 	 
1.749939e+00 	6.748756e-01 	6.801895e-01 	6.811069e-01 	6.808854e-01 	6.769870e-01 	6.500232e-01 	6.651229e-01 	6.974850e-01 	6.829566e-01 	 
1.765533e+00 	6.748125e-01 	6.801284e-01 	6.810618e-01 	6.808688e-01 	6.765683e-01 	6.489916e-01 	6.713716e-01 	6.951634e-01 	6.844758e-01 	 
1.781128e+00 	6.747488e-01 	6.800706e-01 	6.810211e-01 	6.808390e-01 	6.770857e-01 	6.528201e-01 	6.780038e-01 	6.900374e-01 	6.854821e-01 	 
1.796692e+00 	6.746844e-01 	6.800176e-01 	6.809816e-01 	6.807990e-01 	6.783413e-01 	6.588958e-01 	6.839059e-01 	6.810888e-01 	6.860447e-01 	 
1.812469e+00 	6.746273e-01 	6.799684e-01 	6.809409e-01 	6.807489e-01 	6.799631e-01 	6.668295e-01 	6.882680e-01 	6.718226e-01 	6.863149e-01 	 
1.828033e+00 	6.745731e-01 	6.799123e-01 	6.808945e-01 	6.807029e-01 	6.814713e-01 	6.754608e-01 	6.915008e-01 	6.684284e-01 	6.865000e-01 	 
1.843628e+00 	6.745065e-01 	6.798473e-01 	6.808474e-01 	6.806734e-01 	6.825405e-01 	6.831047e-01 	6.942098e-01 	6.690872e-01 	6.868357e-01 	 
1.859192e+00 	6.744333e-01 	6.797848e-01 	6.808065e-01 	6.806671e-01 	6.830050e-01 	6.883625e-01 	6.954468e-01 	6.698182e-01 	6.874078e-01 	 
1.874969e+00 	6.743647e-01 	6.797284e-01 	6.807735e-01 	6.806897e-01 	6.828338e-01 	6.905120e-01 	6.934829e-01 	6.694348e-01 	6.879801e-01 	 
1.890533e+00 	6.742991e-01 	6.796772e-01 	6.807503e-01 	6.807309e-01 	6.821025e-01 	6.890830e-01 	6.888508e-01 	6.691655e-01 	6.881170e-01 	 
1.906128e+00 	6.742329e-01 	6.796312e-01 	6.807335e-01 	6.807657e-01 	6.809962e-01 	6.839586e-01 	6.844518e-01 	6.698225e-01 	6.876500e-01 	 
1.921692e+00 	6.741666e-01 	6.795907e-01 	6.807178e-01 	6.807840e-01 	6.797803e-01 	6.759551e-01 	6.825875e-01 	6.706962e-01 	6.865336e-01 	 
1.937469e+00 	6.741085e-01 	6.795578e-01 	6.807014e-01 	6.807847e-01 	6.787335e-01 	6.678442e-01 	6.831301e-01 	6.706044e-01 	6.849287e-01 	 
1.953033e+00 	6.740572e-01 	6.795244e-01 	6.806828e-01 	6.807721e-01 	6.781252e-01 	6.641450e-01 	6.844117e-01 	6.694650e-01 	6.826878e-01 	 
1.968597e+00 	6.740060e-01 	6.794936e-01 	6.806701e-01 	6.807481e-01 	6.780797e-01 	6.674128e-01 	6.850943e-01 	6.686628e-01 	6.797002e-01 	 
1.984192e+00 	6.739640e-01 	6.794717e-01 	6.806546e-01 	6.807076e-01 	6.785968e-01 	6.761513e-01 	6.848218e-01 	6.692183e-01 	6.760328e-01 	 
1.999939e+00 	6.739236e-01 	6.794452e-01 	6.806279e-01 	6.806458e-01 	6.795370e-01 	6.860610e-01 	6.836886e-01 	6.704344e-01 	6.722297e-01 	 
2.015533e+00 	6.738843e-01 	6.794163e-01 	6.805894e-01 	6.805634e-01 	6.805991e-01 	6.935824e-01 	6.817372e-01 	6.700390e-01 	6.697375e-01 	 
2.031097e+00 	6.738500e-01 	6.793788e-01 	6.805247e-01 	6.804585e-01 	6.814769e-01 	6.981248e-01 	6.786210e-01 	6.675721e-01 	6.694817e-01 	 
2.046692e+00 	6.738028e-01 	6.793164e-01 	6.804307e-01 	6.803317e-01 	6.819342e-01 	6.998031e-01 	6.736737e-01 	6.646026e-01 	6.719256e-01 	 
2.062439e+00 	6.737359e-01 	6.792301e-01 	6.803160e-01 	6.801898e-01 	6.818738e-01 	6.983735e-01 	6.663547e-01 	6.625979e-01 	6.769670e-01 	 
2.078033e+00 	6.736576e-01 	6.791313e-01 	6.801900e-01 	6.800571e-01 	6.813145e-01 	6.935118e-01 	6.578457e-01 	6.623395e-01 	6.825807e-01 	 
2.093628e+00 	6.735660e-01 	6.790209e-01 	6.800639e-01 	6.799477e-01 	6.803705e-01 	6.853127e-01 	6.516749e-01 	6.636636e-01 	6.872032e-01 	 
2.109192e+00 	6.734615e-01 	6.789055e-01 	6.799558e-01 	6.798658e-01 	6.792562e-01 	6.744856e-01 	6.518278e-01 	6.660193e-01 	6.897170e-01 	 
2.124969e+00 	6.733482e-01 	6.788026e-01 	6.798766e-01 	6.798074e-01 	6.782381e-01 	6.627157e-01 	6.584199e-01 	6.691349e-01 	6.873733e-01 	 
2.140533e+00 	6.732464e-01 	6.787277e-01 	6.798235e-01 	6.797661e-01 	6.776117e-01 	6.538159e-01 	6.671585e-01 	6.723599e-01 	6.820356e-01 	 
2.156128e+00 	6.731638e-01 	6.786715e-01 	6.797861e-01 	6.797373e-01 	6.775371e-01 	6.510017e-01 	6.738180e-01 	6.751154e-01 	6.768966e-01 	 
2.171692e+00 	6.730959e-01 	6.786273e-01 	6.797618e-01 	6.797236e-01 	6.780193e-01 	6.546785e-01 	6.788818e-01 	6.765600e-01 	6.731692e-01 	 
2.187469e+00 	6.730360e-01 	6.785918e-01 	6.797505e-01 	6.797214e-01 	6.789146e-01 	6.626245e-01 	6.845591e-01 	6.754297e-01 	6.706192e-01 	 
2.203033e+00 	6.729874e-01 	6.785661e-01 	6.797495e-01 	6.797231e-01 	6.799409e-01 	6.717916e-01 	6.905420e-01 	6.713430e-01 	6.674998e-01 	 
2.218628e+00 	6.729478e-01 	6.785440e-01 	6.797477e-01 	6.797285e-01 	6.808194e-01 	6.801845e-01 	6.957261e-01 	6.662379e-01 	6.644341e-01 	 
2.234192e+00 	6.729074e-01 	6.785147e-01 	6.797418e-01 	6.797386e-01 	6.813303e-01 	6.866018e-01 	6.985871e-01 	6.621707e-01 	6.643326e-01 	 
2.249969e+00 	6.728574e-01 	6.784797e-01 	6.797362e-01 	6.797551e-01 	6.813651e-01 	6.904519e-01 	6.988116e-01 	6.595150e-01 	6.670039e-01 	 
2.265533e+00 	6.728077e-01 	6.784505e-01 	6.797328e-01 	6.797679e-01 	6.809473e-01 	6.913231e-01 	6.960806e-01 	6.590872e-01 	6.680267e-01 	 
2.281097e+00 	6.727649e-01 	6.784261e-01 	6.797232e-01 	6.797662e-01 	6.802228e-01 	6.891194e-01 	6.898768e-01 	6.611319e-01 	6.673055e-01 	 
2.296875e+00 	6.727225e-01 	6.784017e-01 	6.797015e-01 	6.797599e-01 	6.793900e-01 	6.839357e-01 	6.812111e-01 	6.648589e-01 	6.671460e-01 	 
2.312439e+00 	6.726881e-01 	6.783794e-01 	6.796740e-01 	6.797633e-01 	6.786771e-01 	6.767875e-01 	6.728958e-01 	6.701504e-01 	6.670954e-01 	 
2.328003e+00 	6.726607e-01 	6.783550e-01 	6.796450e-01 	6.797713e-01 	6.782506e-01 	6.695086e-01 	6.667219e-01 	6.766250e-01 	6.652585e-01 	 
2.343689e+00 	6.726281e-01 	6.783258e-01 	6.796205e-01 	6.797824e-01 	6.782082e-01 	6.647511e-01 	6.631817e-01 	6.810810e-01 	6.627674e-01 	 
