x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	
4.728125e+01 	6.649475e-01 	6.648692e-01 	6.690424e-01 	6.789497e-01 	6.472705e-01 	6.667106e-01 	6.625592e-01 	6.607139e-01 	6.429430e-01 	6.332909e-01 	6.414049e-01 	6.843334e-01 	6.861798e-01 	6.781148e-01 	6.785828e-01 	6.815033e-01 	6.843581e-01 	 
4.729672e+01 	6.649795e-01 	6.647981e-01 	6.656648e-01 	6.595526e-01 	6.494188e-01 	6.628585e-01 	6.710541e-01 	6.615612e-01 	6.361886e-01 	6.392790e-01 	6.442747e-01 	6.817189e-01 	6.866893e-01 	6.776296e-01 	6.824251e-01 	6.808544e-01 	6.844743e-01 	 
4.731238e+01 	6.649377e-01 	6.644881e-01 	6.592470e-01 	6.389875e-01 	6.596997e-01 	6.555318e-01 	6.783494e-01 	6.616122e-01 	6.312454e-01 	6.453133e-01 	6.461225e-01 	6.793230e-01 	6.869793e-01 	6.773481e-01 	6.887829e-01 	6.797703e-01 	6.845400e-01 	 
4.732803e+01 	6.648200e-01 	6.640692e-01 	6.541327e-01 	6.314773e-01 	6.730808e-01 	6.443884e-01 	6.798763e-01 	6.611518e-01 	6.286862e-01 	6.500794e-01 	6.447014e-01 	6.781572e-01 	6.872408e-01 	6.767458e-01 	6.937997e-01 	6.791003e-01 	6.847022e-01 	 
4.734369e+01 	6.646837e-01 	6.637254e-01 	6.538340e-01 	6.399341e-01 	6.824422e-01 	6.306801e-01 	6.785172e-01 	6.611314e-01 	6.291933e-01 	6.521262e-01 	6.381805e-01 	6.776257e-01 	6.876581e-01 	6.757179e-01 	6.945774e-01 	6.799153e-01 	6.850488e-01 	 
4.735934e+01 	6.645837e-01 	6.635856e-01 	6.584163e-01 	6.583107e-01 	6.868260e-01 	6.186975e-01 	6.753077e-01 	6.621825e-01 	6.339417e-01 	6.516677e-01 	6.290160e-01 	6.759525e-01 	6.882086e-01 	6.746494e-01 	6.920244e-01 	6.820769e-01 	6.855673e-01 	 
4.737483e+01 	6.645397e-01 	6.636522e-01 	6.638940e-01 	6.765122e-01 	6.833911e-01 	6.150586e-01 	6.725653e-01 	6.643930e-01 	6.417114e-01 	6.509017e-01 	6.220030e-01 	6.749681e-01 	6.888165e-01 	6.740580e-01 	6.894739e-01 	6.841471e-01 	6.860593e-01 	 
4.739049e+01 	6.645396e-01 	6.637976e-01 	6.665812e-01 	6.813040e-01 	6.680347e-01 	6.270984e-01 	6.693143e-01 	6.675727e-01 	6.485215e-01 	6.505780e-01 	6.195200e-01 	6.742796e-01 	6.894668e-01 	6.742616e-01 	6.882992e-01 	6.852484e-01 	6.863381e-01 	 
4.740614e+01 	6.645477e-01 	6.638289e-01 	6.649582e-01 	6.678838e-01 	6.475162e-01 	6.493066e-01 	6.618197e-01 	6.711834e-01 	6.523350e-01 	6.495645e-01 	6.213239e-01 	6.694095e-01 	6.901469e-01 	6.753357e-01 	6.877299e-01 	6.852110e-01 	6.864244e-01 	 
4.742180e+01 	6.645032e-01 	6.636370e-01 	6.600605e-01 	6.491215e-01 	6.348890e-01 	6.639201e-01 	6.492597e-01 	6.751019e-01 	6.537715e-01 	6.465927e-01 	6.256793e-01 	6.624609e-01 	6.910232e-01 	6.769907e-01 	6.873657e-01 	6.842336e-01 	6.864157e-01 	 
4.743745e+01 	6.643732e-01 	6.632646e-01 	6.552478e-01 	6.402318e-01 	6.334292e-01 	6.731826e-01 	6.364167e-01 	6.789660e-01 	6.535626e-01 	6.408675e-01 	6.303358e-01 	6.586167e-01 	6.918917e-01 	6.789016e-01 	6.870300e-01 	6.832449e-01 	6.862836e-01 	 
4.745311e+01 	6.641771e-01 	6.628566e-01 	6.537710e-01 	6.455344e-01 	6.383252e-01 	6.797856e-01 	6.263666e-01 	6.823445e-01 	6.519860e-01 	6.326137e-01 	6.342650e-01 	6.565685e-01 	6.921448e-01 	6.808649e-01 	6.861576e-01 	6.825966e-01 	6.860383e-01 	 
4.746858e+01 	6.639612e-01 	6.625938e-01 	6.564456e-01 	6.603509e-01 	6.437724e-01 	6.845688e-01 	6.235034e-01 	6.850342e-01 	6.499274e-01 	6.233515e-01 	6.379526e-01 	6.530449e-01 	6.913939e-01 	6.827203e-01 	6.846245e-01 	6.812164e-01 	6.858125e-01 	 
4.748425e+01 	6.637768e-01 	6.625393e-01 	6.608942e-01 	6.755623e-01 	6.462554e-01 	6.842342e-01 	6.262262e-01 	6.870495e-01 	6.482954e-01 	6.154433e-01 	6.413556e-01 	6.484742e-01 	6.897732e-01 	6.844702e-01 	6.826708e-01 	6.794854e-01 	6.856336e-01 	 
4.749991e+01 	6.636676e-01 	6.626393e-01 	6.639183e-01 	6.792052e-01 	6.463460e-01 	6.776556e-01 	6.336627e-01 	6.877960e-01 	6.476753e-01 	6.111606e-01 	6.441641e-01 	6.445060e-01 	6.877708e-01 	6.860433e-01 	6.807348e-01 	6.788486e-01 	6.853728e-01 	 
4.751556e+01 	6.636339e-01 	6.627823e-01 	6.639103e-01 	6.667438e-01 	6.464055e-01 	6.690842e-01 	6.390496e-01 	6.877425e-01 	6.487403e-01 	6.109287e-01 	6.465257e-01 	6.417081e-01 	6.860163e-01 	6.874277e-01 	6.793858e-01 	6.794573e-01 	6.850802e-01 	 
4.753120e+01 	6.636618e-01 	6.629000e-01 	6.611550e-01 	6.472833e-01 	6.513276e-01 	6.598383e-01 	6.412152e-01 	6.859689e-01 	6.513692e-01 	6.136503e-01 	6.481885e-01 	6.411886e-01 	6.851553e-01 	6.887833e-01 	6.787803e-01 	6.809856e-01 	6.851411e-01 	 
4.754686e+01 	6.637515e-01 	6.630118e-01 	6.577143e-01 	6.344564e-01 	6.646430e-01 	6.484637e-01 	6.456655e-01 	6.823637e-01 	6.550014e-01 	6.178368e-01 	6.489030e-01 	6.460027e-01 	6.853542e-01 	6.901701e-01 	6.785259e-01 	6.826732e-01 	6.855419e-01 	 
4.756235e+01 	6.639059e-01 	6.631403e-01 	6.559113e-01 	6.365494e-01 	6.777825e-01 	6.340334e-01 	6.511441e-01 	6.795779e-01 	6.598527e-01 	6.223140e-01 	6.489555e-01 	6.534340e-01 	6.859035e-01 	6.913273e-01 	6.781766e-01 	6.836312e-01 	6.856297e-01 	 
4.757799e+01 	6.641091e-01 	6.633085e-01 	6.569010e-01 	6.520366e-01 	6.867099e-01 	6.182467e-01 	6.574426e-01 	6.776635e-01 	6.649703e-01 	6.265865e-01 	6.489118e-01 	6.584581e-01 	6.858555e-01 	6.920061e-01 	6.776340e-01 	6.837468e-01 	6.849871e-01 	 
4.759364e+01 	6.643330e-01 	6.635103e-01 	6.599138e-01 	6.715866e-01 	6.888393e-01 	6.075078e-01 	6.640043e-01 	6.745407e-01 	6.692005e-01 	6.301880e-01 	6.492129e-01 	6.594514e-01 	6.852515e-01 	6.924368e-01 	6.770842e-01 	6.834949e-01 	6.839592e-01 	 
4.760928e+01 	6.645555e-01 	6.637147e-01 	6.628166e-01 	6.817334e-01 	6.786157e-01 	6.071387e-01 	6.669609e-01 	6.707135e-01 	6.721240e-01 	6.325281e-01 	6.497657e-01 	6.582548e-01 	6.846437e-01 	6.931561e-01 	6.766692e-01 	6.830820e-01 	6.830390e-01 	 
4.762492e+01 	6.647497e-01 	6.638801e-01 	6.638914e-01 	6.761872e-01 	6.574762e-01 	6.226214e-01 	6.650091e-01 	6.675032e-01 	6.736662e-01 	6.338924e-01 	6.502354e-01 	6.578873e-01 	6.836094e-01 	6.944950e-01 	6.765690e-01 	6.821424e-01 	6.824996e-01 	 
4.764058e+01 	6.648994e-01 	6.639922e-01 	6.626151e-01 	6.604220e-01 	6.382757e-01 	6.491162e-01 	6.573589e-01 	6.653750e-01 	6.743698e-01 	6.351705e-01 	6.508342e-01 	6.591573e-01 	6.824586e-01 	6.962287e-01 	6.769073e-01 	6.804788e-01 	6.825137e-01 	 
4.765622e+01 	6.650133e-01 	6.640614e-01 	6.601082e-01 	6.454349e-01 	6.320857e-01 	6.685827e-01 	6.431902e-01 	6.644248e-01 	6.748444e-01 	6.370816e-01 	6.517421e-01 	6.617805e-01 	6.837312e-01 	6.976140e-01 	6.775660e-01 	6.785860e-01 	6.829073e-01 	 
4.767186e+01 	6.651115e-01 	6.641396e-01 	6.582599e-01 	6.398347e-01 	6.342896e-01 	6.769016e-01 	6.294212e-01 	6.646994e-01 	6.751925e-01 	6.397412e-01 	6.527536e-01 	6.657681e-01 	6.873907e-01 	6.987389e-01 	6.783227e-01 	6.770554e-01 	6.832992e-01 	 
4.768750e+01 	6.652374e-01 	6.642778e-01 	6.584007e-01 	6.471401e-01 	6.419177e-01 	6.822185e-01 	6.198481e-01 	6.661926e-01 	6.753505e-01 	6.429051e-01 	6.531104e-01 	6.706939e-01 	6.911278e-01 	6.991066e-01 	6.792425e-01 	6.759841e-01 	6.835474e-01 	 
4.770297e+01 	6.654118e-01 	6.644893e-01 	6.605390e-01 	6.620713e-01 	6.525772e-01 	6.849304e-01 	6.157948e-01 	6.694025e-01 	6.749516e-01 	6.457761e-01 	6.520984e-01 	6.765921e-01 	6.941084e-01 	6.972197e-01 	6.808034e-01 	6.751861e-01 	6.837458e-01 	 
4.771861e+01 	6.656309e-01 	6.648167e-01 	6.633505e-01 	6.749650e-01 	6.611229e-01 	6.812640e-01 	6.170533e-01 	6.735662e-01 	6.736791e-01 	6.477227e-01 	6.497715e-01 	6.831180e-01 	6.950775e-01 	6.939703e-01 	6.830642e-01 	6.744877e-01 	6.839070e-01 	 
