x0	cl	x1	cd	
3.237870e+00 	 9.835376e-09 	3.237870e+00 	 1.590117e-02 	 
3.240650e+00 	 2.203853e-09 	3.240650e+00 	 1.591437e-02 	 
3.243420e+00 	 -2.279249e-08 	3.243420e+00 	 1.592748e-02 	 
3.246200e+00 	 -4.778883e-08 	3.246200e+00 	 1.594058e-02 	 
3.248980e+00 	 2.569561e-08 	3.248980e+00 	 1.595367e-02 	 
3.251760e+00 	 6.992687e-10 	3.251760e+00 	 1.596677e-02 	 
3.254530e+00 	 -2.429707e-08 	3.254530e+00 	 1.597987e-02 	 
3.257310e+00 	 -3.192859e-08 	3.257310e+00 	 1.599308e-02 	 
3.260090e+00 	 4.155584e-08 	3.260090e+00 	 1.600616e-02 	 
3.262870e+00 	 1.655950e-08 	3.262870e+00 	 1.601927e-02 	 
3.265640e+00 	 -2.580166e-08 	3.265640e+00 	 1.603227e-02 	 
3.268420e+00 	 -5.079800e-08 	3.268420e+00 	 1.604537e-02 	 
3.271200e+00 	 2.268644e-08 	3.271200e+00 	 1.605846e-02 	 
3.273980e+00 	 -2.309901e-09 	3.273980e+00 	 1.607156e-02 	 
3.276760e+00 	 -2.730624e-08 	3.276760e+00 	 1.608467e-02 	 
3.279530e+00 	 4.617819e-08 	3.279530e+00 	 1.609775e-02 	 
3.282310e+00 	 2.118185e-08 	3.282310e+00 	 1.611086e-02 	 
3.285090e+00 	 -2.117930e-08 	3.285090e+00 	 1.612386e-02 	 
3.287870e+00 	 -4.617564e-08 	3.287870e+00 	 1.613696e-02 	 
3.290640e+00 	 2.730879e-08 	3.290640e+00 	 1.615005e-02 	 
3.293420e+00 	 -1.505237e-08 	3.293420e+00 	 1.616306e-02 	 
3.296200e+00 	 -4.004871e-08 	3.296200e+00 	 1.617616e-02 	 
3.298980e+00 	 1.607091e-08 	3.298980e+00 	 1.618915e-02 	 
3.301750e+00 	 -8.925429e-09 	3.301750e+00 	 1.620225e-02 	 
3.304530e+00 	 -5.128659e-08 	3.304530e+00 	 1.621526e-02 	 
3.307310e+00 	 2.219785e-08 	3.307310e+00 	 1.622834e-02 	 
3.310090e+00 	 -2.016331e-08 	3.310090e+00 	 1.624135e-02 	 
3.312870e+00 	 5.332113e-08 	3.312870e+00 	 1.625443e-02 	 
3.315640e+00 	 1.095997e-08 	3.315640e+00 	 1.626744e-02 	 
3.318420e+00 	 -3.140119e-08 	3.318420e+00 	 1.628044e-02 	 
3.321200e+00 	 4.208325e-08 	3.321200e+00 	 1.629353e-02 	 
3.323980e+00 	 -2.779117e-10 	3.323980e+00 	 1.630653e-02 	 
3.326750e+00 	 -4.263907e-08 	3.326750e+00 	 1.631954e-02 	 
3.329530e+00 	 1.348055e-08 	3.329530e+00 	 1.633253e-02 	 
3.332310e+00 	 -2.888061e-08 	3.332310e+00 	 1.634553e-02 	 
3.335090e+00 	 2.723901e-08 	3.335090e+00 	 1.635852e-02 	 
3.337860e+00 	 -1.512215e-08 	3.337860e+00 	 1.637152e-02 	 
3.340640e+00 	 -5.748331e-08 	3.340640e+00 	 1.638453e-02 	 
3.343420e+00 	 -1.363690e-09 	3.343420e+00 	 1.639752e-02 	 
3.346200e+00 	 -4.372485e-08 	3.346200e+00 	 1.641052e-02 	 
3.348980e+00 	 1.239477e-08 	3.348980e+00 	 1.642351e-02 	 
3.351750e+00 	 -2.996639e-08 	3.351750e+00 	 1.643651e-02 	 
3.354530e+00 	 2.615323e-08 	3.354530e+00 	 1.644950e-02 	 
3.357310e+00 	 -1.620793e-08 	3.357310e+00 	 1.646251e-02 	 
3.360090e+00 	 3.991169e-08 	3.360090e+00 	 1.647549e-02 	 
3.362860e+00 	 -1.981429e-08 	3.362860e+00 	 1.648840e-02 	 
3.365640e+00 	 3.630533e-08 	3.365640e+00 	 1.650139e-02 	 
3.368420e+00 	 -6.055827e-09 	3.368420e+00 	 1.651439e-02 	 
3.371200e+00 	 3.269897e-08 	3.371200e+00 	 1.652728e-02 	 
3.373970e+00 	 -9.662185e-09 	3.373970e+00 	 1.654029e-02 	 
3.376750e+00 	 4.645743e-08 	3.376750e+00 	 1.655327e-02 	 
3.379530e+00 	 -1.326854e-08 	3.379530e+00 	 1.656618e-02 	 
3.382310e+00 	 4.285107e-08 	3.382310e+00 	 1.657917e-02 	 
3.385090e+00 	 -1.687490e-08 	3.385090e+00 	 1.659207e-02 	 
3.387860e+00 	 3.924472e-08 	3.387860e+00 	 1.660506e-02 	 
3.390640e+00 	 -2.048126e-08 	3.390640e+00 	 1.661797e-02 	 
3.393420e+00 	 1.827354e-08 	3.393420e+00 	 1.663086e-02 	 
3.396200e+00 	 -2.408762e-08 	3.396200e+00 	 1.664386e-02 	 
3.398970e+00 	 1.466718e-08 	3.398970e+00 	 1.665675e-02 	 
3.401750e+00 	 -4.505879e-08 	3.401750e+00 	 1.666966e-02 	 
3.404530e+00 	 -6.303993e-09 	3.404530e+00 	 1.668255e-02 	 
3.407310e+00 	 4.981562e-08 	3.407310e+00 	 1.669553e-02 	 
3.410080e+00 	 -9.910351e-09 	3.410080e+00 	 1.670844e-02 	 
3.412860e+00 	 2.884445e-08 	3.412860e+00 	 1.672133e-02 	 
3.415640e+00 	 -3.088153e-08 	3.415640e+00 	 1.673424e-02 	 
3.418420e+00 	 7.873273e-09 	3.418420e+00 	 1.674713e-02 	 
3.421190e+00 	 4.662807e-08 	3.421190e+00 	 1.676001e-02 	 
3.423970e+00 	 -1.309790e-08 	3.423970e+00 	 1.677292e-02 	 
3.426750e+00 	 2.565690e-08 	3.426750e+00 	 1.678581e-02 	 
3.429530e+00 	 -3.406908e-08 	3.429530e+00 	 1.679872e-02 	 
3.432310e+00 	 4.685721e-09 	3.432310e+00 	 1.681161e-02 	 
3.435080e+00 	 4.344052e-08 	3.435080e+00 	 1.682449e-02 	 
3.437860e+00 	 -3.365027e-08 	3.437860e+00 	 1.683730e-02 	 
3.440640e+00 	 5.104527e-09 	3.440640e+00 	 1.685019e-02 	 
3.443420e+00 	 4.385933e-08 	3.443420e+00 	 1.686308e-02 	 
3.446190e+00 	 -1.586665e-08 	3.446190e+00 	 1.687599e-02 	 
3.448970e+00 	 5.523333e-09 	3.448970e+00 	 1.688878e-02 	 
3.451750e+00 	 4.427813e-08 	3.451750e+00 	 1.690167e-02 	 
3.454530e+00 	 -3.281266e-08 	3.454530e+00 	 1.691447e-02 	 
3.457300e+00 	 5.942139e-09 	3.457300e+00 	 1.692736e-02 	 
3.460080e+00 	 2.733212e-08 	3.460080e+00 	 1.694015e-02 	 
3.462860e+00 	 -3.239385e-08 	3.462860e+00 	 1.695306e-02 	 
3.465640e+00 	 -1.100387e-08 	3.465640e+00 	 1.696585e-02 	 
3.468420e+00 	 2.775093e-08 	3.468420e+00 	 1.697874e-02 	 
3.471190e+00 	 -4.933987e-08 	3.471190e+00 	 1.699155e-02 	 
3.473970e+00 	 -2.794988e-08 	3.473970e+00 	 1.700434e-02 	 
3.476750e+00 	 1.080492e-08 	3.476750e+00 	 1.701723e-02 	 
3.479530e+00 	 3.219490e-08 	3.479530e+00 	 1.703002e-02 	 
3.482300e+00 	 -4.489590e-08 	3.482300e+00 	 1.704283e-02 	 
3.485080e+00 	 -2.350591e-08 	3.485080e+00 	 1.705562e-02 	 
3.487860e+00 	 -2.115932e-09 	3.487860e+00 	 1.706841e-02 	 
3.490640e+00 	 3.663887e-08 	3.490640e+00 	 1.708130e-02 	 
3.493410e+00 	 -4.045193e-08 	3.493410e+00 	 1.709410e-02 	 
3.496190e+00 	 -1.906194e-08 	3.496190e+00 	 1.710690e-02 	 
3.498970e+00 	 2.328039e-09 	3.498970e+00 	 1.711969e-02 	 
3.501750e+00 	 2.371802e-08 	3.501750e+00 	 1.713248e-02 	 
3.504530e+00 	 4.510800e-08 	3.504530e+00 	 1.714527e-02 	 
3.507300e+00 	 -4.934761e-08 	3.507300e+00 	 1.715798e-02 	 
3.510080e+00 	 -2.795763e-08 	3.510080e+00 	 1.717077e-02 	 
3.512860e+00 	 -6.567644e-09 	3.512860e+00 	 1.718356e-02 	 
3.515640e+00 	 1.482234e-08 	3.515640e+00 	 1.719635e-02 	 
3.518410e+00 	 3.621232e-08 	3.518410e+00 	 1.720914e-02 	 
3.521190e+00 	 4.023748e-08 	3.521190e+00 	 1.722183e-02 	 
3.523970e+00 	 -3.685331e-08 	3.523970e+00 	 1.723464e-02 	 
3.526750e+00 	 -1.546333e-08 	3.526750e+00 	 1.724743e-02 	 
3.529520e+00 	 -1.143816e-08 	3.529520e+00 	 1.726012e-02 	 
3.532300e+00 	 9.951819e-09 	3.532300e+00 	 1.727291e-02 	 
3.535080e+00 	 1.397698e-08 	3.535080e+00 	 1.728560e-02 	 
3.537860e+00 	 3.536696e-08 	3.537860e+00 	 1.729840e-02 	 
3.540630e+00 	 3.939213e-08 	3.540630e+00 	 1.731109e-02 	 
3.543410e+00 	 -3.769866e-08 	3.543410e+00 	 1.732390e-02 	 
3.546190e+00 	 -3.367350e-08 	3.546190e+00 	 1.733659e-02 	 
3.548970e+00 	 -1.228352e-08 	3.548970e+00 	 1.734938e-02 	 
3.551750e+00 	 -8.258354e-09 	3.551750e+00 	 1.736207e-02 	 
3.554520e+00 	 -4.233190e-09 	3.554520e+00 	 1.737476e-02 	 
3.557300e+00 	 -2.080256e-10 	3.557300e+00 	 1.738745e-02 	 
3.560080e+00 	 2.118196e-08 	3.560080e+00 	 1.740025e-02 	 
3.562860e+00 	 2.520712e-08 	3.562860e+00 	 1.741294e-02 	 
3.565630e+00 	 2.923228e-08 	3.565630e+00 	 1.742563e-02 	 
3.568410e+00 	 3.325745e-08 	3.568410e+00 	 1.743832e-02 	 
3.571190e+00 	 3.728261e-08 	3.571190e+00 	 1.745101e-02 	 
3.573970e+00 	 4.130778e-08 	3.573970e+00 	 1.746371e-02 	 
3.576740e+00 	 4.533294e-08 	3.576740e+00 	 1.747640e-02 	 
3.579520e+00 	 4.935811e-08 	3.579520e+00 	 1.748909e-02 	 
3.582300e+00 	 -4.509751e-08 	3.582300e+00 	 1.750180e-02 	 
3.585080e+00 	 -4.107234e-08 	3.585080e+00 	 1.751449e-02 	 
3.587860e+00 	 -5.441199e-08 	3.587860e+00 	 1.752709e-02 	 
3.590630e+00 	 -5.038683e-08 	3.590630e+00 	 1.753978e-02 	 
3.593410e+00 	 -4.636167e-08 	3.593410e+00 	 1.755247e-02 	 
3.596190e+00 	 -4.233650e-08 	3.596190e+00 	 1.756516e-02 	 
3.598970e+00 	 -5.567616e-08 	3.598970e+00 	 1.757776e-02 	 
3.601740e+00 	 4.682978e-08 	3.601740e+00 	 1.759043e-02 	 
3.604520e+00 	 5.085495e-08 	3.604520e+00 	 1.760312e-02 	 
3.607300e+00 	 3.751529e-08 	3.607300e+00 	 1.761572e-02 	 
3.610080e+00 	 4.154046e-08 	3.610080e+00 	 1.762841e-02 	 
3.612850e+00 	 2.820081e-08 	3.612850e+00 	 1.764100e-02 	 
3.615630e+00 	 3.222597e-08 	3.615630e+00 	 1.765369e-02 	 
3.618410e+00 	 1.888632e-08 	3.618410e+00 	 1.766629e-02 	 
3.621190e+00 	 2.291148e-08 	3.621190e+00 	 1.767898e-02 	 
3.623970e+00 	 9.571827e-09 	3.623970e+00 	 1.769157e-02 	 
3.626740e+00 	 -3.767827e-09 	3.626740e+00 	 1.770417e-02 	 
3.629520e+00 	 2.573372e-10 	3.629520e+00 	 1.771686e-02 	 
3.632300e+00 	 -1.308232e-08 	3.632300e+00 	 1.772945e-02 	 
3.635080e+00 	 -2.642197e-08 	3.635080e+00 	 1.774205e-02 	 
3.637850e+00 	 -3.976162e-08 	3.637850e+00 	 1.775464e-02 	 
3.640630e+00 	 -5.310128e-08 	3.640630e+00 	 1.776723e-02 	 
3.643410e+00 	 3.203984e-08 	3.643410e+00 	 1.777981e-02 	 
3.646190e+00 	 1.870019e-08 	3.646190e+00 	 1.779240e-02 	 
3.648960e+00 	 5.360538e-09 	3.648960e+00 	 1.780500e-02 	 
3.651740e+00 	 -7.979116e-09 	3.651740e+00 	 1.781759e-02 	 
3.654520e+00 	 -2.131877e-08 	3.654520e+00 	 1.783018e-02 	 
3.657300e+00 	 -3.465842e-08 	3.657300e+00 	 1.784278e-02 	 
3.660080e+00 	 -4.799808e-08 	3.660080e+00 	 1.785537e-02 	 
3.662850e+00 	 3.714305e-08 	3.662850e+00 	 1.786795e-02 	 
3.665630e+00 	 2.380339e-08 	3.665630e+00 	 1.788054e-02 	 
3.668410e+00 	 -6.901080e-09 	3.668410e+00 	 1.789304e-02 	 
3.671190e+00 	 -2.024073e-08 	3.671190e+00 	 1.790563e-02 	 
3.673960e+00 	 -3.358039e-08 	3.673960e+00 	 1.791822e-02 	 
3.676740e+00 	 3.419592e-08 	3.676740e+00 	 1.793070e-02 	 
3.679520e+00 	 2.085626e-08 	3.679520e+00 	 1.794330e-02 	 
3.682300e+00 	 7.516610e-09 	3.682300e+00 	 1.795589e-02 	 
3.685070e+00 	 -2.318786e-08 	3.685070e+00 	 1.796838e-02 	 
3.687850e+00 	 -3.652751e-08 	3.687850e+00 	 1.798098e-02 	 
3.690630e+00 	 3.124879e-08 	3.690630e+00 	 1.799346e-02 	 
3.693410e+00 	 5.443178e-10 	3.693410e+00 	 1.800595e-02 	 
3.696180e+00 	 -1.279534e-08 	3.696180e+00 	 1.801854e-02 	 
3.698960e+00 	 -4.349981e-08 	3.698960e+00 	 1.803104e-02 	 
3.701740e+00 	 2.427650e-08 	3.701740e+00 	 1.804352e-02 	 
3.704520e+00 	 1.093684e-08 	3.704520e+00 	 1.805611e-02 	 
3.707300e+00 	 -1.976763e-08 	3.707300e+00 	 1.806861e-02 	 
3.710070e+00 	 -5.047210e-08 	3.710070e+00 	 1.808110e-02 	 
3.712850e+00 	 1.730420e-08 	3.712850e+00 	 1.809358e-02 	 
3.715630e+00 	 -1.340027e-08 	3.715630e+00 	 1.810607e-02 	 
3.718410e+00 	 -4.410474e-08 	3.718410e+00 	 1.811857e-02 	 
3.721180e+00 	 2.367157e-08 	3.721180e+00 	 1.813105e-02 	 
3.723960e+00 	 -7.032905e-09 	3.723960e+00 	 1.814354e-02 	 
3.726740e+00 	 -3.773738e-08 	3.726740e+00 	 1.815604e-02 	 
3.729520e+00 	 3.003893e-08 	3.729520e+00 	 1.816852e-02 	 
3.732290e+00 	 -6.655440e-10 	3.732290e+00 	 1.818101e-02 	 
3.735070e+00 	 -3.137002e-08 	3.735070e+00 	 1.819351e-02 	 
3.737850e+00 	 3.640629e-08 	3.737850e+00 	 1.820598e-02 	 
3.740630e+00 	 5.701817e-09 	3.740630e+00 	 1.821848e-02 	 
3.743410e+00 	 -4.236747e-08 	3.743410e+00 	 1.823088e-02 	 
3.746180e+00 	 2.540883e-08 	3.746180e+00 	 1.824335e-02 	 
3.748960e+00 	 -5.295639e-09 	3.748960e+00 	 1.825585e-02 	 
3.751740e+00 	 -5.336493e-08 	3.751740e+00 	 1.826824e-02 	 
3.754520e+00 	 1.441138e-08 	3.754520e+00 	 1.828072e-02 	 
3.757290e+00 	 -1.629310e-08 	3.757290e+00 	 1.829322e-02 	 
3.760070e+00 	 3.411839e-08 	3.760070e+00 	 1.830560e-02 	 
3.762850e+00 	 -1.395090e-08 	3.762850e+00 	 1.831799e-02 	 
3.765630e+00 	 -4.465537e-08 	3.765630e+00 	 1.833049e-02 	 
3.768400e+00 	 5.756116e-09 	3.768400e+00 	 1.834287e-02 	 
3.771180e+00 	 -2.494835e-08 	3.771180e+00 	 1.835536e-02 	 
3.773960e+00 	 2.546313e-08 	3.773960e+00 	 1.836774e-02 	 
3.776740e+00 	 -2.260616e-08 	3.776740e+00 	 1.838014e-02 	 
3.779520e+00 	 2.780533e-08 	3.779520e+00 	 1.839252e-02 	 
3.782290e+00 	 -2.899143e-09 	3.782290e+00 	 1.840501e-02 	 
3.785070e+00 	 4.751234e-08 	3.785070e+00 	 1.841739e-02 	 
3.787850e+00 	 -5.569457e-10 	3.787850e+00 	 1.842979e-02 	 
3.790630e+00 	 4.985454e-08 	3.790630e+00 	 1.844217e-02 	 
3.793400e+00 	 1.785251e-09 	3.793400e+00 	 1.845457e-02 	 
3.796180e+00 	 -4.628404e-08 	3.796180e+00 	 1.846696e-02 	 
3.798960e+00 	 4.127449e-09 	3.798960e+00 	 1.847934e-02 	 
3.801740e+00 	 -4.394184e-08 	3.801740e+00 	 1.849174e-02 	 
3.804510e+00 	 6.469646e-09 	3.804510e+00 	 1.850412e-02 	 
3.807290e+00 	 5.688113e-08 	3.807290e+00 	 1.851650e-02 	 
3.810070e+00 	 -8.552975e-09 	3.810070e+00 	 1.852880e-02 	 
3.812850e+00 	 4.185851e-08 	3.812850e+00 	 1.854117e-02 	 
3.815620e+00 	 -6.210778e-09 	3.815620e+00 	 1.855357e-02 	 
3.818400e+00 	 4.420071e-08 	3.818400e+00 	 1.856595e-02 	 
3.821180e+00 	 -2.123340e-08 	3.821180e+00 	 1.857825e-02 	 
3.823960e+00 	 2.917809e-08 	3.823960e+00 	 1.859063e-02 	 
3.826740e+00 	 -3.625602e-08 	3.826740e+00 	 1.860293e-02 	 
3.829510e+00 	 1.415547e-08 	3.829510e+00 	 1.861531e-02 	 
3.832290e+00 	 -5.127864e-08 	3.832290e+00 	 1.862760e-02 	 
3.835070e+00 	 -8.671536e-10 	3.835070e+00 	 1.863998e-02 	 
3.837850e+00 	 3.217951e-08 	3.837850e+00 	 1.865226e-02 	 
3.840620e+00 	 -1.588977e-08 	3.840620e+00 	 1.866466e-02 	 
3.843400e+00 	 1.715689e-08 	3.843400e+00 	 1.867694e-02 	 
3.846180e+00 	 -4.827721e-08 	3.846180e+00 	 1.868924e-02 	 
3.848960e+00 	 2.134274e-09 	3.848960e+00 	 1.870162e-02 	 
3.851730e+00 	 3.518094e-08 	3.851730e+00 	 1.871390e-02 	 
3.854510e+00 	 -3.025316e-08 	3.854510e+00 	 1.872620e-02 	 
3.857290e+00 	 2.793504e-09 	3.857290e+00 	 1.873848e-02 	 
3.860070e+00 	 3.584017e-08 	3.860070e+00 	 1.875076e-02 	 
3.862850e+00 	 -2.959393e-08 	3.862850e+00 	 1.876306e-02 	 
3.865620e+00 	 3.452734e-09 	3.865620e+00 	 1.877534e-02 	 
3.868400e+00 	 3.649940e-08 	3.868400e+00 	 1.878762e-02 	 
3.871180e+00 	 -2.893470e-08 	3.871180e+00 	 1.879992e-02 	 
3.873960e+00 	 4.111964e-09 	3.873960e+00 	 1.881220e-02 	 
3.876730e+00 	 3.715863e-08 	3.876730e+00 	 1.882448e-02 	 
3.879510e+00 	 -2.827547e-08 	3.879510e+00 	 1.883678e-02 	 
3.882290e+00 	 4.771194e-09 	3.882290e+00 	 1.884906e-02 	 
3.885070e+00 	 2.045304e-08 	3.885070e+00 	 1.886124e-02 	 
3.887840e+00 	 -4.498106e-08 	3.887840e+00 	 1.887354e-02 	 
3.890620e+00 	 -1.193439e-08 	3.890620e+00 	 1.888582e-02 	 
3.893400e+00 	 3.747457e-09 	3.893400e+00 	 1.889800e-02 	 
3.896180e+00 	 3.679413e-08 	3.896180e+00 	 1.891028e-02 	 
3.898960e+00 	 -2.863998e-08 	3.898960e+00 	 1.892258e-02 	 
3.901730e+00 	 -1.295813e-08 	3.901730e+00 	 1.893476e-02 	 
3.904510e+00 	 2.008854e-08 	3.904510e+00 	 1.894704e-02 	 
3.907290e+00 	 3.577039e-08 	3.907290e+00 	 1.895923e-02 	 
3.910070e+00 	 -4.702854e-08 	3.910070e+00 	 1.897143e-02 	 
3.912840e+00 	 -1.398187e-08 	3.912840e+00 	 1.898371e-02 	 
3.915620e+00 	 1.699982e-09 	3.915620e+00 	 1.899589e-02 	 
3.918400e+00 	 1.738183e-08 	3.918400e+00 	 1.900807e-02 	 
3.921180e+00 	 5.042850e-08 	3.921180e+00 	 1.902035e-02 	 
3.923950e+00 	 -3.237042e-08 	3.923950e+00 	 1.903255e-02 	 
3.926730e+00 	 -1.668857e-08 	3.926730e+00 	 1.904474e-02 	 
3.929510e+00 	 -1.006722e-09 	3.929510e+00 	 1.905692e-02 	 
3.932290e+00 	 1.467513e-08 	3.932290e+00 	 1.906910e-02 	 
3.935060e+00 	 3.035698e-08 	3.935060e+00 	 1.908128e-02 	 
3.937840e+00 	 -5.244194e-08 	3.937840e+00 	 1.909348e-02 	 
3.940620e+00 	 -3.676009e-08 	3.940620e+00 	 1.910566e-02 	 
3.943400e+00 	 -2.107824e-08 	3.943400e+00 	 1.911785e-02 	 
3.946180e+00 	 -5.396393e-09 	3.946180e+00 	 1.913003e-02 	 
3.948950e+00 	 1.028546e-08 	3.948950e+00 	 1.914221e-02 	 
3.951730e+00 	 2.596731e-08 	3.951730e+00 	 1.915439e-02 	 
3.954510e+00 	 2.428434e-08 	3.954510e+00 	 1.916648e-02 	 
3.957290e+00 	 3.996619e-08 	3.957290e+00 	 1.917866e-02 	 
3.960060e+00 	 -4.283273e-08 	3.960060e+00 	 1.919086e-02 	 
3.962840e+00 	 -2.715088e-08 	3.962840e+00 	 1.920304e-02 	 
3.965620e+00 	 -2.883385e-08 	3.965620e+00 	 1.921513e-02 	 
3.968400e+00 	 -1.315200e-08 	3.968400e+00 	 1.922731e-02 	 
3.971170e+00 	 -1.483497e-08 	3.971170e+00 	 1.923939e-02 	 
3.973950e+00 	 8.468853e-10 	3.973950e+00 	 1.925157e-02 	 
3.976730e+00 	 -8.360818e-10 	3.976730e+00 	 1.926366e-02 	 
3.979510e+00 	 1.484577e-08 	3.979510e+00 	 1.927584e-02 	 
3.982290e+00 	 1.316280e-08 	3.982290e+00 	 1.928792e-02 	 
3.985060e+00 	 1.147983e-08 	3.985060e+00 	 1.930001e-02 	 
3.987840e+00 	 2.716169e-08 	3.987840e+00 	 1.931219e-02 	 
3.990620e+00 	 2.547872e-08 	3.990620e+00 	 1.932427e-02 	 
3.993400e+00 	 2.379575e-08 	3.993400e+00 	 1.933636e-02 	 
3.996170e+00 	 2.211278e-08 	3.996170e+00 	 1.934844e-02 	 
3.998950e+00 	 2.042982e-08 	3.998950e+00 	 1.936053e-02 	 
4.001730e+00 	 3.611167e-08 	4.001730e+00 	 1.937271e-02 	 
4.004510e+00 	 3.442870e-08 	4.004510e+00 	 1.938479e-02 	 
4.007280e+00 	 3.274573e-08 	4.007280e+00 	 1.939688e-02 	 
4.010060e+00 	 3.106277e-08 	4.010060e+00 	 1.940896e-02 	 
4.012840e+00 	 1.201498e-08 	4.012840e+00 	 1.942095e-02 	 
4.015620e+00 	 1.033201e-08 	4.015620e+00 	 1.943303e-02 	 
4.018400e+00 	 8.649047e-09 	4.018400e+00 	 1.944511e-02 	 
4.021170e+00 	 6.966080e-09 	4.021170e+00 	 1.945720e-02 	 
4.023950e+00 	 5.283113e-09 	4.023950e+00 	 1.946928e-02 	 
4.026730e+00 	 -1.376467e-08 	4.026730e+00 	 1.948127e-02 	 
4.029510e+00 	 -1.544764e-08 	4.029510e+00 	 1.949335e-02 	 
4.032280e+00 	 -1.713061e-08 	4.032280e+00 	 1.950543e-02 	 
4.035060e+00 	 -3.617839e-08 	4.035060e+00 	 1.951742e-02 	 
4.037840e+00 	 -3.786136e-08 	4.037840e+00 	 1.952950e-02 	 
4.040620e+00 	 -3.954432e-08 	4.040620e+00 	 1.954159e-02 	 
4.043390e+00 	 3.988867e-08 	4.043390e+00 	 1.955356e-02 	 
4.046170e+00 	 2.084088e-08 	4.046170e+00 	 1.956554e-02 	 
4.048950e+00 	 1.915791e-08 	4.048950e+00 	 1.957762e-02 	 
4.051730e+00 	 1.101288e-10 	4.051730e+00 	 1.958961e-02 	 
4.054510e+00 	 -1.572838e-09 	4.054510e+00 	 1.960169e-02 	 
4.057280e+00 	 -2.062062e-08 	4.057280e+00 	 1.961368e-02 	 
4.060060e+00 	 -3.966841e-08 	4.060060e+00 	 1.962566e-02 	 
4.062840e+00 	 3.976458e-08 	4.062840e+00 	 1.963763e-02 	 
4.065620e+00 	 2.071680e-08 	4.065620e+00 	 1.964962e-02 	 
4.068390e+00 	 1.903383e-08 	4.068390e+00 	 1.966170e-02 	 
4.071170e+00 	 -1.395436e-11 	4.071170e+00 	 1.967369e-02 	 
4.073950e+00 	 -1.906174e-08 	4.073950e+00 	 1.968567e-02 	 
4.076730e+00 	 -3.810952e-08 	4.076730e+00 	 1.969766e-02 	 
4.079500e+00 	 4.132347e-08 	4.079500e+00 	 1.970963e-02 	 
4.082280e+00 	 2.227568e-08 	4.082280e+00 	 1.972161e-02 	 
4.085060e+00 	 3.227897e-09 	4.085060e+00 	 1.973360e-02 	 
4.087840e+00 	 -3.318471e-08 	4.087840e+00 	 1.974548e-02 	 
4.090610e+00 	 -5.223249e-08 	4.090610e+00 	 1.975747e-02 	 
4.093390e+00 	 2.720050e-08 	4.093390e+00 	 1.976944e-02 	 
4.096170e+00 	 8.152715e-09 	4.096170e+00 	 1.978142e-02 	 
4.098950e+00 	 -2.825989e-08 	4.098950e+00 	 1.979331e-02 	 
4.101730e+00 	 -4.730767e-08 	4.101730e+00 	 1.980530e-02 	 
4.104500e+00 	 3.212532e-08 	4.104500e+00 	 1.981726e-02 	 
4.107280e+00 	 -4.287285e-09 	4.107280e+00 	 1.982915e-02 	 
4.110060e+00 	 -2.333507e-08 	4.110060e+00 	 1.984114e-02 	 
4.112840e+00 	 3.873310e-08 	4.112840e+00 	 1.985301e-02 	 
4.115610e+00 	 1.968532e-08 	4.115610e+00 	 1.986499e-02 	 
4.118390e+00 	 -1.672728e-08 	4.118390e+00 	 1.987688e-02 	 
4.121170e+00 	 -5.313989e-08 	4.121170e+00 	 1.988876e-02 	 
4.123950e+00 	 2.629310e-08 	4.123950e+00 	 1.990073e-02 	 
4.126720e+00 	 -1.011950e-08 	4.126720e+00 	 1.991262e-02 	 
4.129500e+00 	 -4.653210e-08 	4.129500e+00 	 1.992451e-02 	 
4.132280e+00 	 1.553607e-08 	4.132280e+00 	 1.993638e-02 	 
4.135060e+00 	 -3.511714e-09 	4.135060e+00 	 1.994836e-02 	 
4.137840e+00 	 -3.992432e-08 	4.137840e+00 	 1.996025e-02 	 
4.140610e+00 	 2.214386e-08 	4.140610e+00 	 1.997212e-02 	 
4.143390e+00 	 -1.426875e-08 	4.143390e+00 	 1.998400e-02 	 
4.146170e+00 	 4.779943e-08 	4.146170e+00 	 1.999587e-02 	 
4.148950e+00 	 1.138682e-08 	4.148950e+00 	 2.000776e-02 	 
4.151720e+00 	 -2.502578e-08 	4.151720e+00 	 2.001965e-02 	 
4.154500e+00 	 1.967758e-08 	4.154500e+00 	 2.003142e-02 	 
4.157280e+00 	 -1.673503e-08 	4.157280e+00 	 2.004331e-02 	 
4.160060e+00 	 4.533315e-08 	4.160060e+00 	 2.005518e-02 	 
4.162830e+00 	 8.920543e-09 	4.162830e+00 	 2.006706e-02 	 
4.165610e+00 	 -4.485688e-08 	4.165610e+00 	 2.007885e-02 	 
4.168390e+00 	 1.721130e-08 	4.168390e+00 	 2.009072e-02 	 
4.171170e+00 	 -1.920131e-08 	4.171170e+00 	 2.010261e-02 	 
4.173950e+00 	 2.550205e-08 	4.173950e+00 	 2.011438e-02 	 
4.176720e+00 	 -1.091055e-08 	4.176720e+00 	 2.012627e-02 	 
4.179500e+00 	 3.379280e-08 	4.179500e+00 	 2.013804e-02 	 
4.182280e+00 	 -2.619803e-09 	4.182280e+00 	 2.014992e-02 	 
4.185060e+00 	 4.208355e-08 	4.185060e+00 	 2.016169e-02 	 
4.187830e+00 	 5.670950e-09 	4.187830e+00 	 2.017358e-02 	 
4.190610e+00 	 -4.810647e-08 	4.190610e+00 	 2.018537e-02 	 
4.193390e+00 	 -3.403116e-09 	4.193390e+00 	 2.019714e-02 	 
