   n        time         Clp         Cdp         Clv         Cdv
 1621580   226.07631   0.6101385   0.0005305   0.0261246   0.0083161
 1621600   226.07895   0.6102184   0.0005299   0.0261334   0.0083198
 1621620   226.08159   0.6103008   0.0005293   0.0261426   0.0083235
 1621640   226.08424   0.6103848   0.0005287   0.0261521   0.0083271
 1621660   226.08688   0.6104701   0.0005281   0.0261618   0.0083306
 1621680   226.08952   0.6105566   0.0005276   0.0261716   0.0083339
 1621700   226.09217   0.6106447   0.0005271   0.0261816   0.0083371
 1621720   226.09481   0.6107339   0.0005266   0.0261919   0.0083401
 1621740   226.09745   0.6108239   0.0005262   0.0262022   0.0083429
 1621760   226.10009   0.6109144   0.0005258   0.0262126   0.0083456
 1621780   226.10274   0.6110050   0.0005254   0.0262229   0.0083481
 1621800   226.10538   0.6110959   0.0005251   0.0262333   0.0083504
 1621820   226.10802   0.6111871   0.0005248   0.0262436   0.0083525
 1621840   226.11067   0.6112787   0.0005245   0.0262540   0.0083544
 1621860   226.11331   0.6113705   0.0005243   0.0262644   0.0083562
 1621880   226.11595   0.6114625   0.0005241   0.0262748   0.0083579
 1621900   226.11860   0.6115548   0.0005239   0.0262852   0.0083595
 1621920   226.12124   0.6116475   0.0005237   0.0262956   0.0083611
 1621940   226.12388   0.6117408   0.0005236   0.0263061   0.0083626
 1621960   226.12652   0.6118349   0.0005234   0.0263167   0.0083642
 1621980   226.12917   0.6119298   0.0005232   0.0263274   0.0083657
 1622000   226.13181   0.6120258   0.0005231   0.0263383   0.0083673
 1622020   226.13445   0.6121228   0.0005229   0.0263493   0.0083689
 1622040   226.13709   0.6122212   0.0005227   0.0263606   0.0083706
 1622060   226.13974   0.6123210   0.0005225   0.0263720   0.0083723
 1622080   226.14238   0.6124221   0.0005223   0.0263837   0.0083740
 1622100   226.14502   0.6125245   0.0005220   0.0263956   0.0083759
 1622120   226.14767   0.6126282   0.0005218   0.0264077   0.0083777
 1622140   226.15031   0.6127330   0.0005215   0.0264199   0.0083797
 1622160   226.15295   0.6128389   0.0005213   0.0264323   0.0083817
 1622180   226.15559   0.6129455   0.0005210   0.0264448   0.0083838
 1622200   226.15824   0.6130526   0.0005208   0.0264573   0.0083860
 1622220   226.16088   0.6131600   0.0005205   0.0264699   0.0083882
 1622240   226.16352   0.6132675   0.0005202   0.0264824   0.0083906
 1622260   226.16617   0.6133749   0.0005199   0.0264949   0.0083930
 1622280   226.16881   0.6134821   0.0005195   0.0265073   0.0083957
 1622300   226.17145   0.6135890   0.0005191   0.0265196   0.0083985
 1622320   226.17409   0.6136954   0.0005187   0.0265318   0.0084015
 1622340   226.17674   0.6138009   0.0005182   0.0265438   0.0084047
 1622360   226.17938   0.6139054   0.0005177   0.0265556   0.0084083
 1622380   226.18202   0.6140085   0.0005171   0.0265672   0.0084121
 1622400   226.18467   0.6141103   0.0005165   0.0265786   0.0084161
 1622420   226.18731   0.6142104   0.0005158   0.0265897   0.0084205
 1622440   226.18995   0.6143088   0.0005152   0.0266005   0.0084250
 1622460   226.19260   0.6144053   0.0005145   0.0266110   0.0084297
 1622480   226.19524   0.6144997   0.0005137   0.0266212   0.0084345
 1622500   226.19788   0.6145919   0.0005130   0.0266310   0.0084394
 1622520   226.20052   0.6146818   0.0005123   0.0266404   0.0084442
 1622540   226.20317   0.6147694   0.0005115   0.0266495   0.0084489
 1622560   226.20581   0.6148546   0.0005108   0.0266581   0.0084536
 1622580   226.20845   0.6149374   0.0005101   0.0266664   0.0084581
 1622600   226.21110   0.6150180   0.0005095   0.0266742   0.0084625
 1622620   226.21374   0.6150966   0.0005089   0.0266818   0.0084669
 1622640   226.21638   0.6151737   0.0005083   0.0266891   0.0084712
 1622660   226.21903   0.6152499   0.0005077   0.0266962   0.0084754
 1622680   226.22167   0.6153254   0.0005071   0.0267033   0.0084795
 1622700   226.22431   0.6154006   0.0005066   0.0267103   0.0084837
 1622720   226.22696   0.6154759   0.0005060   0.0267173   0.0084877
 1622740   226.22960   0.6155516   0.0005055   0.0267244   0.0084917
 1622760   226.23224   0.6156278   0.0005049   0.0267315   0.0084957
 1622780   226.23489   0.6157049   0.0005044   0.0267389   0.0084996
 1622800   226.23753   0.6157830   0.0005039   0.0267463   0.0085035
 1622820   226.24017   0.6158620   0.0005034   0.0267540   0.0085073
 1622840   226.24282   0.6159422   0.0005029   0.0267617   0.0085110
 1622860   226.24546   0.6160233   0.0005025   0.0267696   0.0085147
 1622880   226.24810   0.6161054   0.0005020   0.0267776   0.0085182
 1622900   226.25075   0.6161882   0.0005016   0.0267857   0.0085216
 1622920   226.25339   0.6162717   0.0005012   0.0267938   0.0085249
 1622940   226.25603   0.6163557   0.0005008   0.0268019   0.0085280
 1622960   226.25868   0.6164400   0.0005004   0.0268101   0.0085310
 1622980   226.26132   0.6165247   0.0005001   0.0268182   0.0085338
 1623000   226.26396   0.6166096   0.0004998   0.0268263   0.0085366
 1623020   226.26661   0.6166947   0.0004995   0.0268344   0.0085392
 1623040   226.26925   0.6167800   0.0004992   0.0268425   0.0085417
 1623060   226.27189   0.6168656   0.0004990   0.0268506   0.0085440
 1623080   226.27454   0.6169515   0.0004988   0.0268588   0.0085462
 1623100   226.27718   0.6170375   0.0004986   0.0268669   0.0085483
 1623120   226.27982   0.6171236   0.0004984   0.0268750   0.0085503
 1623140   226.28247   0.6172096   0.0004983   0.0268831   0.0085522
 1623160   226.28511   0.6172955   0.0004982   0.0268911   0.0085539
 1623180   226.28776   0.6173810   0.0004981   0.0268990   0.0085556
 1623200   226.29040   0.6174659   0.0004980   0.0269068   0.0085572
 1623220   226.29304   0.6175501   0.0004979   0.0269143   0.0085587
 1623240   226.29569   0.6176333   0.0004978   0.0269217   0.0085603
 1623260   226.29833   0.6177154   0.0004978   0.0269289   0.0085618
 1623280   226.30097   0.6177963   0.0004977   0.0269358   0.0085635
 1623300   226.30362   0.6178759   0.0004976   0.0269425   0.0085652
 1623320   226.30626   0.6179541   0.0004975   0.0269489   0.0085671
 1623340   226.30890   0.6180310   0.0004973   0.0269551   0.0085690
 1623360   226.31155   0.6181063   0.0004972   0.0269610   0.0085710
 1623380   226.31419   0.6181799   0.0004970   0.0269666   0.0085731
 1623400   226.31684   0.6182519   0.0004969   0.0269719   0.0085753
 1623420   226.31948   0.6183219   0.0004967   0.0269769   0.0085775
 1623440   226.32212   0.6183900   0.0004966   0.0269816   0.0085796
 1623460   226.32477   0.6184560   0.0004965   0.0269860   0.0085818
 1623480   226.32741   0.6185197   0.0004963   0.0269899   0.0085839
 1623500   226.33005   0.6185809   0.0004962   0.0269935   0.0085860
 1623520   226.33270   0.6186395   0.0004961   0.0269967   0.0085881
 1623540   226.33534   0.6186950   0.0004960   0.0269993   0.0085901
 1623560   226.33798   0.6187473   0.0004960   0.0270014   0.0085921
 1623580   226.34063   0.6187963   0.0004959   0.0270029   0.0085941
 1623600   226.34327   0.6188417   0.0004958   0.0270037   0.0085961
 1623620   226.34592   0.6188834   0.0004957   0.0270040   0.0085980
 1623640   226.34856   0.6189215   0.0004957   0.0270035   0.0085999
 1623660   226.35120   0.6189558   0.0004956   0.0270024   0.0086019
 1623680   226.35385   0.6189863   0.0004956   0.0270007   0.0086038
 1623700   226.35649   0.6190131   0.0004955   0.0269983   0.0086057
 1623720   226.35913   0.6190362   0.0004954   0.0269953   0.0086077
 1623740   226.36178   0.6190557   0.0004953   0.0269916   0.0086097
 1623760   226.36442   0.6190715   0.0004952   0.0269873   0.0086117
 1623780   226.36706   0.6190834   0.0004950   0.0269824   0.0086138
 1623800   226.36971   0.6190914   0.0004949   0.0269768   0.0086161
 1623820   226.37235   0.6190952   0.0004947   0.0269705   0.0086184
 1623840   226.37500   0.6190947   0.0004945   0.0269634   0.0086209
 1623860   226.37764   0.6190896   0.0004942   0.0269555   0.0086236
 1623880   226.38028   0.6190798   0.0004940   0.0269467   0.0086264
 1623900   226.38293   0.6190654   0.0004938   0.0269372   0.0086295
 1623920   226.38557   0.6190465   0.0004935   0.0269268   0.0086327
 1623940   226.38821   0.6190234   0.0004931   0.0269157   0.0086362
 1623960   226.39086   0.6189964   0.0004928   0.0269039   0.0086399
 1623980   226.39350   0.6189661   0.0004924   0.0268916   0.0086439
 1624000   226.39615   0.6189325   0.0004920   0.0268787   0.0086482
 1624020   226.39879   0.6188959   0.0004915   0.0268652   0.0086527
 1624040   226.40143   0.6188564   0.0004909   0.0268512   0.0086575
 1624060   226.40408   0.6188138   0.0004903   0.0268366   0.0086626
 1624080   226.40672   0.6187682   0.0004897   0.0268215   0.0086680
 1624100   226.40936   0.6187199   0.0004890   0.0268059   0.0086737
 1624120   226.41201   0.6186690   0.0004882   0.0267898   0.0086798
 1624140   226.41465   0.6186157   0.0004874   0.0267732   0.0086861
 1624160   226.41730   0.6185601   0.0004865   0.0267561   0.0086927
 1624180   226.41994   0.6185023   0.0004856   0.0267386   0.0086996
 1624200   226.42258   0.6184423   0.0004847   0.0267207   0.0087069
 1624220   226.42523   0.6183802   0.0004836   0.0267023   0.0087144
 1624240   226.42787   0.6183160   0.0004826   0.0266835   0.0087222
 1624260   226.43051   0.6182495   0.0004815   0.0266641   0.0087303
 1624280   226.43316   0.6181809   0.0004804   0.0266443   0.0087385
 1624300   226.43580   0.6181101   0.0004792   0.0266241   0.0087469
 1624320   226.43845   0.6180370   0.0004781   0.0266033   0.0087554
 1624340   226.44109   0.6179617   0.0004769   0.0265822   0.0087640
 1624360   226.44373   0.6178842   0.0004757   0.0265605   0.0087727
 1624380   226.44638   0.6178045   0.0004745   0.0265384   0.0087816
 1624400   226.44902   0.6177226   0.0004733   0.0265159   0.0087907
 1624420   226.45167   0.6176383   0.0004721   0.0264929   0.0087999
 1624440   226.45431   0.6175514   0.0004708   0.0264693   0.0088093
 1624460   226.45695   0.6174619   0.0004695   0.0264453   0.0088190
 1624480   226.45960   0.6173695   0.0004681   0.0264208   0.0088289
 1624500   226.46224   0.6172741   0.0004667   0.0263957   0.0088391
 1624520   226.46489   0.6171752   0.0004651   0.0263699   0.0088496
 1624540   226.46753   0.6170726   0.0004636   0.0263435   0.0088604
 1624560   226.47018   0.6169661   0.0004620   0.0263164   0.0088714
 1624580   226.47282   0.6168554   0.0004603   0.0262885   0.0088827
 1624600   226.47546   0.6167404   0.0004587   0.0262598   0.0088941
 1624620   226.47811   0.6166209   0.0004570   0.0262304   0.0089056
 1624640   226.48075   0.6164968   0.0004553   0.0262001   0.0089171
 1624660   226.48340   0.6163680   0.0004537   0.0261691   0.0089287
 1624680   226.48604   0.6162346   0.0004520   0.0261373   0.0089403
 1624700   226.48868   0.6160963   0.0004504   0.0261047   0.0089518
 1624720   226.49133   0.6159533   0.0004488   0.0260712   0.0089633
 1624740   226.49397   0.6158056   0.0004472   0.0260370   0.0089746
 1624760   226.49662   0.6156533   0.0004455   0.0260020   0.0089859
 1624780   226.49926   0.6154968   0.0004439   0.0259662   0.0089970
 1624800   226.50190   0.6153363   0.0004423   0.0259298   0.0090079
 1624820   226.50455   0.6151718   0.0004408   0.0258928   0.0090186
 1624840   226.50719   0.6150038   0.0004393   0.0258552   0.0090290
 1624860   226.50984   0.6148326   0.0004378   0.0258171   0.0090392
 1624880   226.51248   0.6146584   0.0004364   0.0257786   0.0090492
 1624900   226.51513   0.6144812   0.0004351   0.0257395   0.0090589
 1624920   226.51777   0.6143010   0.0004338   0.0257000   0.0090684
 1624940   226.52041   0.6141185   0.0004326   0.0256600   0.0090777
 1624960   226.52306   0.6139346   0.0004313   0.0256199   0.0090869
 1624980   226.52570   0.6137499   0.0004301   0.0255797   0.0090961
 1625000   226.52835   0.6135645   0.0004288   0.0255394   0.0091052
 1625020   226.53099   0.6133784   0.0004276   0.0254991   0.0091142
 1625040   226.53363   0.6131917   0.0004265   0.0254586   0.0091232
 1625060   226.53628   0.6130048   0.0004253   0.0254181   0.0091320
 1625080   226.53892   0.6128187   0.0004242   0.0253777   0.0091407
 1625100   226.54157   0.6126340   0.0004232   0.0253376   0.0091492
 1625120   226.54421   0.6124512   0.0004221   0.0252979   0.0091576
 1625140   226.54685   0.6122703   0.0004210   0.0252585   0.0091659
 1625160   226.54950   0.6120920   0.0004200   0.0252196   0.0091742
 1625180   226.55214   0.6119168   0.0004189   0.0251812   0.0091826
 1625200   226.55479   0.6117450   0.0004178   0.0251435   0.0091910
 1625220   226.55743   0.6115770   0.0004167   0.0251064   0.0091996
 1625240   226.56007   0.6114134   0.0004156   0.0250701   0.0092083
 1625260   226.56272   0.6112548   0.0004145   0.0250347   0.0092169
 1625280   226.56536   0.6111012   0.0004133   0.0250002   0.0092255
 1625300   226.56800   0.6109530   0.0004122   0.0249667   0.0092340
 1625320   226.57065   0.6108110   0.0004111   0.0249343   0.0092422
 1625340   226.57329   0.6106758   0.0004100   0.0249031   0.0092503
 1625360   226.57594   0.6105462   0.0004090   0.0248730   0.0092581
 1625380   226.57858   0.6104211   0.0004080   0.0248435   0.0092657
 1625400   226.58122   0.6103009   0.0004070   0.0248149   0.0092730
 1625420   226.58387   0.6101871   0.0004061   0.0247874   0.0092801
 1625440   226.58651   0.6100802   0.0004052   0.0247612   0.0092870
 1625460   226.58915   0.6099795   0.0004044   0.0247361   0.0092937
 1625480   226.59180   0.6098846   0.0004036   0.0247119   0.0093002
 1625500   226.59444   0.6097952   0.0004028   0.0246887   0.0093065
 1625520   226.59708   0.6097120   0.0004021   0.0246665   0.0093127
 1625540   226.59973   0.6096354   0.0004014   0.0246454   0.0093187
 1625560   226.60237   0.6095654   0.0004006   0.0246255   0.0093245
 1625580   226.60502   0.6095018   0.0003999   0.0246066   0.0093303
 1625600   226.60766   0.6094442   0.0003992   0.0245887   0.0093359
 1625620   226.61030   0.6093924   0.0003985   0.0245717   0.0093415
 1625640   226.61295   0.6093468   0.0003978   0.0245557   0.0093470
 1625660   226.61559   0.6093075   0.0003972   0.0245408   0.0093524
 1625680   226.61823   0.6092745   0.0003965   0.0245268   0.0093577
 1625700   226.62088   0.6092474   0.0003959   0.0245139   0.0093628
 1625720   226.62352   0.6092259   0.0003953   0.0245018   0.0093676
 1625740   226.62616   0.6092101   0.0003947   0.0244906   0.0093722
 1625760   226.62881   0.6092003   0.0003942   0.0244805   0.0093765
 1625780   226.63145   0.6091967   0.0003937   0.0244714   0.0093806
 1625800   226.63409   0.6091991   0.0003933   0.0244634   0.0093844
 1625820   226.63674   0.6092067   0.0003929   0.0244563   0.0093880
 1625840   226.63938   0.6092187   0.0003926   0.0244499   0.0093914
 1625860   226.64202   0.6092345   0.0003923   0.0244441   0.0093946
 1625880   226.64467   0.6092540   0.0003920   0.0244388   0.0093976
 1625900   226.64731   0.6092775   0.0003918   0.0244341   0.0094004
 1625920   226.64995   0.6093058   0.0003915   0.0244303   0.0094030
 1625940   226.65260   0.6093391   0.0003913   0.0244274   0.0094054
 1625960   226.65524   0.6093773   0.0003912   0.0244254   0.0094075
 1625980   226.65788   0.6094198   0.0003911   0.0244241   0.0094095
 1626000   226.66053   0.6094655   0.0003910   0.0244234   0.0094112
 1626020   226.66317   0.6095134   0.0003910   0.0244229   0.0094128
 1626040   226.66581   0.6095631   0.0003909   0.0244226   0.0094142
 1626060   226.66846   0.6096145   0.0003909   0.0244226   0.0094155
 1626080   226.67110   0.6096681   0.0003909   0.0244228   0.0094168
 1626100   226.67374   0.6097245   0.0003908   0.0244235   0.0094181
 1626120   226.67638   0.6097838   0.0003907   0.0244246   0.0094195
 1626140   226.67903   0.6098458   0.0003906   0.0244263   0.0094210
 1626160   226.68167   0.6099100   0.0003905   0.0244283   0.0094225
 1626180   226.68431   0.6099757   0.0003903   0.0244305   0.0094242
 1626200   226.68696   0.6100423   0.0003902   0.0244327   0.0094261
 1626220   226.68960   0.6101095   0.0003900   0.0244350   0.0094280
 1626240   226.69224   0.6101777   0.0003898   0.0244373   0.0094300
 1626260   226.69489   0.6102475   0.0003896   0.0244398   0.0094321
 1626280   226.69753   0.6103196   0.0003893   0.0244428   0.0094343
 1626300   226.70017   0.6103940   0.0003891   0.0244462   0.0094365
 1626320   226.70281   0.6104703   0.0003888   0.0244499   0.0094388
 1626340   226.70546   0.6105475   0.0003886   0.0244537   0.0094411
 1626360   226.70810   0.6106247   0.0003883   0.0244574   0.0094434
 1626380   226.71074   0.6107020   0.0003881   0.0244610   0.0094457
 1626400   226.71339   0.6107802   0.0003878   0.0244646   0.0094479
 1626420   226.71603   0.6108607   0.0003876   0.0244687   0.0094500
 1626440   226.71867   0.6109443   0.0003874   0.0244734   0.0094520
 1626460   226.72131   0.6110308   0.0003872   0.0244786   0.0094539
