   n        time         Clp         Cdp     Clv         Cdv
    3117   112.35170   0.6249106   0.0005855   0.0290203   0.0075849
    3118   112.35940   0.6249768   0.0005856   0.0290298   0.0075820
    3119   112.36730   0.6250449   0.0005863   0.0290392   0.0075779
    3120   112.37500   0.6251096   0.0005875   0.0290480   0.0075727
    3121   112.38290   0.6251694   0.0005889   0.0290557   0.0075664
    3122   112.39070   0.6252243   0.0005903   0.0290624   0.0075594
    3123   112.39850   0.6252771   0.0005914   0.0290690   0.0075522
    3124   112.40640   0.6253282   0.0005923   0.0290759   0.0075452
    3125   112.41410   0.6253703   0.0005930   0.0290819   0.0075391
    3126   112.42200   0.6253988   0.0005936   0.0290864   0.0075343
    3127   112.42980   0.6254078   0.0005941   0.0290883   0.0075315
    3128   112.43760   0.6253946   0.0005943   0.0290874   0.0075313
    3129   112.44540   0.6253598   0.0005941   0.0290837   0.0075344
    3130   112.45320   0.6253076   0.0005932   0.0290779   0.0075407
    3131   112.46100   0.6252384   0.0005918   0.0290703   0.0075502
    3132   112.46890   0.6251555   0.0005900   0.0290614   0.0075617
    3133   112.47660   0.6250622   0.0005883   0.0290520   0.0075734
    3134   112.48450   0.6249552   0.0005870   0.0290415   0.0075839
    3135   112.49220   0.6248392   0.0005862   0.0290305   0.0075915
    3136   112.50010   0.6247137   0.0005860   0.0290192   0.0075950
    3137   112.50780   0.6245866   0.0005866   0.0290084   0.0075939
    3138   112.51570   0.6244542   0.0005878   0.0289981   0.0075879
    3139   112.52360   0.6243182   0.0005897   0.0289881   0.0075778
    3140   112.53130   0.6241816   0.0005922   0.0289789   0.0075647
    3141   112.53920   0.6240405   0.0005951   0.0289703   0.0075494
    3142   112.54690   0.6238993   0.0005981   0.0289622   0.0075337
    3143   112.55480   0.6237521   0.0006010   0.0289539   0.0075180
    3144   112.56260   0.6236026   0.0006036   0.0289455   0.0075033
    3145   112.57040   0.6234551   0.0006058   0.0289373   0.0074903
    3146   112.57820   0.6233042   0.0006077   0.0289290   0.0074789
    3147   112.58600   0.6231527   0.0006093   0.0289202   0.0074695
    3148   112.59380   0.6229929   0.0006106   0.0289102   0.0074621
    3149   112.60170   0.6228277   0.0006115   0.0288991   0.0074567
    3150   112.60940   0.6226625   0.0006121   0.0288878   0.0074534
    3151   112.61730   0.6224928   0.0006123   0.0288761   0.0074519
    3152   112.62500   0.6223224   0.0006121   0.0288639   0.0074519
    3153   112.63290   0.6221443   0.0006116   0.0288506   0.0074528
    3154   112.64080   0.6219636   0.0006110   0.0288367   0.0074542
    3155   112.64850   0.6217877   0.0006104   0.0288234   0.0074553
    3156   112.65640   0.6216149   0.0006100   0.0288113   0.0074557
    3157   112.66410   0.6214550   0.0006100   0.0288017   0.0074552
    3158   112.67200   0.6213027   0.0006103   0.0287941   0.0074530
    3159   112.67970   0.6211622   0.0006111   0.0287882   0.0074490
    3160   112.68760   0.6210336   0.0006122   0.0287845   0.0074426
    3161   112.69540   0.6209277   0.0006136   0.0287848   0.0074342
    3162   112.70320   0.6208492   0.0006150   0.0287897   0.0074247
    3163   112.71100   0.6207855   0.0006165   0.0287972   0.0074145
    3164   112.71880   0.6207259   0.0006179   0.0288040   0.0074050
    3165   112.72660   0.6206715   0.0006194   0.0288109   0.0073963
    3166   112.73450   0.6206312   0.0006210   0.0288197   0.0073885
    3167   112.74220   0.6206086   0.0006225   0.0288312   0.0073817
    3168   112.75010   0.6206017   0.0006239   0.0288456   0.0073757
    3169   112.75780   0.6205964   0.0006249   0.0288591   0.0073712
    3170   112.76570   0.6205750   0.0006256   0.0288675   0.0073685
    3171   112.77360   0.6205671   0.0006258   0.0288775   0.0073688
    3172   112.78130   0.6205930   0.0006252   0.0288944   0.0073729
    3173   112.78920   0.6206254   0.0006237   0.0289119   0.0073816
    3174   112.79690   0.6206559   0.0006214   0.0289275   0.0073944
    3175   112.80480   0.6207063   0.0006184   0.0289472   0.0074113
    3176   112.81260   0.6207754   0.0006150   0.0289711   0.0074311
    3177   112.82040   0.6208374   0.0006114   0.0289936   0.0074519
    3178   112.82820   0.6208872   0.0006080   0.0290141   0.0074729
    3179   112.83600   0.6209311   0.0006049   0.0290338   0.0074923
    3180   112.84380   0.6209683   0.0006021   0.0290534   0.0075099
    3181   112.85170   0.6209918   0.0005996   0.0290708   0.0075246
    3182   112.85940   0.6210053   0.0005975   0.0290866   0.0075361
    3183   112.86730   0.6210167   0.0005957   0.0291030   0.0075450
    3184   112.87500   0.6210278   0.0005940   0.0291198   0.0075513
    3185   112.88290   0.6210352   0.0005924   0.0291365   0.0075555
    3186   112.89060   0.6210368   0.0005910   0.0291519   0.0075582
    3187   112.89850   0.6210354   0.0005896   0.0291669   0.0075597
    3188   112.90640   0.6210332   0.0005885   0.0291818   0.0075604
    3189   112.91410   0.6210275   0.0005876   0.0291956   0.0075604
    3190   112.92200   0.6210158   0.0005870   0.0292081   0.0075598
    3191   112.92970   0.6209993   0.0005868   0.0292189   0.0075586
    3192   112.93760   0.6209806   0.0005870   0.0292291   0.0075568
    3193   112.94550   0.6209623   0.0005876   0.0292388   0.0075542
    3194   112.95320   0.6209462   0.0005886   0.0292479   0.0075506
    3195   112.96110   0.6209338   0.0005899   0.0292572   0.0075459
    3196   112.96880   0.6209293   0.0005913   0.0292671   0.0075401
    3197   112.97670   0.6209356   0.0005928   0.0292787   0.0075328
    3198   112.98440   0.6209505   0.0005943   0.0292912   0.0075244
    3199   112.99230   0.6209718   0.0005960   0.0293046   0.0075146
    3200   113.00010   0.6210001   0.0005976   0.0293189   0.0075039
    3201   113.00790   0.6210332   0.0005992   0.0293339   0.0074927
    3202   113.01570   0.6210647   0.0006009   0.0293485   0.0074810
    3203   113.02350   0.6210907   0.0006024   0.0293619   0.0074697
    3204   113.03130   0.6211144   0.0006040   0.0293753   0.0074586
    3205   113.03910   0.6211316   0.0006055   0.0293875   0.0074485
    3206   113.04700   0.6211382   0.0006069   0.0293980   0.0074394
    3207   113.05480   0.6211386   0.0006082   0.0294074   0.0074318
    3208   113.06260   0.6211385   0.0006091   0.0294172   0.0074260
    3209   113.07040   0.6211339   0.0006097   0.0294265   0.0074220
    3210   113.07820   0.6211235   0.0006099   0.0294347   0.0074200
    3211   113.08600   0.6211140   0.0006098   0.0294436   0.0074199
    3212   113.09380   0.6211090   0.0006094   0.0294535   0.0074215
    3213   113.10160   0.6211046   0.0006089   0.0294639   0.0074242
    3214   113.10950   0.6211016   0.0006083   0.0294746   0.0074277
    3215   113.11730   0.6211018   0.0006078   0.0294861   0.0074314
    3216   113.12510   0.6211012   0.0006073   0.0294978   0.0074352
    3217   113.13290   0.6210975   0.0006070   0.0295084   0.0074385
    3218   113.14070   0.6210951   0.0006067   0.0295195   0.0074414
    3219   113.14850   0.6210991   0.0006066   0.0295317   0.0074438
    3220   113.15630   0.6211051   0.0006065   0.0295445   0.0074456
    3221   113.16410   0.6211040   0.0006066   0.0295552   0.0074470
    3222   113.17200   0.6210966   0.0006068   0.0295639   0.0074480
    3223   113.17980   0.6210913   0.0006069   0.0295726   0.0074491
    3224   113.18760   0.6210934   0.0006071   0.0295822   0.0074503
    3225   113.19540   0.6211054   0.0006071   0.0295936   0.0074518
    3226   113.20320   0.6211246   0.0006071   0.0296058   0.0074537
    3227   113.21100   0.6211464   0.0006068   0.0296182   0.0074559
    3228   113.21880   0.6211704   0.0006064   0.0296305   0.0074583
    3229   113.22670   0.6212039   0.0006060   0.0296445   0.0074605
    3230   113.23440   0.6212416   0.0006055   0.0296588   0.0074622
    3231   113.24230   0.6212710   0.0006050   0.0296711   0.0074634
    3232   113.25010   0.6212926   0.0006046   0.0296815   0.0074637
    3233   113.25790   0.6213172   0.0006044   0.0296924   0.0074633
    3234   113.26570   0.6213452   0.0006045   0.0297039   0.0074621
    3235   113.27350   0.6213725   0.0006046   0.0297148   0.0074605
    3236   113.28140   0.6214004   0.0006048   0.0297254   0.0074587
    3237   113.28910   0.6214308   0.0006050   0.0297358   0.0074573
    3238   113.29700   0.6214687   0.0006050   0.0297474   0.0074563
    3239   113.30470   0.6215091   0.0006047   0.0297589   0.0074560
    3240   113.31260   0.6215469   0.0006044   0.0297694   0.0074561
    3241   113.32030   0.6215771   0.0006040   0.0297778   0.0074564
    3242   113.32820   0.6215974   0.0006037   0.0297837   0.0074567
    3243   113.33610   0.6216057   0.0006035   0.0297869   0.0074568
    3244   113.34380   0.6216044   0.0006034   0.0297878   0.0074567
    3245   113.35170   0.6215958   0.0006033   0.0297872   0.0074562
    3246   113.35940   0.6215791   0.0006034   0.0297850   0.0074550
    3247   113.36730   0.6215479   0.0006036   0.0297800   0.0074526
    3248   113.37500   0.6214949   0.0006044   0.0297708   0.0074489
    3249   113.38290   0.6214125   0.0006058   0.0297563   0.0074438
    3250   113.39060   0.6213031   0.0006075   0.0297371   0.0074381
    3251   113.39850   0.6211630   0.0006092   0.0297127   0.0074324
    3252   113.40630   0.6209978   0.0006104   0.0296840   0.0074279
    3253   113.41410   0.6208046   0.0006111   0.0296508   0.0074257
    3254   113.42200   0.6205897   0.0006109   0.0296145   0.0074266
    3255   113.42980   0.6203589   0.0006101   0.0295762   0.0074309
    3256   113.43760   0.6201043   0.0006087   0.0295347   0.0074385
    3257   113.44540   0.6198383   0.0006067   0.0294922   0.0074490
    3258   113.45320   0.6195610   0.0006042   0.0294490   0.0074625
    3259   113.46100   0.6192857   0.0006011   0.0294075   0.0074785
    3260   113.46890   0.6189944   0.0005973   0.0293637   0.0074978
    3261   113.47660   0.6186974   0.0005932   0.0293189   0.0075201
    3262   113.48450   0.6183954   0.0005887   0.0292740   0.0075461
    3263   113.49220   0.6181061   0.0005837   0.0292315   0.0075748
    3264   113.50010   0.6178220   0.0005781   0.0291901   0.0076066
    3265   113.50780   0.6175587   0.0005723   0.0291521   0.0076399
    3266   113.51570   0.6173161   0.0005665   0.0291178   0.0076748
    3267   113.52350   0.6171070   0.0005611   0.0290893   0.0077085
    3268   113.53130   0.6169232   0.0005563   0.0290649   0.0077400
    3269   113.53910   0.6167686   0.0005525   0.0290447   0.0077666
    3270   113.54690   0.6166399   0.0005495   0.0290278   0.0077885
    3271   113.55480   0.6165471   0.0005473   0.0290160   0.0078054
    3272   113.56260   0.6164933   0.0005454   0.0290094   0.0078174
    3273   113.57040   0.6164738   0.0005439   0.0290071   0.0078255
    3274   113.57820   0.6164863   0.0005429   0.0290087   0.0078298
    3275   113.58610   0.6165267   0.0005425   0.0290140   0.0078312
    3276   113.59380   0.6165875   0.0005426   0.0290215   0.0078310
    3277   113.60170   0.6166641   0.0005427   0.0290303   0.0078307
    3278   113.60940   0.6167478   0.0005425   0.0290389   0.0078317
    3279   113.61730   0.6168355   0.0005417   0.0290468   0.0078354
    3280   113.62500   0.6169189   0.0005404   0.0290530   0.0078424
    3281   113.63290   0.6169966   0.0005386   0.0290577   0.0078526
    3282   113.64070   0.6170577   0.0005365   0.0290592   0.0078653
    3283   113.64850   0.6170998   0.0005341   0.0290565   0.0078799
    3284   113.65630   0.6171296   0.0005314   0.0290515   0.0078953
    3285   113.66420   0.6171640   0.0005283   0.0290478   0.0079118
    3286   113.67190   0.6172029   0.0005249   0.0290460   0.0079287
    3287   113.67980   0.6172327   0.0005215   0.0290426   0.0079466
    3288   113.68750   0.6172394   0.0005182   0.0290346   0.0079646
    3289   113.69540   0.6172353   0.0005150   0.0290243   0.0079832
    3290   113.70310   0.6172372   0.0005121   0.0290158   0.0080013
    3291   113.71100   0.6172479   0.0005090   0.0290083   0.0080189
    3292   113.71890   0.6172628   0.0005061   0.0290008   0.0080349
    3293   113.72660   0.6172870   0.0005039   0.0289944   0.0080484
    3294   113.73450   0.6173347   0.0005021   0.0289921   0.0080600
    3295   113.74220   0.6174030   0.0005007   0.0289934   0.0080696
    3296   113.75010   0.6174868   0.0004993   0.0289963   0.0080781
    3297   113.75790   0.6175881   0.0004983   0.0290019   0.0080859
    3298   113.76570   0.6177129   0.0004975   0.0290108   0.0080931
    3299   113.77350   0.6178530   0.0004970   0.0290220   0.0080984
    3300   113.78140   0.6180072   0.0004970   0.0290340   0.0081005
    3301   113.78910   0.6181693   0.0004974   0.0290464   0.0080985
    3302   113.79700   0.6183437   0.0004983   0.0290592   0.0080921
    3303   113.80470   0.6185225   0.0004995   0.0290720   0.0080823
    3304   113.81260   0.6187051   0.0005010   0.0290840   0.0080698
    3305   113.82030   0.6188769   0.0005029   0.0290935   0.0080563
    3306   113.82820   0.6190444   0.0005052   0.0291012   0.0080420
    3307   113.83600   0.6192005   0.0005078   0.0291067   0.0080279
    3308   113.84380   0.6193499   0.0005106   0.0291100   0.0080133
    3309   113.85160   0.6194910   0.0005134   0.0291119   0.0079988
    3310   113.85950   0.6196314   0.0005161   0.0291133   0.0079838
    3311   113.86720   0.6197670   0.0005184   0.0291142   0.0079692
    3312   113.87510   0.6198996   0.0005201   0.0291145   0.0079548
    3313   113.88300   0.6200202   0.0005216   0.0291131   0.0079418
    3314   113.89070   0.6201239   0.0005228   0.0291095   0.0079314
    3315   113.89860   0.6202141   0.0005236   0.0291033   0.0079246
    3316   113.90630   0.6202932   0.0005239   0.0290958   0.0079222
    3317   113.91420   0.6203739   0.0005236   0.0290886   0.0079240
    3318   113.92190   0.6204591   0.0005228   0.0290829   0.0079289
    3319   113.92980   0.6205490   0.0005217   0.0290776   0.0079356
    3320   113.93750   0.6206503   0.0005206   0.0290751   0.0079433
    3321   113.94540   0.6207755   0.0005196   0.0290773   0.0079509
    3322   113.95320   0.6209115   0.0005187   0.0290822   0.0079567
    3323   113.96100   0.6210505   0.0005183   0.0290873   0.0079594
    3324   113.96880   0.6211905   0.0005184   0.0290932   0.0079591
    3325   113.97670   0.6213323   0.0005188   0.0290992   0.0079569
    3326   113.98440   0.6214715   0.0005193   0.0291051   0.0079535
    3327   113.99230   0.6216173   0.0005199   0.0291122   0.0079491
    3328   114.00000   0.6217594   0.0005205   0.0291191   0.0079437
    3329   114.00790   0.6218974   0.0005212   0.0291251   0.0079373
    3330   114.01580   0.6220207   0.0005220   0.0291285   0.0079302
    3331   114.02350   0.6221243   0.0005230   0.0291288   0.0079227
    3332   114.03140   0.6222163   0.0005240   0.0291271   0.0079148
    3333   114.03910   0.6222917   0.0005250   0.0291234   0.0079071
    3334   114.04700   0.6223476   0.0005260   0.0291164   0.0078996
    3335   114.05470   0.6223770   0.0005270   0.0291052   0.0078927
    3336   114.06260   0.6223751   0.0005281   0.0290879   0.0078863
    3337   114.07030   0.6223465   0.0005294   0.0290661   0.0078805
    3338   114.07820   0.6223014   0.0005307   0.0290416   0.0078747
    3339   114.08600   0.6222484   0.0005321   0.0290168   0.0078690
    3340   114.09380   0.6221935   0.0005335   0.0289919   0.0078627
    3341   114.10160   0.6221516   0.0005349   0.0289704   0.0078559
    3342   114.10940   0.6221291   0.0005363   0.0289533   0.0078483
    3343   114.11730   0.6221261   0.0005376   0.0289404   0.0078403
    3344   114.12510   0.6221432   0.0005389   0.0289322   0.0078320
    3345   114.13290   0.6221808   0.0005403   0.0289283   0.0078235
    3346   114.14070   0.6222373   0.0005416   0.0289290   0.0078148
    3347   114.14850   0.6222998   0.0005431   0.0289306   0.0078056
    3348   114.15630   0.6223535   0.0005446   0.0289297   0.0077962
    3349   114.16420   0.6224152   0.0005463   0.0289296   0.0077866
    3350   114.17190   0.6224954   0.0005478   0.0289335   0.0077783
    3351   114.17980   0.6225851   0.0005489   0.0289388   0.0077727
    3352   114.18760   0.6226736   0.0005493   0.0289429   0.0077716
    3353   114.19540   0.6227724   0.0005489   0.0289491   0.0077769
    3354   114.20330   0.6228942   0.0005477   0.0289604   0.0077892
    3355   114.21100   0.6230208   0.0005459   0.0289730   0.0078061
    3356   114.21890   0.6231437   0.0005436   0.0289839   0.0078242
    3357   114.22660   0.6232712   0.0005415   0.0289955   0.0078392
    3358   114.23450   0.6234230   0.0005398   0.0290116   0.0078498
    3359   114.24220   0.6235921   0.0005387   0.0290313   0.0078557
    3360   114.25010   0.6237751   0.0005382   0.0290529   0.0078581
    3361   114.25800   0.6239637   0.0005382   0.0290747   0.0078580
    3362   114.26570   0.6241630   0.0005385   0.0290988   0.0078564
    3363   114.27360   0.6243891   0.0005390   0.0291285   0.0078541
    3364   114.28130   0.6246204   0.0005395   0.0291598   0.0078514
    3365   114.28920   0.6248498   0.0005403   0.0291903   0.0078479
    3366   114.29690   0.6250729   0.0005412   0.0292198   0.0078436
    3367   114.30480   0.6253031   0.0005424   0.0292508   0.0078380
    3368   114.31250   0.6255301   0.0005437   0.0292821   0.0078313
    3369   114.32040   0.6257621   0.0005451   0.0293150   0.0078237
    3370   114.32830   0.6259903   0.0005466   0.0293482   0.0078160
    3371   114.33600   0.6262006   0.0005480   0.0293789   0.0078092
    3372   114.34390   0.6263987   0.0005492   0.0294079   0.0078038
    3373   114.35160   0.6265829   0.0005498   0.0294353   0.0078003
    3374   114.35950   0.6267582   0.0005500   0.0294621   0.0077987
    3375   114.36720   0.6269149   0.0005498   0.0294865   0.0077986
    3376   114.37510   0.6270591   0.0005495   0.0295099   0.0077990
    3377   114.38300   0.6271887   0.0005492   0.0295322   0.0077991
    3378   114.39070   0.6272987   0.0005491   0.0295525   0.0077980
    3379   114.39860   0.6273886   0.0005493   0.0295707   0.0077953
    3380   114.40630   0.6274513   0.0005498   0.0295855   0.0077911
    3381   114.41420   0.6274835   0.0005505   0.0295963   0.0077853
    3382   114.42190   0.6274787   0.0005513   0.0296016   0.0077787
    3383   114.42980   0.6274351   0.0005521   0.0296013   0.0077716
    3384   114.43750   0.6273563   0.0005528   0.0295960   0.0077649
    3385   114.44540   0.6272393   0.0005534   0.0295854   0.0077591
    3386   114.45330   0.6270808   0.0005539   0.0295684   0.0077545
    3387   114.46100   0.6268882   0.0005545   0.0295459   0.0077509
    3388   114.46890   0.6266659   0.0005551   0.0295195   0.0077477
    3389   114.47660   0.6264292   0.0005560   0.0294917   0.0077446
    3390   114.48450   0.6261694   0.0005571   0.0294610   0.0077410
    3391   114.49220   0.6258918   0.0005584   0.0294272   0.0077370
    3392   114.50010   0.6255951   0.0005600   0.0293902   0.0077327
    3393   114.50790   0.6253086   0.0005616   0.0293557   0.0077283
    3394   114.51570   0.6250509   0.0005629   0.0293271   0.0077244
    3395   114.52350   0.6248082   0.0005636   0.0293012   0.0077209
    3396   114.53130   0.6245890   0.0005636   0.0292784   0.0077177
    3397   114.53910   0.6244002   0.0005630   0.0292608   0.0077142
    3398   114.54690   0.6242518   0.0005621   0.0292503   0.0077098
    3399   114.55480   0.6241216   0.0005614   0.0292431   0.0077039
    3400   114.56260   0.6239968   0.0005616   0.0292360   0.0076967
    3401   114.57040   0.6238822   0.0005630   0.0292303   0.0076895
    3402   114.57820   0.6237836   0.0005650   0.0292279   0.0076836
    3403   114.58600   0.6237062   0.0005666   0.0292282   0.0076805
    3404   114.59380   0.6236565   0.0005671   0.0292326   0.0076798
    3405   114.60170   0.6236435   0.0005667   0.0292435   0.0076805
    3406   114.60940   0.6236395   0.0005661   0.0292556   0.0076813
    3407   114.61730   0.6236164   0.0005658   0.0292637   0.0076816
    3408   114.62500   0.6235807   0.0005658   0.0292694   0.0076818
    3409   114.63290   0.6235385   0.0005658   0.0292748   0.0076824
    3410   114.64060   0.6234785   0.0005657   0.0292772   0.0076839
    3411   114.64850   0.6233856   0.0005655   0.0292738   0.0076865
    3412   114.65640   0.6232659   0.0005653   0.0292662   0.0076899
    3413   114.66410   0.6231249   0.0005650   0.0292554   0.0076933
    3414   114.67200   0.6229471   0.0005646   0.0292385   0.0076959
    3415   114.67970   0.6227375   0.0005644   0.0292158   0.0076970
    3416   114.68760   0.6224930   0.0005643   0.0291877   0.0076967
    3417   114.69530   0.6222266   0.0005640   0.0291558   0.0076959
    3418   114.70320   0.6219352   0.0005633   0.0291202   0.0076963
    3419   114.71110   0.6216287   0.0005621   0.0290826   0.0076997
    3420   114.71880   0.6213182   0.0005605   0.0290450   0.0077075
    3421   114.72670   0.6209792   0.0005584   0.0290025   0.0077197
    3422   114.73440   0.6206287   0.0005561   0.0289573   0.0077347
    3423   114.74230   0.6202706   0.0005537   0.0289115   0.0077513
    3424   114.75000   0.6199226   0.0005514   0.0288678   0.0077672
    3425   114.75790   0.6195766   0.0005493   0.0288254   0.0077821
    3426   114.76580   0.6192314   0.0005474   0.0287827   0.0077950
    3427   114.77350   0.6188930   0.0005460   0.0287400   0.0078056
    3428   114.78140   0.6185588   0.0005449   0.0286975   0.0078141
    3429   114.78910   0.6182468   0.0005442   0.0286577   0.0078201
    3430   114.79700   0.6179671   0.0005441   0.0286244   0.0078237
    3431   114.80470   0.6177244   0.0005444   0.0285974   0.0078245
    3432   114.81260   0.6174813   0.0005450   0.0285683   0.0078223
    3433   114.82030   0.6172681   0.0005459   0.0285429   0.0078176
    3434   114.82820   0.6170941   0.0005468   0.0285245   0.0078105
    3435   114.83610   0.6169450   0.0005478   0.0285098   0.0078018
    3436   114.84380   0.6168010   0.0005491   0.0284941   0.0077921
    3437   114.85170   0.6166542   0.0005508   0.0284767   0.0077814
    3438   114.85940   0.6165101   0.0005526   0.0284587   0.0077709
    3439   114.86730   0.6163612   0.0005542   0.0284392   0.0077611
    3440   114.87500   0.6162099   0.0005556   0.0284181   0.0077531
    3441   114.88290   0.6160596   0.0005565   0.0283969   0.0077474
    3442   114.89080   0.6159250   0.0005570   0.0283782   0.0077445
    3443   114.89850   0.6158191   0.0005571   0.0283641   0.0077440
    3444   114.90640   0.6157422   0.0005569   0.0283543   0.0077453
    3445   114.91410   0.6156998   0.0005565   0.0283490   0.0077476
    3446   114.92200   0.6157018   0.0005559   0.0283501   0.0077502
    3447   114.92970   0.6157622   0.0005553   0.0283606   0.0077523
    3448   114.93760   0.6158916   0.0005548   0.0283830   0.0077538
    3449   114.94530   0.6160540   0.0005544   0.0284091   0.0077543
    3450   114.95320   0.6162411   0.0005541   0.0284369   0.0077542
    3451   114.96110   0.6164758   0.0005540   0.0284725   0.0077541
    3452   114.96880   0.6167540   0.0005538   0.0285165   0.0077546
    3453   114.97670   0.6170335   0.0005533   0.0285586   0.0077559
    3454   114.98440   0.6172933   0.0005526   0.0285951   0.0077584
    3455   114.99230   0.6175670   0.0005516   0.0286339   0.0077625
    3456   115.00000   0.6178371   0.0005503   0.0286729   0.0077683
    3457   115.00790   0.6180873   0.0005487   0.0287076   0.0077761
    3458   115.01580   0.6183093   0.0005467   0.0287375   0.0077860
    3459   115.02350   0.6185112   0.0005443   0.0287657   0.0077981
    3460   115.03140   0.6186843   0.0005413   0.0287901   0.0078129
    3461   115.03910   0.6188170   0.0005378   0.0288087   0.0078298
    3462   115.04700   0.6189245   0.0005339   0.0288252   0.0078488
    3463   115.05470   0.6189964   0.0005299   0.0288376   0.0078686
    3464   115.06260   0.6190269   0.0005261   0.0288445   0.0078885
    3465   115.07030   0.6190172   0.0005231   0.0288462   0.0079067
    3466   115.07820   0.6189744   0.0005209   0.0288443   0.0079226
    3467   115.08610   0.6189026   0.0005196   0.0288391   0.0079348
    3468   115.09380   0.6188163   0.0005187   0.0288325   0.0079428
    3469   115.10170   0.6187236   0.0005179   0.0288266   0.0079467
    3470   115.10940   0.6186261   0.0005175   0.0288207   0.0079465
    3471   115.11730   0.6185162   0.0005179   0.0288139   0.0079429
    3472   115.12500   0.6183986   0.0005194   0.0288065   0.0079370
    3473   115.13290   0.6182787   0.0005214   0.0287999   0.0079302
    3474   115.14060   0.6181719   0.0005232   0.0287963   0.0079243
    3475   115.14850   0.6180804   0.0005242   0.0287961   0.0079205
    3476   115.15640   0.6180075   0.0005242   0.0287994   0.0079194
    3477   115.16410   0.6179557   0.0005236   0.0288064   0.0079201
    3478   115.17200   0.6179199   0.0005229   0.0288165   0.0079211
    3479   115.17970   0.6178937   0.0005226   0.0288278   0.0079205
    3480   115.18760   0.6178680   0.0005230   0.0288388   0.0079171
    3481   115.19540   0.6178408   0.0005241   0.0288485   0.0079109
    3482   115.20320   0.6178198   0.0005260   0.0288592   0.0079018
    3483   115.21100   0.6178132   0.0005283   0.0288726   0.0078911
    3484   115.21880   0.6178139   0.0005310   0.0288873   0.0078796
    3485   115.22660   0.6178110   0.0005334   0.0289000   0.0078693
    3486   115.23440   0.6178114   0.0005354   0.0289125   0.0078616
    3487   115.24230   0.6178336   0.0005367   0.0289290   0.0078579
    3488   115.25010   0.6178739   0.0005373   0.0289489   0.0078582
    3489   115.25790   0.6179141   0.0005372   0.0289683   0.0078612
    3490   115.26570   0.6179469   0.0005368   0.0289852   0.0078651
    3491   115.27350   0.6179806   0.0005360   0.0290021   0.0078683
    3492   115.28130   0.6180159   0.0005353   0.0290192   0.0078694
    3493   115.28920   0.6180460   0.0005349   0.0290358   0.0078679
    3494   115.29690   0.6180628   0.0005349   0.0290500   0.0078639
    3495   115.30480   0.6180639   0.0005356   0.0290620   0.0078577
    3496   115.31250   0.6180452   0.0005368   0.0290706   0.0078503
    3497   115.32040   0.6180050   0.0005384   0.0290755   0.0078419
    3498   115.32830   0.6179497   0.0005400   0.0290775   0.0078333
    3499   115.33600   0.6178913   0.0005415   0.0290788   0.0078247
    3500   115.34390   0.6178324   0.0005429   0.0290807   0.0078156
    3501   115.35160   0.6177631   0.0005445   0.0290805   0.0078059
    3502   115.35950   0.6176700   0.0005463   0.0290753   0.0077947
    3503   115.36720   0.6175680   0.0005486   0.0290679   0.0077821
    3504   115.37510   0.6174669   0.0005512   0.0290610   0.0077675
    3505   115.38280   0.6173662   0.0005540   0.0290539   0.0077516
    3506   115.39070   0.6172542   0.0005570   0.0290440   0.0077342
    3507   115.39840   0.6171349   0.0005603   0.0290314   0.0077164
    3508   115.40630   0.6170102   0.0005636   0.0290169   0.0076988
    3509   115.41420   0.6168924   0.0005667   0.0290029   0.0076827
    3510   115.42190   0.6167878   0.0005691   0.0289904   0.0076697
    3511   115.42980   0.6166897   0.0005705   0.0289780   0.0076603
    3512   115.43760   0.6166013   0.0005709   0.0289655   0.0076554
    3513   115.44540   0.6165307   0.0005703   0.0289549   0.0076547
    3514   115.45320   0.6164952   0.0005690   0.0289501   0.0076579
    3515   115.46100   0.6164929   0.0005671   0.0289507   0.0076642
    3516   115.46880   0.6165172   0.0005653   0.0289550   0.0076723
    3517   115.47670   0.6165704   0.0005635   0.0289633   0.0076816
    3518   115.48440   0.6166484   0.0005620   0.0289747   0.0076911
    3519   115.49230   0.6167513   0.0005605   0.0289889   0.0077008
    3520   115.50000   0.6168868   0.0005591   0.0290082   0.0077104
    3521   115.50790   0.6170608   0.0005575   0.0290340   0.0077204
    3522   115.51580   0.6172429   0.0005556   0.0290596   0.0077305
    3523   115.52350   0.6174168   0.0005535   0.0290817   0.0077406
    3524   115.53140   0.6176023   0.0005514   0.0291048   0.0077509
    3525   115.53910   0.6177964   0.0005493   0.0291297   0.0077609
    3526   115.54700   0.6179906   0.0005472   0.0291542   0.0077706
    3527   115.55470   0.6181629   0.0005453   0.0291739   0.0077794
    3528   115.56260   0.6183285   0.0005437   0.0291918   0.0077875
    3529   115.57030   0.6184888   0.0005423   0.0292091   0.0077944
    3530   115.57820   0.6186445   0.0005411   0.0292249   0.0078002
    3531   115.58600   0.6187892   0.0005403   0.0292384   0.0078046
    3532   115.59380   0.6189349   0.0005399   0.0292516   0.0078079
    3533   115.60160   0.6190835   0.0005397   0.0292656   0.0078100
    3534   115.60950   0.6192447   0.0005396   0.0292816   0.0078111
    3535   115.61720   0.6194066   0.0005395   0.0292970   0.0078114
    3536   115.62510   0.6195852   0.0005395   0.0293146   0.0078111
    3537   115.63300   0.6197886   0.0005396   0.0293370   0.0078103
    3538   115.64070   0.6200033   0.0005397   0.0293619   0.0078089
    3539   115.64860   0.6202221   0.0005399   0.0293863   0.0078066
