   n        time         Clp         Cdp     Clv         Cdv
    3725   159.09390   0.6051890   0.0005650   0.0251183   0.0082960
    3726   159.10170   0.6050016   0.0005650   0.0251020   0.0082941
    3727   159.10950   0.6047946   0.0005649   0.0250818   0.0082923
    3728   159.11730   0.6045727   0.0005649   0.0250582   0.0082908
    3729   159.12520   0.6043526   0.0005648   0.0250350   0.0082897
    3730   159.13300   0.6041479   0.0005648   0.0250141   0.0082885
    3731   159.14080   0.6039540   0.0005651   0.0249947   0.0082863
    3732   159.14850   0.6037706   0.0005657   0.0249766   0.0082830
    3733   159.15630   0.6035952   0.0005665   0.0249596   0.0082786
    3734   159.16410   0.6034169   0.0005675   0.0249413   0.0082738
    3735   159.17200   0.6032263   0.0005683   0.0249200   0.0082687
    3736   159.17980   0.6030101   0.0005691   0.0248922   0.0082629
    3737   159.18760   0.6027803   0.0005701   0.0248616   0.0082560
    3738   159.19540   0.6025496   0.0005713   0.0248319   0.0082477
    3739   159.20320   0.6022977   0.0005728   0.0247985   0.0082376
    3740   159.21110   0.6020133   0.0005749   0.0247592   0.0082250
    3741   159.21890   0.6017170   0.0005774   0.0247177   0.0082115
    3742   159.22670   0.6014161   0.0005797   0.0246758   0.0081986
    3743   159.23450   0.6011187   0.0005814   0.0246351   0.0081881
    3744   159.24230   0.6008221   0.0005827   0.0245955   0.0081807
    3745   159.25010   0.6005219   0.0005837   0.0245558   0.0081762
    3746   159.25800   0.6002230   0.0005841   0.0245163   0.0081737
    3747   159.26580   0.5999427   0.0005841   0.0244799   0.0081719
    3748   159.27360   0.5996846   0.0005846   0.0244477   0.0081701
    3749   159.28130   0.5994561   0.0005852   0.0244206   0.0081684
    3750   159.28910   0.5992603   0.0005852   0.0243986   0.0081687
    3751   159.29710   0.5990977   0.0005845   0.0243828   0.0081735
    3752   159.30480   0.5989742   0.0005830   0.0243737   0.0081833
    3753   159.31260   0.5988678   0.0005812   0.0243667   0.0081961
    3754   159.32040   0.5987756   0.0005794   0.0243604   0.0082103
    3755   159.32820   0.5987272   0.0005776   0.0243612   0.0082247
    3756   159.33600   0.5987329   0.0005760   0.0243712   0.0082372
    3757   159.34390   0.5987767   0.0005744   0.0243862   0.0082473
    3758   159.35170   0.5988489   0.0005727   0.0244037   0.0082571
    3759   159.35950   0.5989683   0.0005708   0.0244291   0.0082696
    3760   159.36730   0.5991149   0.0005685   0.0244585   0.0082847
    3761   159.37510   0.5992613   0.0005660   0.0244862   0.0083012
    3762   159.38290   0.5994073   0.0005633   0.0245127   0.0083182
    3763   159.39080   0.5995586   0.0005603   0.0245396   0.0083350
    3764   159.39860   0.5996989   0.0005573   0.0245639   0.0083504
    3765   159.40640   0.5998255   0.0005545   0.0245849   0.0083641
    3766   159.41420   0.5999452   0.0005521   0.0246046   0.0083755
    3767   159.42200   0.6000633   0.0005502   0.0246240   0.0083842
    3768   159.42970   0.6001727   0.0005488   0.0246414   0.0083900
    3769   159.43770   0.6002711   0.0005479   0.0246558   0.0083931
    3770   159.44550   0.6003727   0.0005476   0.0246706   0.0083938
    3771   159.45320   0.6004857   0.0005475   0.0246879   0.0083930
    3772   159.46100   0.6005965   0.0005476   0.0247041   0.0083911
    3773   159.46880   0.6007017   0.0005479   0.0247187   0.0083884
    3774   159.47660   0.6008132   0.0005484   0.0247343   0.0083847
    3775   159.48450   0.6009360   0.0005491   0.0247523   0.0083796
    3776   159.49230   0.6010584   0.0005501   0.0247702   0.0083731
    3777   159.50010   0.6011815   0.0005512   0.0247882   0.0083653
    3778   159.50790   0.6013082   0.0005525   0.0248071   0.0083566
    3779   159.51570   0.6014361   0.0005538   0.0248264   0.0083472
    3780   159.52350   0.6015617   0.0005549   0.0248455   0.0083380
    3781   159.53140   0.6016834   0.0005561   0.0248641   0.0083293
    3782   159.53920   0.6017946   0.0005571   0.0248811   0.0083215
    3783   159.54700   0.6018945   0.0005579   0.0248961   0.0083145
    3784   159.55480   0.6019793   0.0005587   0.0249087   0.0083077
    3785   159.56260   0.6020448   0.0005598   0.0249182   0.0083001
    3786   159.57040   0.6020988   0.0005612   0.0249259   0.0082907
    3787   159.57830   0.6021476   0.0005628   0.0249329   0.0082790
    3788   159.58610   0.6021814   0.0005647   0.0249375   0.0082656
    3789   159.59390   0.6021956   0.0005672   0.0249388   0.0082510
    3790   159.60170   0.6021924   0.0005701   0.0249372   0.0082357
    3791   159.60950   0.6021765   0.0005728   0.0249332   0.0082202
    3792   159.61720   0.6021554   0.0005752   0.0249280   0.0082058
    3793   159.62520   0.6021364   0.0005770   0.0249233   0.0081936
    3794   159.63300   0.6021242   0.0005782   0.0249200   0.0081852
    3795   159.64080   0.6021135   0.0005788   0.0249164   0.0081801
    3796   159.64850   0.6021048   0.0005789   0.0249125   0.0081778
    3797   159.65630   0.6021097   0.0005787   0.0249111   0.0081777
    3798   159.66410   0.6021294   0.0005782   0.0249127   0.0081801
    3799   159.67210   0.6021465   0.0005774   0.0249130   0.0081852
    3800   159.67980   0.6021594   0.0005763   0.0249119   0.0081932
    3801   159.68760   0.6021818   0.0005751   0.0249126   0.0082031
    3802   159.69540   0.6022148   0.0005738   0.0249152   0.0082129
    3803   159.70320   0.6022510   0.0005729   0.0249179   0.0082203
    3804   159.71100   0.6022948   0.0005727   0.0249217   0.0082233
    3805   159.71880   0.6023482   0.0005730   0.0249269   0.0082220
    3806   159.72670   0.6024085   0.0005733   0.0249326   0.0082185
    3807   159.73450   0.6024688   0.0005734   0.0249379   0.0082162
    3808   159.74230   0.6025334   0.0005734   0.0249441   0.0082160
    3809   159.75010   0.6025899   0.0005733   0.0249483   0.0082168
    3810   159.75790   0.6026295   0.0005736   0.0249479   0.0082162
    3811   159.76570   0.6026822   0.0005742   0.0249496   0.0082126
    3812   159.77350   0.6027517   0.0005753   0.0249539   0.0082054
    3813   159.78140   0.6028210   0.0005770   0.0249562   0.0081949
    3814   159.78920   0.6029050   0.0005793   0.0249605   0.0081826
    3815   159.79700   0.6030065   0.0005818   0.0249671   0.0081698
    3816   159.80480   0.6031124   0.0005841   0.0249729   0.0081575
    3817   159.81260   0.6032327   0.0005860   0.0249802   0.0081459
    3818   159.82040   0.6033700   0.0005877   0.0249903   0.0081346
    3819   159.82830   0.6035148   0.0005897   0.0250009   0.0081228
    3820   159.83610   0.6036680   0.0005918   0.0250131   0.0081102
    3821   159.84390   0.6038282   0.0005938   0.0250259   0.0080971
    3822   159.85170   0.6039912   0.0005956   0.0250383   0.0080852
    3823   159.85950   0.6041785   0.0005971   0.0250553   0.0080762
    3824   159.86730   0.6043946   0.0005978   0.0250775   0.0080709
    3825   159.87510   0.6046208   0.0005979   0.0251003   0.0080691
    3826   159.88300   0.6048628   0.0005977   0.0251256   0.0080707
    3827   159.89080   0.6051124   0.0005971   0.0251532   0.0080746
    3828   159.89860   0.6053587   0.0005963   0.0251810   0.0080798
    3829   159.90640   0.6055817   0.0005953   0.0252053   0.0080851
    3830   159.91420   0.6057685   0.0005944   0.0252244   0.0080905
    3831   159.92200   0.6059104   0.0005933   0.0252370   0.0080970
    3832   159.92970   0.6060002   0.0005918   0.0252419   0.0081056
    3833   159.93770   0.6060398   0.0005899   0.0252392   0.0081166
    3834   159.94550   0.6060367   0.0005877   0.0252308   0.0081301
    3835   159.95330   0.6059986   0.0005850   0.0252176   0.0081463
    3836   159.96100   0.6059334   0.0005820   0.0252007   0.0081644
    3837   159.96880   0.6058498   0.0005790   0.0251814   0.0081832
    3838   159.97660   0.6057605   0.0005762   0.0251620   0.0082009
    3839   159.98440   0.6056717   0.0005738   0.0251433   0.0082160
    3840   159.99240   0.6055828   0.0005721   0.0251250   0.0082273
    3841   160.00010   0.6055011   0.0005711   0.0251080   0.0082336
    3842   160.00790   0.6054246   0.0005708   0.0250918   0.0082349
    3843   160.01570   0.6053546   0.0005713   0.0250767   0.0082314
    3844   160.02350   0.6052983   0.0005723   0.0250645   0.0082240
    3845   160.03130   0.6052519   0.0005739   0.0250544   0.0082135
    3846   160.03920   0.6052093   0.0005758   0.0250444   0.0082002
    3847   160.04700   0.6051728   0.0005779   0.0250349   0.0081852
    3848   160.05480   0.6051471   0.0005804   0.0250279   0.0081696
    3849   160.06260   0.6051397   0.0005831   0.0250252   0.0081540
    3850   160.07040   0.6051412   0.0005859   0.0250240   0.0081375
    3851   160.07820   0.6051346   0.0005887   0.0250206   0.0081197
    3852   160.08600   0.6051330   0.0005917   0.0250187   0.0081030
    3853   160.09390   0.6051468   0.0005937   0.0250201   0.0080908
    3854   160.10170   0.6051653   0.0005940   0.0250218   0.0080863
    3855   160.10950   0.6051823   0.0005930   0.0250229   0.0080904
    3856   160.11730   0.6052117   0.0005905   0.0250262   0.0081032
    3857   160.12510   0.6052511   0.0005871   0.0250309   0.0081229
    3858   160.13290   0.6052948   0.0005836   0.0250360   0.0081457
    3859   160.14080   0.6053543   0.0005803   0.0250434   0.0081685
    3860   160.14860   0.6054476   0.0005770   0.0250567   0.0081895
    3861   160.15640   0.6055683   0.0005736   0.0250739   0.0082091
    3862   160.16420   0.6057050   0.0005706   0.0250924   0.0082264
    3863   160.17200   0.6058678   0.0005685   0.0251151   0.0082397
    3864   160.17980   0.6060650   0.0005670   0.0251438   0.0082471
    3865   160.18760   0.6062713   0.0005666   0.0251735   0.0082488
    3866   160.19550   0.6064821   0.0005672   0.0252039   0.0082456
    3867   160.20330   0.6067004   0.0005678   0.0252360   0.0082386
    3868   160.21110   0.6069031   0.0005683   0.0252649   0.0082314
    3869   160.21890   0.6070947   0.0005686   0.0252924   0.0082275
    3870   160.22660   0.6072858   0.0005686   0.0253212   0.0082271
    3871   160.23440   0.6074498   0.0005684   0.0253449   0.0082285
    3872   160.24240   0.6075875   0.0005681   0.0253627   0.0082302
    3873   160.25020   0.6077297   0.0005678   0.0253820   0.0082315
    3874   160.25790   0.6078791   0.0005675   0.0254034   0.0082325
    3875   160.26570   0.6080248   0.0005671   0.0254247   0.0082334
    3876   160.27350   0.6081608   0.0005666   0.0254445   0.0082352
    3877   160.28130   0.6082838   0.0005658   0.0254621   0.0082384
    3878   160.28910   0.6083920   0.0005646   0.0254775   0.0082432
    3879   160.29700   0.6084918   0.0005631   0.0254924   0.0082497
    3880   160.30480   0.6085820   0.0005614   0.0255070   0.0082573
    3881   160.31260   0.6086552   0.0005596   0.0255194   0.0082657
    3882   160.32040   0.6087045   0.0005578   0.0255278   0.0082743
    3883   160.32820   0.6087350   0.0005561   0.0255329   0.0082825
    3884   160.33600   0.6087540   0.0005546   0.0255364   0.0082900
    3885   160.34390   0.6087670   0.0005535   0.0255400   0.0082965
    3886   160.35170   0.6087746   0.0005526   0.0255438   0.0083016
    3887   160.35950   0.6087682   0.0005518   0.0255458   0.0083055
    3888   160.36730   0.6087393   0.0005511   0.0255439   0.0083082
    3889   160.37510   0.6086938   0.0005507   0.0255395   0.0083100
    3890   160.38290   0.6086384   0.0005505   0.0255345   0.0083110
    3891   160.39080   0.6085737   0.0005504   0.0255289   0.0083112
    3892   160.39860   0.6084986   0.0005505   0.0255222   0.0083106
    3893   160.40640   0.6084099   0.0005507   0.0255135   0.0083091
    3894   160.41420   0.6083106   0.0005511   0.0255036   0.0083065
    3895   160.42200   0.6082042   0.0005517   0.0254929   0.0083027
    3896   160.42980   0.6080907   0.0005526   0.0254813   0.0082977
    3897   160.43760   0.6079761   0.0005537   0.0254698   0.0082919
    3898   160.44550   0.6078649   0.0005550   0.0254592   0.0082855
    3899   160.45330   0.6077613   0.0005562   0.0254498   0.0082795
    3900   160.46110   0.6076667   0.0005570   0.0254417   0.0082748
    3901   160.46890   0.6075879   0.0005575   0.0254366   0.0082723
    3902   160.47660   0.6075091   0.0005574   0.0254309   0.0082725
    3903   160.48440   0.6074215   0.0005572   0.0254224   0.0082751
    3904   160.49240   0.6073494   0.0005570   0.0254172   0.0082786
    3905   160.50020   0.6072815   0.0005568   0.0254124   0.0082811
    3906   160.50790   0.6071929   0.0005570   0.0254023   0.0082810
    3907   160.51570   0.6071018   0.0005577   0.0253914   0.0082780
    3908   160.52350   0.6070158   0.0005587   0.0253817   0.0082727
    3909   160.53130   0.6069197   0.0005597   0.0253695   0.0082668
    3910   160.53910   0.6068130   0.0005606   0.0253549   0.0082616
    3911   160.54700   0.6066951   0.0005613   0.0253377   0.0082572
    3912   160.55480   0.6065807   0.0005620   0.0253208   0.0082533
    3913   160.56260   0.6064755   0.0005627   0.0253056   0.0082493
    3914   160.57040   0.6063778   0.0005634   0.0252916   0.0082455
    3915   160.57820   0.6062888   0.0005639   0.0252788   0.0082431
    3916   160.58600   0.6062121   0.0005641   0.0252678   0.0082428
    3917   160.59380   0.6061597   0.0005639   0.0252614   0.0082448
    3918   160.60170   0.6061207   0.0005631   0.0252569   0.0082484
    3919   160.60950   0.6060904   0.0005622   0.0252532   0.0082529
    3920   160.61730   0.6060708   0.0005613   0.0252514   0.0082575
    3921   160.62510   0.6060542   0.0005605   0.0252500   0.0082615
    3922   160.63290   0.6060281   0.0005597   0.0252461   0.0082648
    3923   160.64070   0.6059940   0.0005589   0.0252402   0.0082681
    3924   160.64850   0.6059618   0.0005581   0.0252349   0.0082720
    3925   160.65640   0.6059266   0.0005574   0.0252293   0.0082763
    3926   160.66420   0.6058789   0.0005567   0.0252210   0.0082799
    3927   160.67200   0.6058292   0.0005562   0.0252122   0.0082819
    3928   160.67980   0.6057793   0.0005561   0.0252039   0.0082818
    3929   160.68760   0.6057201   0.0005565   0.0251940   0.0082791
    3930   160.69540   0.6056613   0.0005576   0.0251846   0.0082737
    3931   160.70320   0.6056124   0.0005589   0.0251779   0.0082661
    3932   160.71110   0.6055619   0.0005605   0.0251709   0.0082563
    3933   160.71890   0.6055133   0.0005622   0.0251642   0.0082451
    3934   160.72670   0.6054707   0.0005643   0.0251589   0.0082327
    3935   160.73450   0.6054406   0.0005665   0.0251564   0.0082195
    3936   160.74230   0.6054304   0.0005688   0.0251583   0.0082060
    3937   160.75010   0.6054302   0.0005709   0.0251620   0.0081928
    3938   160.75790   0.6054319   0.0005731   0.0251656   0.0081802
    3939   160.76570   0.6054382   0.0005751   0.0251697   0.0081684
    3940   160.77360   0.6054575   0.0005769   0.0251757   0.0081573
    3941   160.78140   0.6054950   0.0005785   0.0251849   0.0081472
    3942   160.78920   0.6055528   0.0005798   0.0251978   0.0081377
    3943   160.79700   0.6056215   0.0005813   0.0252125   0.0081291
    3944   160.80480   0.6056901   0.0005826   0.0252259   0.0081222
    3945   160.81260   0.6057656   0.0005834   0.0252390   0.0081173
    3946   160.82040   0.6058752   0.0005841   0.0252586   0.0081137
    3947   160.82820   0.6060028   0.0005846   0.0252818   0.0081107
    3948   160.83610   0.6061173   0.0005851   0.0253013   0.0081081
    3949   160.84390   0.6062205   0.0005855   0.0253177   0.0081060
    3950   160.85170   0.6063382   0.0005857   0.0253374   0.0081046
    3951   160.85950   0.6064586   0.0005858   0.0253581   0.0081039
    3952   160.86730   0.6065716   0.0005858   0.0253771   0.0081043
    3953   160.87510   0.6066944   0.0005853   0.0253976   0.0081075
    3954   160.88290   0.6068373   0.0005839   0.0254216   0.0081147
    3955   160.89070   0.6069982   0.0005819   0.0254487   0.0081264
    3956   160.89850   0.6071764   0.0005794   0.0254785   0.0081415
    3957   160.90640   0.6073714   0.0005766   0.0255113   0.0081590
    3958   160.91420   0.6075658   0.0005740   0.0255440   0.0081766
    3959   160.92200   0.6077571   0.0005716   0.0255759   0.0081930
    3960   160.92980   0.6079416   0.0005695   0.0256066   0.0082065
    3961   160.93760   0.6081181   0.0005680   0.0256361   0.0082159
    3962   160.94540   0.6082812   0.0005671   0.0256634   0.0082219
    3963   160.95320   0.6084312   0.0005661   0.0256880   0.0082266
    3964   160.96100   0.6085711   0.0005647   0.0257107   0.0082329
    3965   160.96880   0.6087054   0.0005626   0.0257326   0.0082435
    3966   160.97670   0.6088447   0.0005595   0.0257559   0.0082600
    3967   160.98450   0.6089817   0.0005553   0.0257793   0.0082825
    3968   160.99230   0.6091044   0.0005507   0.0258004   0.0083124
    3969   161.00010   0.6092130   0.0005461   0.0258195   0.0083468
    3970   161.00790   0.6093199   0.0005418   0.0258390   0.0083786
    3971   161.01570   0.6094209   0.0005386   0.0258581   0.0084017
    3972   161.02350   0.6095024   0.0005368   0.0258734   0.0084133
    3973   161.03130   0.6095673   0.0005367   0.0258852   0.0084139
    3974   161.03910   0.6096256   0.0005379   0.0258958   0.0084058
    3975   161.04700   0.6096723   0.0005400   0.0259039   0.0083919
    3976   161.05480   0.6097044   0.0005427   0.0259092   0.0083752
    3977   161.06260   0.6097296   0.0005455   0.0259134   0.0083574
    3978   161.07040   0.6097521   0.0005484   0.0259177   0.0083394
    3979   161.07820   0.6097595   0.0005512   0.0259192   0.0083213
    3980   161.08600   0.6097491   0.0005542   0.0259172   0.0083031
    3981   161.09380   0.6097395   0.0005572   0.0259160   0.0082847
    3982   161.10160   0.6097391   0.0005602   0.0259171   0.0082659
    3983   161.10940   0.6097391   0.0005633   0.0259182   0.0082467
    3984   161.11720   0.6097411   0.0005666   0.0259195   0.0082267
    3985   161.12520   0.6097547   0.0005701   0.0259226   0.0082057
    3986   161.13300   0.6097972   0.0005731   0.0259313   0.0081849
    3987   161.14080   0.6098466   0.0005759   0.0259409   0.0081654
    3988   161.14860   0.6098942   0.0005787   0.0259504   0.0081483
    3989   161.15640   0.6099381   0.0005813   0.0259601   0.0081335
    3990   161.16420   0.6099494   0.0005834   0.0259630   0.0081208
    3991   161.17200   0.6099467   0.0005850   0.0259634   0.0081109
    3992   161.17980   0.6099334   0.0005859   0.0259621   0.0081050
    3993   161.18760   0.6099144   0.0005860   0.0259601   0.0081033
    3994   161.19540   0.6098725   0.0005856   0.0259530   0.0081050
    3995   161.20330   0.6098134   0.0005852   0.0259421   0.0081081
    3996   161.21110   0.6097492   0.0005849   0.0259300   0.0081109
    3997   161.21890   0.6096898   0.0005849   0.0259190   0.0081124
    3998   161.22670   0.6096307   0.0005849   0.0259076   0.0081119
    3999   161.23450   0.6095640   0.0005855   0.0258936   0.0081088
    4000   161.24230   0.6095082   0.0005865   0.0258814   0.0081031
    4001   161.25010   0.6094618   0.0005881   0.0258706   0.0080948
    4002   161.25790   0.6094247   0.0005899   0.0258606   0.0080844
    4003   161.26570   0.6093928   0.0005919   0.0258505   0.0080726
    4004   161.27350   0.6093740   0.0005942   0.0258424   0.0080599
    4005   161.28140   0.6093767   0.0005964   0.0258381   0.0080467
    4006   161.28920   0.6093934   0.0005984   0.0258366   0.0080340
    4007   161.29700   0.6093995   0.0006002   0.0258327   0.0080230
    4008   161.30480   0.6093884   0.0006017   0.0258249   0.0080147
    4009   161.31260   0.6093751   0.0006028   0.0258174   0.0080089
    4010   161.32040   0.6093666   0.0006037   0.0258129   0.0080055
    4011   161.32820   0.6093334   0.0006041   0.0258038   0.0080042
    4012   161.33600   0.6092572   0.0006045   0.0257851   0.0080033
    4013   161.34380   0.6092185   0.0006050   0.0257757   0.0080036
    4014   161.35160   0.6092307   0.0006050   0.0257785   0.0080053
    4015   161.35950   0.6092261   0.0006049   0.0257770   0.0080063
    4016   161.36730   0.6092197   0.0006051   0.0257741   0.0080047
    4017   161.37510   0.6092480   0.0006058   0.0257789   0.0080017
    4018   161.38290   0.6093031   0.0006065   0.0257897   0.0079981
    4019   161.39070   0.6093575   0.0006070   0.0257998   0.0079940
    4020   161.39850   0.6093946   0.0006077   0.0258051   0.0079892
    4021   161.40630   0.6094290   0.0006085   0.0258090   0.0079843
    4022   161.41410   0.6094910   0.0006092   0.0258188   0.0079809
    4023   161.42190   0.6095728   0.0006095   0.0258324   0.0079805
    4024   161.42990   0.6096610   0.0006089   0.0258461   0.0079841
    4025   161.43770   0.6097638   0.0006077   0.0258618   0.0079915
    4026   161.44550   0.6098859   0.0006060   0.0258806   0.0080019
    4027   161.45330   0.6100229   0.0006041   0.0259017   0.0080139
    4028   161.46110   0.6101679   0.0006023   0.0259237   0.0080261
    4029   161.46890   0.6103198   0.0006007   0.0259465   0.0080371
    4030   161.47670   0.6104735   0.0005993   0.0259689   0.0080461
    4031   161.48450   0.6106230   0.0005982   0.0259900   0.0080524
    4032   161.49220   0.6107671   0.0005976   0.0260098   0.0080555
    4033   161.50000   0.6108999   0.0005976   0.0260274   0.0080555
    4034   161.50800   0.6110188   0.0005981   0.0260418   0.0080530
    4035   161.51580   0.6111239   0.0005985   0.0260535   0.0080500
    4036   161.52360   0.6112152   0.0005986   0.0260624   0.0080484
    4037   161.53140   0.6112907   0.0005987   0.0260686   0.0080490
    4038   161.53920   0.6113527   0.0005987   0.0260725   0.0080516
    4039   161.54700   0.6114029   0.0005981   0.0260742   0.0080554
    4040   161.55480   0.6114437   0.0005970   0.0260745   0.0080606
    4041   161.56260   0.6114712   0.0005955   0.0260728   0.0080682
    4042   161.57040   0.6114818   0.0005937   0.0260684   0.0080783
    4043   161.57830   0.6114771   0.0005917   0.0260619   0.0080906
    4044   161.58610   0.6114564   0.0005896   0.0260533   0.0081034
    4045   161.59390   0.6114147   0.0005873   0.0260414   0.0081164
    4046   161.60170   0.6113523   0.0005848   0.0260262   0.0081297
    4047   161.60950   0.6112746   0.0005823   0.0260088   0.0081436
    4048   161.61730   0.6111864   0.0005796   0.0259899   0.0081587
    4049   161.62510   0.6110899   0.0005766   0.0259697   0.0081755
    4050   161.63290   0.6109939   0.0005735   0.0259497   0.0081941
    4051   161.64070   0.6109075   0.0005703   0.0259322   0.0082141
    4052   161.64860   0.6108297   0.0005669   0.0259166   0.0082346
    4053   161.65640   0.6107592   0.0005638   0.0259029   0.0082535
    4054   161.66420   0.6106893   0.0005610   0.0258893   0.0082705
    4055   161.67200   0.6106160   0.0005585   0.0258753   0.0082853
    4056   161.67980   0.6105418   0.0005565   0.0258613   0.0082981
    4057   161.68760   0.6104665   0.0005548   0.0258474   0.0083090
    4058   161.69540   0.6103881   0.0005534   0.0258331   0.0083181
    4059   161.70320   0.6103120   0.0005523   0.0258194   0.0083253
    4060   161.71100   0.6102386   0.0005515   0.0258064   0.0083307
    4061   161.71890   0.6101568   0.0005508   0.0257915   0.0083346
    4062   161.72670   0.6100675   0.0005504   0.0257746   0.0083377
    4063   161.73450   0.6099813   0.0005498   0.0257581   0.0083412
    4064   161.74230   0.6098973   0.0005491   0.0257416   0.0083462
    4065   161.75010   0.6098095   0.0005479   0.0257234   0.0083530
    4066   161.75790   0.6097301   0.0005465   0.0257059   0.0083615
    4067   161.76570   0.6096654   0.0005450   0.0256905   0.0083710
    4068   161.77350   0.6096125   0.0005433   0.0256762   0.0083806
    4069   161.78130   0.6095785   0.0005418   0.0256648   0.0083898
    4070   161.78920   0.6095477   0.0005406   0.0256528   0.0083980
    4071   161.79700   0.6095140   0.0005396   0.0256392   0.0084049
    4072   161.80480   0.6094951   0.0005386   0.0256286   0.0084106
    4073   161.81260   0.6094736   0.0005377   0.0256176   0.0084152
    4074   161.82040   0.6094175   0.0005370   0.0255986   0.0084185
    4075   161.82820   0.6093659   0.0005367   0.0255803   0.0084205
    4076   161.83600   0.6093657   0.0005364   0.0255739   0.0084215
    4077   161.84380   0.6093555   0.0005361   0.0255647   0.0084214
    4078   161.85160   0.6093308   0.0005361   0.0255510   0.0084201
    4079   161.85950   0.6093344   0.0005364   0.0255430   0.0084179
    4080   161.86730   0.6093552   0.0005369   0.0255389   0.0084148
    4081   161.87510   0.6093930   0.0005375   0.0255385   0.0084107
    4082   161.88290   0.6094259   0.0005383   0.0255365   0.0084052
    4083   161.89070   0.6094602   0.0005393   0.0255340   0.0083985
    4084   161.89850   0.6095200   0.0005403   0.0255369   0.0083919
    4085   161.90630   0.6095867   0.0005411   0.0255413   0.0083868
    4086   161.91410   0.6096435   0.0005416   0.0255430   0.0083842
    4087   161.92210   0.6096979   0.0005417   0.0255435   0.0083849
    4088   161.92980   0.6097531   0.0005413   0.0255442   0.0083887
    4089   161.93760   0.6097995   0.0005408   0.0255430   0.0083940
    4090   161.94540   0.6098363   0.0005403   0.0255401   0.0083986
    4091   161.95320   0.6098618   0.0005402   0.0255356   0.0084005
    4092   161.96100   0.6098684   0.0005406   0.0255280   0.0083984
    4093   161.96880   0.6098494   0.0005416   0.0255157   0.0083921
    4094   161.97660   0.6098079   0.0005432   0.0254998   0.0083823
    4095   161.98460   0.6097472   0.0005451   0.0254810   0.0083704
    4096   161.99230   0.6096782   0.0005471   0.0254620   0.0083587
    4097   162.00010   0.6096031   0.0005486   0.0254426   0.0083484
    4098   162.00790   0.6095140   0.0005498   0.0254206   0.0083408
    4099   162.01570   0.6094282   0.0005505   0.0253998   0.0083362
    4100   162.02350   0.6093599   0.0005507   0.0253826   0.0083344
    4101   162.03130   0.6093147   0.0005503   0.0253697   0.0083344
    4102   162.03910   0.6092931   0.0005497   0.0253611   0.0083356
    4103   162.04700   0.6092921   0.0005493   0.0253565   0.0083374
    4104   162.05480   0.6093055   0.0005491   0.0253548   0.0083397
    4105   162.06260   0.6093297   0.0005486   0.0253551   0.0083428
    4106   162.07040   0.6093570   0.0005479   0.0253554   0.0083470
    4107   162.07820   0.6093897   0.0005469   0.0253561   0.0083525
    4108   162.08600   0.6094467   0.0005459   0.0253617   0.0083590
    4109   162.09380   0.6095242   0.0005450   0.0253711   0.0083659
    4110   162.10160   0.6095988   0.0005440   0.0253785   0.0083725
    4111   162.10950   0.6096852   0.0005432   0.0253869   0.0083781
    4112   162.11730   0.6098028   0.0005427   0.0254016   0.0083818
    4113   162.12510   0.6099364   0.0005427   0.0254197   0.0083829
    4114   162.13290   0.6100632   0.0005432   0.0254358   0.0083807
    4115   162.14070   0.6101819   0.0005441   0.0254500   0.0083751
    4116   162.14850   0.6102931   0.0005456   0.0254633   0.0083663
    4117   162.15630   0.6103856   0.0005478   0.0254740   0.0083549
    4118   162.16420   0.6104494   0.0005505   0.0254802   0.0083417
    4119   162.17200   0.6104783   0.0005527   0.0254803   0.0083289
    4120   162.17980   0.6104789   0.0005538   0.0254752   0.0083196
    4121   162.18760   0.6104608   0.0005536   0.0254676   0.0083172
    4122   162.19540   0.6104269   0.0005525   0.0254584   0.0083231
    4123   162.20320   0.6103786   0.0005504   0.0254479   0.0083362
    4124   162.21100   0.6103181   0.0005476   0.0254364   0.0083542
    4125   162.21880   0.6102515   0.0005445   0.0254249   0.0083744
    4126   162.22670   0.6101858   0.0005413   0.0254148   0.0083952
    4127   162.23450   0.6101311   0.0005383   0.0254081   0.0084141
    4128   162.24230   0.6100840   0.0005358   0.0254037   0.0084304
    4129   162.25010   0.6100471   0.0005339   0.0254019   0.0084430
    4130   162.25790   0.6100356   0.0005326   0.0254058   0.0084513
    4131   162.26570   0.6100346   0.0005320   0.0254119   0.0084546
    4132   162.27350   0.6100418   0.0005322   0.0254199   0.0084537
    4133   162.28140   0.6100740   0.0005328   0.0254334   0.0084502
    4134   162.28920   0.6101308   0.0005333   0.0254519   0.0084448
    4135   162.29700   0.6101987   0.0005342   0.0254730   0.0084378
    4136   162.30480   0.6102771   0.0005354   0.0254969   0.0084303
    4137   162.31260   0.6103664   0.0005364   0.0255230   0.0084233
    4138   162.32040   0.6104558   0.0005374   0.0255489   0.0084163
    4139   162.32820   0.6105481   0.0005387   0.0255755   0.0084082
    4140   162.33610   0.6106471   0.0005403   0.0256038   0.0083983
    4141   162.34390   0.6107268   0.0005420   0.0256278   0.0083877
    4142   162.35170   0.6107942   0.0005437   0.0256489   0.0083777
    4143   162.35950   0.6108849   0.0005451   0.0256751   0.0083686
    4144   162.36730   0.6109727   0.0005464   0.0257006   0.0083594
    4145   162.37510   0.6110181   0.0005481   0.0257161   0.0083490
    4146   162.38290   0.6110617   0.0005501   0.0257307   0.0083382
    4147   162.39080   0.6111278   0.0005516   0.0257499   0.0083284
