   n        time         Cl         Cd
  935704   155.09792   0.6017875   0.2927850
  935705   155.09808   0.6017922   0.2927860
  935706   155.09824   0.6017969   0.2927871
  935707   155.09840   0.6018018   0.2927882
  935708   155.09857   0.6018068   0.2927894
  935709   155.09873   0.6018119   0.2927906
  935710   155.09889   0.6018172   0.2927918
  935711   155.09905   0.6018225   0.2927930
  935712   155.09921   0.6018280   0.2927942
  935713   155.09937   0.6018335   0.2927955
  935714   155.09954   0.6018392   0.2927968
  935715   155.09970   0.6018450   0.2927982
  935716   155.09986   0.6018509   0.2927995
  935717   155.10002   0.6018568   0.2928009
  935718   155.10018   0.6018629   0.2928023
  935719   155.10034   0.6018690   0.2928037
  935720   155.10050   0.6018752   0.2928051
  935721   155.10067   0.6018816   0.2928065
  935722   155.10083   0.6018879   0.2928080
  935723   155.10099   0.6018944   0.2928095
  935724   155.10115   0.6019009   0.2928110
  935725   155.10131   0.6019075   0.2928125
  935726   155.10147   0.6019141   0.2928140
  935727   155.10163   0.6019208   0.2928155
  935728   155.10180   0.6019276   0.2928171
  935729   155.10196   0.6019344   0.2928186
  935730   155.10212   0.6019412   0.2928202
  935731   155.10228   0.6019481   0.2928217
  935732   155.10244   0.6019550   0.2928233
  935733   155.10260   0.6019619   0.2928249
  935734   155.10276   0.6019688   0.2928265
  935735   155.10293   0.6019758   0.2928281
  935736   155.10309   0.6019828   0.2928297
  935737   155.10325   0.6019898   0.2928312
  935738   155.10341   0.6019968   0.2928328
  935739   155.10357   0.6020039   0.2928344
  935740   155.10373   0.6020109   0.2928360
  935741   155.10389   0.6020179   0.2928376
  935742   155.10406   0.6020250   0.2928392
  935743   155.10422   0.6020320   0.2928408
  935744   155.10438   0.6020391   0.2928424
  935745   155.10454   0.6020461   0.2928439
  935746   155.10470   0.6020531   0.2928455
  935747   155.10486   0.6020601   0.2928471
  935748   155.10502   0.6020671   0.2928487
  935749   155.10519   0.6020741   0.2928502
  935750   155.10535   0.6020811   0.2928518
  935751   155.10551   0.6020881   0.2928533
  935752   155.10567   0.6020950   0.2928549
  935753   155.10583   0.6021019   0.2928564
  935754   155.10599   0.6021088   0.2928580
  935755   155.10616   0.6021157   0.2928595
  935756   155.10632   0.6021225   0.2928610
  935757   155.10648   0.6021294   0.2928625
  935758   155.10664   0.6021362   0.2928640
  935759   155.10680   0.6021429   0.2928655
  935760   155.10696   0.6021497   0.2928670
