   n        time         Cl         Cd
  462155    85.09782   0.7630616   0.0177168
  462156    85.09800   0.7630572   0.0176924
  462157    85.09818   0.7630529   0.0176679
  462158    85.09836   0.7630485   0.0176432
  462159    85.09853   0.7630442   0.0176182
  462160    85.09871   0.7630398   0.0175930
  462161    85.09889   0.7630353   0.0175676
  462162    85.09907   0.7630307   0.0175420
  462163    85.09924   0.7630260   0.0175161
  462164    85.09942   0.7630211   0.0174900
  462165    85.09960   0.7630160   0.0174637
  462166    85.09978   0.7630106   0.0174371
  462167    85.09995   0.7630050   0.0174103
  462168    85.10013   0.7629992   0.0173832
  462169    85.10031   0.7629930   0.0173559
  462170    85.10049   0.7629865   0.0173284
  462171    85.10066   0.7629797   0.0173006
  462172    85.10084   0.7629726   0.0172726
  462173    85.10102   0.7629651   0.0172443
  462174    85.10120   0.7629573   0.0172158
  462175    85.10138   0.7629491   0.0171871
  462176    85.10155   0.7629405   0.0171581
  462177    85.10173   0.7629316   0.0171289
  462178    85.10191   0.7629223   0.0170995
  462179    85.10209   0.7629126   0.0170699
  462180    85.10226   0.7629027   0.0170401
  462181    85.10244   0.7628923   0.0170100
  462182    85.10262   0.7628817   0.0169798
  462183    85.10280   0.7628708   0.0169493
  462184    85.10297   0.7628595   0.0169186
  462185    85.10315   0.7628481   0.0168878
  462186    85.10333   0.7628363   0.0168567
  462187    85.10351   0.7628243   0.0168255
  462188    85.10368   0.7628122   0.0167941
  462189    85.10386   0.7627998   0.0167625
  462190    85.10404   0.7627874   0.0167307
  462191    85.10422   0.7627747   0.0166988
  462192    85.10439   0.7627620   0.0166667
  462193    85.10457   0.7627493   0.0166344
  462194    85.10475   0.7627365   0.0166020
  462195    85.10493   0.7627237   0.0165694
  462196    85.10510   0.7627109   0.0165367
  462197    85.10528   0.7626982   0.0165039
  462198    85.10546   0.7626855   0.0164709
  462199    85.10564   0.7626730   0.0164377
  462200    85.10581   0.7626606   0.0164045
  462201    85.10599   0.7626484   0.0163711
  462202    85.10617   0.7626364   0.0163375
  462203    85.10635   0.7626245   0.0163039
  462204    85.10652   0.7626129   0.0162702
  462205    85.10670   0.7626016   0.0162363
  462206    85.10688   0.7625906   0.0162024
  462207    85.10706   0.7625798   0.0161683
  462208    85.10723   0.7625693   0.0161342
  462209    85.10741   0.7625592   0.0161000
  462210    85.10759   0.7625494   0.0160656
  462211    85.10777   0.7625400   0.0160312
  462212    85.10794   0.7625309   0.0159968
  462213    85.10812   0.7625221   0.0159622
  462214    85.10830   0.7625137   0.0159276
  462215    85.10848   0.7625057   0.0158929
  462216    85.10865   0.7624981   0.0158582
  462217    85.10883   0.7624908   0.0158234
  462218    85.10901   0.7624838   0.0157885
  462219    85.10919   0.7624772   0.0157536
  462220    85.10936   0.7624709   0.0157186
  462221    85.10954   0.7624650   0.0156836
  462222    85.10972   0.7624593   0.0156485
  462223    85.10990   0.7624540   0.0156134
  462224    85.11007   0.7624489   0.0155783
  462225    85.11025   0.7624441   0.0155431
  462226    85.11043   0.7624395   0.0155078
  462227    85.11061   0.7624352   0.0154725
  462228    85.11078   0.7624310   0.0154372
  462229    85.11096   0.7624270   0.0154018
  462230    85.11114   0.7624232   0.0153664
  462231    85.11132   0.7624195   0.0153309
  462232    85.11149   0.7624159   0.0152954
  462233    85.11167   0.7624124   0.0152598
  462234    85.11185   0.7624090   0.0152242
  462235    85.11203   0.7624056   0.0151886
  462236    85.11220   0.7624022   0.0151529
  462237    85.11238   0.7623988   0.0151171
  462238    85.11256   0.7623953   0.0150813
  462239    85.11273   0.7623918   0.0150454
  462240    85.11291   0.7623883   0.0150095
  462241    85.11309   0.7623846   0.0149736
  462242    85.11327   0.7623808   0.0149376
  462243    85.11344   0.7623769   0.0149015
  462244    85.11362   0.7623729   0.0148654
  462245    85.11380   0.7623686   0.0148292
  462246    85.11398   0.7623642   0.0147930
  462247    85.11415   0.7623597   0.0147567
  462248    85.11433   0.7623549   0.0147203
  462249    85.11451   0.7623499   0.0146839
  462250    85.11469   0.7623447   0.0146475
  462251    85.11486   0.7623393   0.0146110
  462252    85.11504   0.7623337   0.0145744
  462253    85.11522   0.7623279   0.0145378
  462254    85.11540   0.7623219   0.0145012
  462255    85.11557   0.7623156   0.0144645
  462256    85.11575   0.7623091   0.0144278
  462257    85.11593   0.7623025   0.0143910
  462258    85.11611   0.7622956   0.0143542
  462259    85.11628   0.7622885   0.0143173
  462260    85.11646   0.7622813   0.0142805
  462261    85.11664   0.7622739   0.0142435
  462262    85.11682   0.7622663   0.0142066
  462263    85.11699   0.7622586   0.0141696
  462264    85.11717   0.7622507   0.0141327
  462265    85.11735   0.7622428   0.0140957
  462266    85.11753   0.7622347   0.0140586
  462267    85.11770   0.7622265   0.0140216
  462268    85.11788   0.7622183   0.0139846
  462269    85.11806   0.7622101   0.0139475
  462270    85.11824   0.7622018   0.0139105
