"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"vtkValidPointMask"	"Time"	"Point Coordinates:0"	"Point Coordinates:1"	"Point Coordinates:2"
8.61296e-01	-4.53254e-02	1.22787e-01	3.57070e-02	5.99368e-01	2.35473e-01	-7.18235e-01	1	4.43000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.10469e-01	-6.56001e-02	1.05656e-01	5.74784e-02	6.37574e-01	2.50906e-01	-4.79449e-01	1	4.44000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.17956e-01	1.11410e-02	8.91529e-02	4.96762e-02	6.62551e-01	2.62724e-01	-3.23341e-01	1	4.45000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.12364e-01	1.56616e-01	-2.11625e-02	8.60681e-02	6.44352e-01	2.50642e-01	-4.37083e-01	1	4.46000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.46727e-01	7.99866e-02	-4.05321e-02	5.35161e-02	5.85033e-01	2.31437e-01	-8.07829e-01	1	4.47000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.55392e-01	-6.91800e-02	6.26958e-02	4.79173e-02	5.93753e-01	2.34926e-01	-7.53327e-01	1	4.48000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.13817e-01	2.88990e-02	1.84788e-01	-9.80003e-03	6.50458e-01	2.52506e-01	-3.98925e-01	1	4.49000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.28050e-01	2.15963e-01	1.45256e-01	2.44411e-02	6.64777e-01	2.51184e-01	-3.09433e-01	1	4.50000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.43047e-01	2.67690e-01	1.19626e-01	4.55873e-02	6.62931e-01	2.46500e-01	-3.20965e-01	1	4.51000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.95496e-01	2.68589e-01	1.73214e-02	4.22948e-02	6.24776e-01	2.33332e-01	-5.59436e-01	1	4.52000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.18130e-01	1.19136e-02	-1.97380e-02	-4.37434e-02	5.61323e-01	2.23932e-01	-9.56016e-01	1	4.53000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.51576e-01	-7.22324e-02	1.10446e-01	4.04964e-02	5.88900e-01	2.31085e-01	-7.83659e-01	1	4.54000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.12080e-01	-9.69737e-03	1.39505e-01	5.66064e-03	6.36926e-01	2.50475e-01	-4.83496e-01	1	4.55000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.33425e-01	-3.03068e-03	1.14635e-01	-2.88979e-02	6.63904e-01	2.62565e-01	-3.14888e-01	1	4.56000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.32494e-01	3.46886e-02	1.44932e-02	2.65069e-03	6.71566e-01	2.68322e-01	-2.66996e-01	1	4.57000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.12175e-01	9.28941e-02	-7.04470e-02	1.74169e-02	6.43648e-01	2.54413e-01	-4.41484e-01	1	4.58000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.34337e-01	2.69901e-02	-9.94053e-02	-7.56556e-02	5.72177e-01	2.24956e-01	-8.88177e-01	1	4.59000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.32589e-01	-2.13629e-01	2.10957e-02	-5.43066e-02	5.66694e-01	2.14900e-01	-9.22446e-01	1	4.60000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.89841e-01	-1.43271e-01	1.60060e-01	-2.68034e-02	6.34370e-01	2.43215e-01	-4.99475e-01	1	4.61000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.15518e-01	2.64762e-02	1.23339e-01	-2.98701e-02	6.63259e-01	2.61632e-01	-3.18915e-01	1	4.62000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.22895e-01	1.05807e-01	4.42467e-02	-2.34105e-02	6.70619e-01	2.65278e-01	-2.72917e-01	1	4.63000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.36399e-01	2.13080e-01	6.32231e-02	-1.80296e-02	6.63545e-01	2.54798e-01	-3.17127e-01	1	4.64000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.79475e-01	2.88459e-01	-5.63392e-03	-8.83562e-03	6.09580e-01	2.24885e-01	-6.54413e-01	1	4.65000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.83506e-01	6.08096e-02	6.70444e-03	-2.81681e-02	5.36916e-01	2.13609e-01	-1.10856e+00	1	4.66000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.28851e-01	-5.93370e-02	1.50783e-01	1.32264e-02	5.71060e-01	2.22046e-01	-8.95159e-01	1	4.67000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.05001e-01	-2.47313e-02	2.38600e-01	1.32302e-02	6.33624e-01	2.40695e-01	-5.04134e-01	1	4.68000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.28375e-01	5.61922e-02	1.50319e-01	3.08439e-03	6.71179e-01	2.62922e-01	-2.69417e-01	1	4.69000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.37926e-01	1.77672e-01	5.27498e-02	3.26971e-02	6.65496e-01	2.58646e-01	-3.04937e-01	1	4.70000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.61785e-01	1.49930e-01	-5.77112e-02	3.10330e-02	5.95066e-01	2.31813e-01	-7.45123e-01	1	4.71000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.23228e-01	-6.59563e-02	9.78622e-03	2.96007e-02	5.64063e-01	2.24332e-01	-9.38893e-01	1	4.72000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.81694e-01	-1.40347e-01	1.53686e-01	3.73661e-03	6.13714e-01	2.35657e-01	-6.28573e-01	1	4.73000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.18650e-01	-8.42497e-03	1.84948e-01	-9.93762e-03	6.62700e-01	2.57596e-01	-3.22413e-01	1	4.74000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.35705e-01	1.15259e-01	7.41737e-02	3.14614e-02	6.76634e-01	2.66427e-01	-2.35325e-01	1	4.75000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.34327e-01	2.42889e-01	2.71817e-03	1.05402e-01	6.56527e-01	2.47603e-01	-3.60994e-01	1	4.76000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.41284e-01	2.16916e-01	-5.16822e-02	9.29330e-02	5.81386e-01	2.18680e-01	-8.30622e-01	1	4.77000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
7.97389e-01	8.96216e-02	4.88452e-02	1.24665e-01	5.45512e-01	2.11694e-01	-1.05483e+00	1	4.78000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.08362e-01	-4.40472e-02	1.38351e-01	6.36499e-02	5.51987e-01	2.14576e-01	-1.01437e+00	1	4.79000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.60355e-01	-1.83896e-01	2.63895e-01	1.15738e-01	6.00334e-01	2.12970e-01	-7.12200e-01	1	4.80000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.94618e-01	2.69368e-02	1.51022e-01	2.53759e-02	6.43790e-01	2.52111e-01	-4.40596e-01	1	4.81000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.19632e-01	1.88021e-01	6.35845e-02	1.03003e-01	6.60111e-01	2.53169e-01	-3.38595e-01	1	4.82000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.16681e-01	2.43386e-01	4.33664e-02	8.76808e-02	6.42358e-01	2.41931e-01	-4.49549e-01	1	4.83000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.50216e-01	1.39003e-01	-9.40390e-03	6.36778e-02	5.91331e-01	2.31013e-01	-7.68467e-01	1	4.84000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.21355e-01	-3.14834e-02	6.48673e-02	9.31485e-02	5.67296e-01	2.23540e-01	-9.18684e-01	1	4.85000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.41678e-01	-1.87126e-01	1.43000e-01	2.44111e-01	5.90325e-01	2.08791e-01	-7.74753e-01	1	4.86000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.13359e-01	-1.64485e-02	2.08803e-01	-3.42337e-03	6.57588e-01	2.53426e-01	-3.54361e-01	1	4.87000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.26641e-01	4.22646e-02	7.70191e-02	4.41144e-03	6.74879e-01	2.68282e-01	-2.46292e-01	1	4.88000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.40730e-01	1.53717e-01	6.85916e-02	4.79507e-02	6.72186e-01	2.62362e-01	-2.63126e-01	1	4.89000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.01746e-01	2.01393e-01	3.93052e-02	9.54219e-02	6.30140e-01	2.40698e-01	-5.25912e-01	1	4.90000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.32470e-01	1.77748e-01	8.99517e-02	2.41449e-01	5.83531e-01	2.09872e-01	-8.17219e-01	1	4.91000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.33278e-01	-5.67595e-03	2.21712e-01	2.26618e-01	5.88715e-01	2.11354e-01	-7.84816e-01	1	4.92000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.01491e-01	7.84804e-02	2.42422e-01	2.75999e-02	6.51635e-01	2.46081e-01	-3.91565e-01	1	4.93000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.21214e-01	6.24912e-02	1.20978e-01	-2.45407e-02	6.68168e-01	2.63111e-01	-2.88233e-01	1	4.94000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
9.22200e-01	1.38836e-01	5.93262e-02	6.80460e-02	6.60040e-01	2.58068e-01	-3.39037e-01	1	4.95000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.91677e-01	1.62306e-01	3.42277e-02	2.01038e-01	6.26247e-01	2.35262e-01	-5.50239e-01	1	4.96000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.51252e-01	2.39857e-02	2.43475e-02	2.48135e-01	5.92668e-01	2.22327e-01	-7.60111e-01	1	4.97000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.61397e-01	-1.42876e-01	7.72838e-02	1.87756e-01	6.04029e-01	2.27300e-01	-6.89103e-01	1	4.98000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
8.95617e-01	-1.23305e-01	1.02490e-01	4.85159e-03	6.46348e-01	2.52793e-01	-4.24608e-01	1	4.99000e+02	-4.34565e-01	9.44167e-02	2.64000e-02
