"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.02588e-01	1.52614e-18	-1.22297e-32	0.00000e+00	6.44706e-01	2.57882e-01	-8.69744e-01	-3.48273e-01	9.32478e-02	1.10000e-01
9.02506e-01	-1.80418e-18	1.38847e-19	0.00000e+00	6.44647e-01	2.57859e-01	-8.70482e-01	-3.45109e-01	9.37848e-02	1.10000e-01
9.02447e-01	6.94028e-19	-3.47049e-19	0.00000e+00	6.44605e-01	2.57842e-01	-8.71005e-01	-3.41908e-01	9.43098e-02	1.10000e-01
9.02421e-01	-1.80488e-18	9.01813e-19	0.00000e+00	6.44586e-01	2.57834e-01	-8.71245e-01	-3.38673e-01	9.48226e-02	1.10000e-01
9.02420e-01	1.80439e-18	6.24570e-19	0.00000e+00	6.44585e-01	2.57834e-01	-8.71254e-01	-3.35403e-01	9.53230e-02	1.10000e-01
9.02429e-01	1.24928e-18	6.93820e-19	0.00000e+00	6.44592e-01	2.57837e-01	-8.71176e-01	-3.32099e-01	9.58109e-02	1.10000e-01
9.02435e-01	1.38847e-19	2.77660e-19	0.00000e+00	6.44596e-01	2.57838e-01	-8.71119e-01	-3.28759e-01	9.62860e-02	1.10000e-01
9.02432e-01	-3.60781e-18	-1.66520e-18	0.00000e+00	6.44594e-01	2.57838e-01	-8.71146e-01	-3.25386e-01	9.67483e-02	1.10000e-01
9.02414e-01	1.80467e-18	3.47153e-19	0.00000e+00	6.44582e-01	2.57833e-01	-8.71300e-01	-3.21979e-01	9.71976e-02	1.10000e-01
9.02384e-01	8.32737e-19	-2.77590e-19	0.00000e+00	6.44560e-01	2.57824e-01	-8.71575e-01	-3.18538e-01	9.76337e-02	1.10000e-01
9.02345e-01	2.49752e-18	-2.77382e-19	0.00000e+00	6.44532e-01	2.57813e-01	-8.71920e-01	-3.15064e-01	9.80565e-02	1.10000e-01
9.02304e-01	-9.71584e-19	-9.02056e-19	0.00000e+00	6.44503e-01	2.57801e-01	-8.72287e-01	-3.11557e-01	9.84658e-02	1.10000e-01
9.02259e-01	4.16611e-19	-9.02056e-19	0.00000e+00	6.44471e-01	2.57788e-01	-8.72689e-01	-3.08016e-01	9.88616e-02	1.10000e-01
9.02204e-01	1.80481e-18	8.32806e-19	0.00000e+00	6.44431e-01	2.57773e-01	-8.73181e-01	-3.04444e-01	9.92436e-02	1.10000e-01
9.02138e-01	5.55111e-22	1.66565e-18	0.00000e+00	6.44384e-01	2.57754e-01	-8.73767e-01	-3.00839e-01	9.96118e-02	1.10000e-01
9.02065e-01	4.16750e-19	4.85514e-19	0.00000e+00	6.44332e-01	2.57733e-01	-8.74418e-01	-2.97201e-01	9.99660e-02	1.10000e-01
9.01988e-01	3.88606e-18	2.07959e-19	0.00000e+00	6.44277e-01	2.57711e-01	-8.75105e-01	-2.93533e-01	1.00306e-01	1.10000e-01
