"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.05967e-01	-2.99104e-18	-3.70040e-19	0.00000e+00	6.47120e-01	2.58848e-01	-8.39574e-01	-2.35433e-01	1.01737e-01	2.64000e-02
9.06837e-01	7.40173e-21	-1.84997e-19	0.00000e+00	6.47740e-01	2.59096e-01	-8.31817e-01	-2.31465e-01	1.01883e-01	2.64000e-02
9.07647e-01	7.54884e-19	-3.73880e-19	0.00000e+00	6.48319e-01	2.59328e-01	-8.24587e-01	-2.27471e-01	1.02014e-01	2.64000e-02
9.08432e-01	1.86561e-18	0.00000e+00	0.00000e+00	6.48880e-01	2.59552e-01	-8.17574e-01	-2.23452e-01	1.02130e-01	2.64000e-02
9.09201e-01	1.14782e-18	1.84951e-19	0.00000e+00	6.49429e-01	2.59771e-01	-8.10713e-01	-2.19408e-01	1.02232e-01	2.64000e-02
9.10042e-01	-9.28085e-19	-7.43874e-19	0.00000e+00	6.50030e-01	2.60012e-01	-8.03199e-01	-2.15339e-01	1.02320e-01	2.64000e-02
9.10993e-01	-1.88874e-18	-3.73834e-19	0.00000e+00	6.50709e-01	2.60284e-01	-7.94710e-01	-2.11245e-01	1.02393e-01	2.64000e-02
9.11886e-01	1.14014e-18	-3.77720e-19	0.00000e+00	6.51347e-01	2.60539e-01	-7.86730e-01	-2.07128e-01	1.02451e-01	2.64000e-02
9.12624e-01	-1.85765e-18	-3.73926e-19	0.00000e+00	6.51875e-01	2.60750e-01	-7.80136e-01	-2.02988e-01	1.02495e-01	2.64000e-02
9.13305e-01	-3.70087e-19	0.00000e+00	0.00000e+00	6.52361e-01	2.60944e-01	-7.74058e-01	-1.98825e-01	1.02525e-01	2.64000e-02
9.13992e-01	1.50644e-18	-3.79339e-21	0.00000e+00	6.52852e-01	2.61141e-01	-7.67920e-01	-1.94639e-01	1.02540e-01	2.64000e-02
9.14696e-01	5.47728e-19	-7.51507e-19	0.00000e+00	6.53355e-01	2.61342e-01	-7.61632e-01	-1.90431e-01	1.02541e-01	2.64000e-02
9.15412e-01	-1.14070e-18	3.77673e-19	0.00000e+00	6.53866e-01	2.61546e-01	-7.55246e-01	-1.86201e-01	1.02527e-01	2.64000e-02
9.16073e-01	1.50292e-18	-1.81296e-19	0.00000e+00	6.54338e-01	2.61735e-01	-7.49349e-01	-1.81951e-01	1.02499e-01	2.64000e-02
9.16614e-01	5.65770e-19	-1.85090e-19	0.00000e+00	6.54724e-01	2.61890e-01	-7.44521e-01	-1.77679e-01	1.02457e-01	2.64000e-02
9.17052e-01	-9.40390e-19	-1.29882e-18	0.00000e+00	6.55038e-01	2.62015e-01	-7.40600e-01	-1.73388e-01	1.02401e-01	2.64000e-02
9.17452e-01	-1.48803e-18	3.77720e-19	0.00000e+00	6.55323e-01	2.62129e-01	-7.37035e-01	-1.69076e-01	1.02331e-01	2.64000e-02
9.17816e-01	-1.88837e-18	-1.88790e-19	0.00000e+00	6.55584e-01	2.62233e-01	-7.33778e-01	-1.64746e-01	1.02246e-01	2.64000e-02
9.18150e-01	-1.12497e-18	9.81192e-20	0.00000e+00	6.55822e-01	2.62329e-01	-7.30791e-01	-1.60396e-01	1.02148e-01	2.64000e-02
9.18525e-01	-1.69176e-18	9.28918e-19	0.00000e+00	6.56091e-01	2.62436e-01	-7.27439e-01	-1.56028e-01	1.02036e-01	2.64000e-02
9.18938e-01	-1.68408e-18	-6.64676e-19	0.00000e+00	6.56385e-01	2.62554e-01	-7.23757e-01	-1.51643e-01	1.01910e-01	2.64000e-02
9.19284e-01	-1.15560e-18	-1.03661e-18	0.00000e+00	6.56632e-01	2.62653e-01	-7.20665e-01	-1.47239e-01	1.01770e-01	2.64000e-02
9.19546e-01	-1.31427e-18	-8.36396e-19	0.00000e+00	6.56819e-01	2.62728e-01	-7.18330e-01	-1.42819e-01	1.01617e-01	2.64000e-02
9.19778e-01	1.31797e-18	1.88744e-19	0.00000e+00	6.56984e-01	2.62794e-01	-7.16268e-01	-1.38383e-01	1.01450e-01	2.64000e-02
9.19999e-01	-1.29910e-18	7.47806e-19	0.00000e+00	6.57143e-01	2.62857e-01	-7.14287e-01	-1.33931e-01	1.01270e-01	2.64000e-02
9.20218e-01	2.23523e-18	9.32618e-19	0.00000e+00	6.57299e-01	2.62920e-01	-7.12335e-01	-1.29463e-01	1.01076e-01	2.64000e-02
9.20424e-01	-1.50311e-18	-1.88790e-19	0.00000e+00	6.57446e-01	2.62979e-01	-7.10491e-01	-1.24980e-01	1.00869e-01	2.64000e-02
9.20593e-01	-1.11766e-18	1.77503e-19	0.00000e+00	6.57566e-01	2.63027e-01	-7.08993e-01	-1.20483e-01	1.00649e-01	2.64000e-02
9.20709e-01	1.51800e-18	6.57228e-19	0.00000e+00	6.57648e-01	2.63059e-01	-7.07966e-01	-1.15972e-01	1.00417e-01	2.64000e-02
9.20785e-01	2.05768e-18	1.15189e-20	0.00000e+00	6.57703e-01	2.63081e-01	-7.07283e-01	-1.11448e-01	1.00171e-01	2.64000e-02
9.20865e-01	-3.69809e-19	3.73834e-19	0.00000e+00	6.57760e-01	2.63104e-01	-7.06571e-01	-1.06911e-01	9.99128e-02	2.64000e-02
9.20979e-01	7.47853e-19	1.86986e-19	0.00000e+00	6.57842e-01	2.63137e-01	-7.05544e-01	-1.02361e-01	9.96420e-02	2.64000e-02
